;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1; AC Cobra Mk V  ; 2004 ; 4 500 000 ; 6 500 ;" Москва
"; 6 февраля;  ; 4.9 л; 340 л.с.; механика; бензин; АИ-95; задний; 5.3 с; Великобритания; 2; 2; 4200; 1746; 1200; 2285; 270; 980; механика; 5; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 250; 5.3; АИ-95;; 4942; нет; 340 / 250 при 6000;; V-образное; 8; 2; распределенный впрыск (многоточечный); 9; 101.6 × 76.2
2; AC Cobra Mk V  ; 2004 ; 5 500 000 ; 6 000 ;" Москва
"; 4 марта;  ; 4.9 л; 370 л.с.; механика; бензин; АИ-95; задний; 5.3 с; Великобритания; 2; 2; 4200; 1746; 1200; 2285; 270; 900; механика; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 250; 5.3; АИ-95;; 4942; нет; 370 / 272 при 5750; 579 при 4500; V-образное; 8; 2; карбюратор; 9.2; 101.6 × 76.2
