;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
10; Plymouth Reliant I  ; 1985 ; 75 000 ; 130 000 ;" Москва
"; 22 апреля;  ; 2.6 л; 131 л.с.; автомат; бензин; АИ-92; задний;; США; 4; 5; 4536; 1727; 1334; 2548; ;; автомат; 3; задний; независимая, пружинная;; дисковые;;;; АИ-92;; 2555; нет; 131 / 96 при 4750; 212 при 3750; рядное; 4; 4;; 9.2; 91.1 × 98
11; Plymouth Voyager II  ; 1992 ; 200 000 ; 41 000 ;" Москва
"; 26 марта;  ; 3.0 л; 144 л.с.; автомат; бензин; АИ-92; передний;; США; 4; 6, 8; 4525; 1830; 1646; 2853; 670; 1498; автомат; 3; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные;;; АИ-92; переднее, поперечное; 2972; нет; 144 / 106 при 5000; 235 при 2800; V-образное; 6; 2; распределенный впрыск (многоточечный); 8.9; 91.1 × 76
12; Plymouth Laser  ; 1990 ; 155 000 ; 120 000 ;" Воронеж
"; 21 марта;  ; 1.8 л; 94 л.с.; механика; бензин; АИ-92; передний;; США; 2; 4; 4330; 1690; 1310; 2470; 290/730; 1190; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 175;; АИ-92; переднее, поперечное; 1755; нет; 94 / 69 при 5000; 142 при 3500; рядное; 4; 2; распределенный впрыск (многоточечный); 9; 80.6 × 86
13; Plymouth Acclaim  ; 1993 ; 170 000 ; 150 000 ;" Москва
"; 19 марта;  ; 3.0 л; 143 л.с.; автомат; бензин; АИ-92; передний;; США; 4; 5; 4600; 1730; 1360; 2630; 410; 1350; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 195;; АИ-92; переднее, поперечное; 2972; нет; 143 / 105 при 5000; 232 при 3600; V-образное; 6; 2; распределенный впрыск (многоточечный); 8.9; 91.1 × 76
14; Plymouth Voyager III  ; 2000 ; 180 000 ; 100 000 ;" Москва
"; 4 февраля;  ; 2.4 л; 150 л.с.; автомат; бензин; АИ-95; передний;; США; 4; 6, 8; 4730; 1920; 1740; 2880; 450/4140; 1600; автомат; 3; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 175;; АИ-95; переднее, поперечное; 2429; нет; 150 / 110 при 5200; 226 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.4; 87.5 × 101
15; Plymouth Breeze  ; 1998 ; 120 000 ; 321 000 ;" Москва
"; 20 сентября 2017;  ; 2.0 л; 132 л.с.; автомат; бензин; АИ-92; передний;; США; 4; 5; 4742; 1822; 1378; 2743; 445;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные;;; АИ-92; переднее, поперечное; 1996; нет; 132 / 97 при 6000; 175 при 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 87.5 × 83
16; Plymouth Neon  ; 2001 ; 115 000 ; 185 352 ;" Москва
"; 3 февраля;  ; 2.0 л; 132 л.с.; автомат; бензин; АИ-92; передний;; США; 4; 5; 4430; 1712; 1422; 2667; 371;; автомат; 3; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные;;; АИ-92; переднее, поперечное; 1996; нет; 132 / 97 при 6000; 175 при 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 87.5 × 83
17; Plymouth Neon  ; 1999 ; 65 000 ; 190 000 ;" Москва
"; 6 апреля;  ; 2.0 л; 132 л.с.; автомат; бензин; АИ-92; передний;; США; 4; 5; 4430; 1712; 1422; 2667; 371;; автомат; 3; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные;;; АИ-92; переднее, поперечное; 1996; нет; 132 / 97 при 6000; 175 при 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 87.5 × 83
18; Plymouth Voyager III  ; 2000 ; 180 000 ; 2 002 ;" Екатеринбург
"; 27 октября 2017;  ; 2.4 л; 150 л.с.; автомат; бензин; АИ-95; передний;; США; 4; 6, 8; 4730; 1920; 1740; 2880; 450/4140; 1600; автомат; 3; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 175;; АИ-95; переднее, поперечное; 2429; нет; 150 / 110 при 5200; 226 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.4; 87.5 × 101
19; Plymouth Prowler  ; 1998 ; 2 500 000 ; 25 000 ;" Екатеринбург
"; 30 марта;  ; 3.5 л; 253 л.с.; автомат; бензин; АИ-95; задний; 7.5 с; США; 2; 2; 4199; 1943; 1293; 2878; 566;; автомат; 4; задний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 230; 7.5; АИ-95; переднее, продольное; 3518; нет; 253 / 186 при 6400; 346 при 3950; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.6; 93 × 81
20; Plymouth Breeze  ; 1998 ; 120 000 ; 250 000 ;" Екатеринбург
"; 7 мая 2017;  ; 2.0 л; 132 л.с.; автомат; бензин; АИ-92; передний;; США; 4; 5; 4742; 1822; 1378; 2743; 445;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные;;; АИ-92; переднее, поперечное; 1996; нет; 132 / 97 при 6000; 175 при 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 87.5 × 83
21; Plymouth Voyager II  ; 1993 ; 80 000 ; 160 000 ;" Екатеринбург
"; 11 апреля;  ; 3.0 л; 144 л.с.; автомат; бензин; АИ-92; передний;; США; 4; 6, 8; 4525; 1830; 1646; 2853; 670; 1498; автомат; 3; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные;;; АИ-92; переднее, поперечное; 2972; нет; 144 / 106 при 5000; 235 при 2800; V-образное; 6; 2; распределенный впрыск (многоточечный); 8.9; 91.1 × 76
22; Plymouth Breeze  ; 2000 ; 200 000 ; 200 000 ;" Екатеринбург
"; 11 июля 2017;  ; 2.4 л; 150 л.с.; автомат; бензин; АИ-95; передний;; США; 4; 5; 4742; 1822; 1378; 2743; 445; 1325; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 200;; АИ-95; переднее, поперечное; 2429; нет; 150 / 110 при 5200; 226 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.4; 87.5 × 101
23; Plymouth Voyager III  ; 1999 ; 155 000 ; 263 000 ;" Екатеринбург
"; 17 апреля;  ; 2.4 л; 150 л.с.; автомат; бензин; АИ-95; передний;; США; 4; 6, 8; 4730; 1920; 1740; 2880; 450/4140; 1600; автомат; 3; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 175;; АИ-95; переднее, поперечное; 2429; нет; 150 / 110 при 5200; 226 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.4; 87.5 × 101
24; Plymouth Neon  ; 2000 ; 140 000 ; 230 000 ;" Екатеринбург
"; 3 апреля;  ; 2.0 л; 132 л.с.; автомат; бензин; АИ-92; передний;; США; 4; 5; 4430; 1712; 1422; 2667; 371;; автомат; 3; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные;;; АИ-92; переднее, поперечное; 1996; нет; 132 / 97 при 6000; 175 при 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 87.5 × 83
