;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
75; Smart Fortwo II Brabus  ; 2011 ; 680 000 ; 96 000 ;" Екатеринбург
"; 30 марта; 4,2; 1.0 л; 102 л.с.; робот; бензин; АИ-95; задний; 8.9 с; Германия; 3; 2; 2695; 1559; 1565; 1867; 220/340; 795; робот; 5; задний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 155; 8.9; АИ-95; заднее; 999; турбонаддув; 102 / 75 при 6000; 147 при 2500 – 3600; рядное; 3; 4; непосредственный впрыск (прямой); 10; 72 × 81.8
76; Smart Fortwo II  ; 2012 ; 420 000 ; 52 670 ;" Москва
"; 30 марта; 4,2; 1.0 л; 71 л.с.; робот; бензин; АИ-95; задний; 13.7 с; Германия; 3; 2; 2695; 1559; 1565; 1867; 220/340; 750; робот; 5; задний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 145; 13.7; АИ-95; заднее; 999; нет; 71 / 52 при 5800; 92 при 2800; рядное; 3; 4; распределенный впрыск (многоточечный); 11.4; 72 × 81.8
77; Smart Fortwo II  ; 2007 ; 350 000 ; 100 000 ;" Астрахань
"; 26 марта; 4,2; 1.0 л; 71 л.с.; робот; бензин; АИ-95; задний; 13.7 с; Германия; 3; 2; 2695; 1559; 1565; 1867; 220/340; 750; робот; 5; задний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 145; 13.7; АИ-95; заднее; 999; нет; 71 / 52 при 5800; 92 при 2800; рядное; 3; 4; распределенный впрыск (многоточечный); 11.4; 72 × 81.8
78; Smart Fortwo I Рестайлинг  ; 2006 ; 315 000 ; 78 800 ;" Киров
"; 24 марта; 3,5; 0.7 л; 61 л.с.; робот; бензин; АИ-95; задний; 15.5 с; Германия; 3; 2; 2500; 1515; 1549; 1812; 150/260; 805; робот; 6; задний; независимая, пружинная;; дисковые; дисковые; 135; 15.5; АИ-95; заднее; 698; турбонаддув; 61 / 45 при 5250; 95 при 2000; рядное; 3; 2; распределенный впрыск (многоточечный); 9; 66.5 × 67
79; Smart Roadster  ; 2003 ; 339 000 ; 130 000 ;" Тольятти
"; 21 марта; 4,5; 0.7 л; 82 л.с.; робот; бензин; АИ-95; задний; 10.9 с; Германия; 2; 2; 3427; 1615; 1192; 2360; 104/145; 810; робот; 6; задний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 180; 10.9; АИ-95; заднее; 698; турбонаддув; 82 / 60 при 5250; 110 при 2250; рядное; 3; 2; распределенный впрыск (многоточечный); 9; 66.5 × 67
80; Smart Fortwo I City-Coupe  ; 2001 ; 210 000 ; 120 000 ;" Екатеринбург
"; 18 марта; 4,0; 0.6 л; 61 л.с.; робот; бензин; АИ-95; задний; 16.8 с; Германия; 3; 2; 2499; 1519; 1529; 1812; 150; 720; робот; 6; задний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 135; 16.8; АИ-95; заднее; 599; турбонаддув; 61 / 45 при 5250; 88 при 2250; рядное; 3; 2; распределенный впрыск (многоточечный); 9.5; 63.5 × 63
81; Smart Fortwo I Рестайлинг  ; 2004 ; 250 000 ; 120 000 ;" Москва
"; 14 марта; 3,5; 0.7 л; 50 л.с.; робот; бензин; АИ-95; задний; 18.3 с; Германия; 3; 2; 2500; 1515; 1549; 1812; 150/260; 805; робот; 6; задний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 135; 18.3; АИ-95; заднее; 698; турбонаддув; 50 / 37 при 5250; 80 при 1800; рядное; 3; 2; распределенный впрыск (многоточечный); 9; 66.5 × 67
82; Smart Fortwo II  ; 2012 ; 510 000 ; 52 000 ;" Санкт-Петербург
"; 10 марта; 4,2; 1.0 л; 84 л.с.; робот; бензин; АИ-95; задний; 10.7 с; Германия; 3; 2; 2695; 1559; 1565; 1867; 220/340; 770; робот; 5; задний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 145; 10.7; АИ-95; заднее; 999; турбонаддув; 84 / 62 при 5250; 120 при 2000 – 4750; рядное; 3; 4; распределенный впрыск (многоточечный); 10; 72 × 81.8
83; Smart Fortwo II  ; 2007 ; 299 000 ; 101 263 ;" Сочи
"; 8 марта; 4,2; 1.0 л; 71 л.с.; робот; бензин; АИ-95; задний; 13.7 с; Германия; 3; 2; 2695; 1559; 1565; 1867; 220/340; 750; робот; 5; задний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 145; 13.7; АИ-95; заднее; 999; нет; 71 / 52 при 5800; 92 при 2800; рядное; 3; 4; распределенный впрыск (многоточечный); 11.4; 72 × 81.8
84; Smart Fortwo I City-Coupe  ; 2002 ; 270 000 ; 190 000 ;" Челябинск
"; 26 февраля; 4,0; 0.6 л; 61 л.с.; робот; бензин; АИ-95; задний; 16.8 с; Германия; 3; 2; 2499; 1519; 1529; 1812; 150; 720; робот; 6; задний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 135; 16.8; АИ-95; заднее; 599; турбонаддув; 61 / 45 при 5250; 88 при 2250; рядное; 3; 2; распределенный впрыск (многоточечный); 9.5; 63.5 × 63
