;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1; Daimler DS420  ; 1982 ; 3 499 000 ; 98 000 ;" Москва
"; 31 августа 2017;  ; 4.2 л; 164 л.с.; автомат; бензин; АИ-95; задний;; Великобритания; 4; 7; 5740; 1995; 1620; 3580; ; 2135; автомат; 3; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 177;; АИ-95;; 4235; нет; 164 / 121 при 4500; 301 при 2500; рядное; 6; 2; карбюратор; 7.5; 92.07 × 106
2; Daimler X308 Super Eight  ; 1997 ; 1 300 000 ; 107 000 ;" Симферополь
"; 5 февраля;  ; 4.0 л; 363 л.с.; автомат; бензин; АИ-95; задний; 5.7 с; Великобритания; 4; 5; 5148; 1798; 1380; 2995; 430; 1800; автомат; 5; задний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 250; 5.7; АИ-95;; 3996; турбонаддув; 363 / 267 при 6150; 505 при 3600; V-образное; 8; 4; распределенный впрыск (многоточечный); 9; 86.9 × 86
3; Daimler X350 Super Eight  ; 2008 ; 2 097 700 ; 37 643 ;" Севастополь
"; 21 июля 2017;  ; 4.2 л; 400 л.с.; автомат; бензин; АИ-95; задний; 5 с; Великобритания; 4; 5; 5215; 1860; 1448; 3159; 470; 1615; автомат; 6; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 5; АИ-95;; 4196; компрессор; 400 / 294 при 6100; 553 при 3500; V-образное; 8; 4; распределенный впрыск (многоточечный); 9.1; 86 × 90.3
4; Daimler X300 Double Six  ; 1996 ; 4 200 000 ; 116 500 ;" Задонск
"; 24 июля 2016;  ; 6.0 л; 318 л.с.; автомат; бензин;; задний;; Великобритания; 4; 5; 5150; 1800; 1310; 2870; 430;; автомат; 4; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;;;; 6000; нет; 318 / 234 при —;; V-образное; 12;; распределенный впрыск (многоточечный);; 
