;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
375; ГАЗ 21 «Волга» 21Р  ; 1968 ; 1 000 000 ; 100 ;" Ростов-на-Дону
"; 22 апреля; 3,9; 2.5 л; 75 л.с.; механика; бензин; АИ-80; задний;; Россия; 4; 5; 4770; 1885; 1620; 2700; 400; 1460; механика; 3; задний; независимая, пружинная; зависимая, рессорная; барабанные; барабанные; 130;; АИ-80; переднее, продольное; 2445; нет; 75 / 55 при 4000; 170 при 2200; рядное; 4; 2; карбюратор; 6.6; 92 × 92
376; ГАЗ 31105 «Волга»  ; 2006 ; 75 000 ; 160 000 ;" Москва
"; 22 апреля; 3,9; 2.4 л; 137 л.с.; механика; бензин; АИ-92; задний; 11.2 с; Россия; 4; 5; 4921; 1812; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 178; 11.2; АИ-92; переднее, продольное; 2429; нет; 137 / 100 при 5600; 210 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
377; ГАЗ 21 «Волга» 21В  ; 1960 ; 65 000 ; 1 111 ;" Москва
"; 22 апреля; 3,9; 2.5 л; 70 л.с.; механика; бензин; АИ-76; задний; 25 с; Россия; 4; 5; 4770; 1885; 1620; 2700; 400; 1460; механика; 3; задний; независимая, пружинная; зависимая, рессорная; барабанные; барабанные; 130; 25; АИ-76; переднее, продольное; 2445; нет; 70 / 51 при 4000; 170 при 2200; рядное; 4; 2; карбюратор;; 
378; ГАЗ 31105 «Волга»  ; 2004 ; 40 000 ; 180 823 ;" Самара
"; 22 апреля; 3,9; 2.3 л; 131 л.с.; механика; бензин; АИ-92; задний; 13.5 с; Россия; 4; 5; 4921; 1812; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 173; 13.5; АИ-92; переднее, продольное; 2286; нет; 131 / 96 при 5200; 188 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
379; ГАЗ 3110 «Волга»  ; 2000 ; 43 000 ; 10 000 ;" Иваново
"; 21 апреля; 3,6; 2.5 л; 100 л.с.; механика; бензин; АИ-92; задний; 19 с; Россия; 4; 5; 4870; 1800; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 147; 19; АИ-92; переднее, продольное; 2445; нет; 100 / 74 при 4500; 182 при 2400; рядное; 4; 2; карбюратор; 8.2; 92 × 92
380; ГАЗ 3110 «Волга»  ; 2000 ; 37 000 ; 102 800 ;" Владимир
"; 22 апреля; 3,6; 2.5 л; 100 л.с.; механика; бензин; АИ-92; задний; 19 с; Россия; 4; 5; 4870; 1800; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 147; 19; АИ-92; переднее, продольное; 2445; нет; 100 / 74 при 4500; 182 при 2400; рядное; 4; 2; карбюратор; 8.2; 92 × 92
381; ГАЗ 3102 «Волга»  ; 2006 ; 120 000 ; 235 000 ;" Владимир
"; 19 апреля; 3,6; 2.4 л; 137 л.с.; механика; бензин; АИ-92; задний;; Россия; 4; 5; 4735; 1800; 1490; 2800; 500; 1540; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 178;; АИ-92; переднее, продольное; 2429; нет; 137 / 101 при 4500; 167 при 2400; рядное; 4; 2; карбюратор; 6.7; 
382; ГАЗ 3110 «Волга»  ; 2000 ; 30 000 ; 110 000 ;" Челябинск
"; 17 апреля; 3,6; 2.5 л; 90 л.с.; механика; бензин; АИ-80; задний; 23 с; Россия; 4; 5; 4870; 1800; 1422; 2800; 500; 1401; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 135; 23; АИ-80; переднее, продольное; 2445; нет; 90 / 66 при 4500; 172 при 2400; рядное; 4; 2; карбюратор; 6.7; 
383; ГАЗ 31105 «Волга»  ; 2005 ; 85 000 ; 128 000 ;" Москва
"; 17 апреля; 3,9; 2.3 л; 131 л.с.; механика; бензин; АИ-92; задний; 13.5 с; Россия; 4; 5; 4921; 1812; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 173; 13.5; АИ-92; переднее, продольное; 2286; нет; 131 / 96 при 5200; 188 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
384; ГАЗ 31029 «Волга»  ; 1994 ; 30 000 ; 70 000 ;" Владимир
"; 17 апреля; 3,4; 2.5 л; 90 л.с.; механика; бензин; АИ-76; задний; 20 с; Россия; 4; 5; 4885; 1800; 1476; 2800; 500; 1420; механика; 4; задний; независимая, пружинная; зависимая, рессорная; барабанные; барабанные; 147; 20; АИ-76; переднее, продольное; 2445; нет; 90 / 66 при 4500; 172 при 2500; рядное; 4; 2; карбюратор; 8.2; 92 × 92
