;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
12; Maybach 62 I  ; 2005 ; 5 499 999 ; 74 000 ;" Воронеж
"; 31 июля 2017;  ; 5.5 л; 550 л.с.; автомат; бензин; АИ-98; задний; 5.4 с; Германия; 4; 4; 6165; 1980; 1573; 3827; 605; 2785; автомат; 5; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 250; 5.4; АИ-98; переднее, продольное; 5513; турбонаддув; 550 / 405 при 5250; 900 при 2300; V-образное; 12; 3; распределенный впрыск (многоточечный); 9; 82 × 87
13; Maybach 57 I S  ; 2006 ; 4 900 000 ; 38 000 ;" Москва
"; 11 марта 2016;  ; 6.0 л; 612 л.с.; автомат; бензин; АИ-95; задний; 5 с; Германия; 4; 4; 5728; 1980; 1572; 3390; 605; 2665; автомат; 5; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 275; 5; АИ-95; переднее, продольное; 5980; турбонаддув; 612 / 456 при 4800 – 5100; 1000 при 2000 – 4000; V-образное; 12; 3; распределенный впрыск (многоточечный); 9; 82.6 × 93
14; Maybach 57 I S  ; 2006 ; 4 999 999 ; 54 000 ;" Москва
"; 29 января;  ; 6.0 л; 612 л.с.; автомат; бензин; АИ-95; задний; 5 с; Германия; 4; 4; 5728; 1980; 1572; 3390; 605; 2665; автомат; 5; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 275; 5; АИ-95; переднее, продольное; 5980; турбонаддув; 612 / 456 при 4800 – 5100; 1000 при 2000 – 4000; V-образное; 12; 3; распределенный впрыск (многоточечный); 9; 82.6 × 93
15; Maybach 57 I  ; 2003 ; 7 500 000 ; 36 000 ;" Москва
"; 22 марта;  ; 5.5 л; 550 л.с.; автомат; бензин; АИ-98; задний; 5.2 с; Германия; 4; 4; 5728; 1980; 1572; 3390; 605; 2665; автомат; 5; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 250; 5.2; АИ-98; переднее, продольное; 5513; турбонаддув; 550 / 405 при 5250; 900 при 2300; V-образное; 12; 3; распределенный впрыск (многоточечный); 9; 82 × 87
16; Maybach 62 I  ; 2004 ; 7 000 000 ; 34 878 ;" Москва
"; 5 февраля;  ; 5.5 л; 550 л.с.; автомат; бензин; АИ-98; задний; 5.4 с; Германия; 4; 4; 6165; 1980; 1573; 3827; 605; 2785; автомат; 5; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 250; 5.4; АИ-98; переднее, продольное; 5513; турбонаддув; 550 / 405 при 5250; 900 при 2300; V-образное; 12; 3; распределенный впрыск (многоточечный); 9; 82 × 87
17; Maybach 57 I S  ; 2006 ; 4 000 000 ; 76 000 ;" Москва
"; 21 декабря 2017;  ; 6.0 л; 612 л.с.; автомат; бензин; АИ-95; задний; 5 с; Германия; 4; 4; 5728; 1980; 1572; 3390; 605; 2665; автомат; 5; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 275; 5; АИ-95; переднее, продольное; 5980; турбонаддув; 612 / 456 при 4800 – 5100; 1000 при 2000 – 4000; V-образное; 12; 3; распределенный впрыск (многоточечный); 9; 82.6 × 93
18; Maybach 57 I S  ; 2008 ; 5 990 000 ; 28 000 ;" Екатеринбург
"; 29 октября 2017;  ; 6.0 л; 612 л.с.; автомат; бензин; АИ-95; задний; 5 с; Германия; 4; 4; 5728; 1980; 1572; 3390; 605; 2665; автомат; 5; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 275; 5; АИ-95; переднее, продольное; 5980; турбонаддув; 612 / 456 при 4800 – 5100; 1000 при 2000 – 4000; V-образное; 12; 3; распределенный впрыск (многоточечный); 9; 82.6 × 93
19; Maybach 57 I S  ; 2007 ; 6 000 000 ; 78 000 ;" Екатеринбург
"; 23 июля 2017;  ; 6.0 л; 612 л.с.; автомат; бензин; АИ-95; задний; 5 с; Германия; 4; 4; 5728; 1980; 1572; 3390; 605; 2665; автомат; 5; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 275; 5; АИ-95; переднее, продольное; 5980; турбонаддув; 612 / 456 при 4800 – 5100; 1000 при 2000 – 4000; V-образное; 12; 3; распределенный впрыск (многоточечный); 9; 82.6 × 93
20; Maybach 62 I  ; 2003 ; 3 700 000 ; 45 101 ;" Екатеринбург
"; 16 апреля;  ; 5.5 л; 550 л.с.; автомат; бензин; АИ-98; задний; 5.4 с; Германия; 4; 4; 6165; 1980; 1573; 3827; 605; 2785; автомат; 5; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 250; 5.4; АИ-98; переднее, продольное; 5513; турбонаддув; 550 / 405 при 5250; 900 при 2300; V-образное; 12; 3; распределенный впрыск (многоточечный); 9; 82 × 87
21; Maybach 57 I  ; 2005 ; 3 950 000 ; 57 000 ;" Екатеринбург
"; 22 мая 2017;  ; 5.5 л; 550 л.с.; автомат; бензин; АИ-98; задний; 5.2 с; Германия; 4; 4; 5728; 1980; 1572; 3390; 605; 2665; автомат; 5; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 250; 5.2; АИ-98; переднее, продольное; 5513; турбонаддув; 550 / 405 при 5250; 900 при 2300; V-образное; 12; 3; распределенный впрыск (многоточечный); 9; 82 × 87
22; Maybach 62 I Рестайлинг  ; 2012 ; 16 500 000 ; 87 777 ;" Екатеринбург
"; 7 марта; 4,3; 6.0 л; 612 л.с.; автомат; бензин; АИ-95; задний; 5.1 с; Германия; 4; 4; 6171; 1980; 1573; 3827; 605; 2855; автомат; 5; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 5.1; АИ-95; переднее, продольное; 5980; турбонаддув; 612 / 456 при 4800 – 5100; 1000 при 2000 – 4000; V-образное; 12; 3; распределенный впрыск (многоточечный); 9; 82.6 × 93
23; Maybach 62 I  ; 2005 ; 6 800 000 ; 48 000 ;" Екатеринбург
"; 28 февраля;  ; 5.5 л; 550 л.с.; автомат; бензин; АИ-98; задний; 5.4 с; Германия; 4; 4; 6165; 1980; 1573; 3827; 605; 2785; автомат; 5; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 250; 5.4; АИ-98; переднее, продольное; 5513; турбонаддув; 550 / 405 при 5250; 900 при 2300; V-образное; 12; 3; распределенный впрыск (многоточечный); 9; 82 × 87
24; Maybach 57 I  ; 2004 ; 2 600 000 ; 88 000 ;" Екатеринбург
"; 22 августа 2017;  ; 5.5 л; 550 л.с.; автомат; бензин; АИ-98; задний; 5.2 с; Германия; 4; 4; 5728; 1980; 1572; 3390; 605; 2665; автомат; 5; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 250; 5.2; АИ-98; переднее, продольное; 5513; турбонаддув; 550 / 405 при 5250; 900 при 2300; V-образное; 12; 3; распределенный впрыск (многоточечный); 9; 82 × 87
25; Maybach 57 I  ; 2005 ; 2 450 000 ; 127 200 ;" Екатеринбург
"; 19 апреля;  ; 5.5 л; 550 л.с.; автомат; бензин; АИ-98; задний; 5.2 с; Германия; 4; 4; 5728; 1980; 1572; 3390; 605; 2665; автомат; 5; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 250; 5.2; АИ-98; переднее, продольное; 5513; турбонаддув; 550 / 405 при 5250; 900 при 2300; V-образное; 12; 3; распределенный впрыск (многоточечный); 9; 82 × 87
