;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
32; Subaru XV I  ; 2013 ; 895 000 ; 68 748 ;" Москва
"; 23 апреля; 4,6; 2.0 л; 150 л.с.; вариатор; бензин; АИ-95; полный; 10.7 с; Япония; 5; 5; 4450; 1780; 1615; 2635; 310/1200; 1415; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 187; 10.7; АИ-95; переднее, продольное; 1995; нет; 150 / 110 при 6000; 198 при 4200; оппозитное; 4; 4; распределенный впрыск (многоточечный); 10.5; 84 × 90
33; Subaru Forester II Рестайлинг  ; 2006 ; 530 000 ; 70 282 ;" Красное Село
"; 23 апреля; 4,2; 2.0 л; 158 л.с.; автомат; бензин; АИ-95; полный; 11.9 с; Япония; 5; 5; 4485; 1735; 1590; 2525; 387/1592; 1405; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 190; 11.9; АИ-95; переднее, продольное; 1994; нет; 158 / 116 при 6400; 186 при 3200; оппозитное; 4; 4; распределенный впрыск (многоточечный); 11; 92 × 75
34; Subaru Outback IV  ; 2012 ; 870 000 ; 73 013 ;" Иваново
"; 23 апреля; 4,6; 2.5 л; 167 л.с.; вариатор; бензин; АИ-95; полный; 10.4 с; Япония; 5; 5; 4775; 1820; 1605; 2745; 460/1660; 1533; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 198; 10.4; АИ-95; переднее, продольное; 2457; нет; 167 / 123 при 5600; 229 при 4000; оппозитное; 4; 4; распределенный впрыск (многоточечный); 10; 99.5 × 79
35; Subaru Tribeca I Рестайлинг  ; 2008 ; 650 000 ; 205 000 ;" Санкт-Петербург
"; 9 декабря 2017; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36; Subaru XV I  ; 2013 ; 869 700 ; 85 080 ;" Обнинск
"; 23 апреля; 4,6; 1.6 л; 114 л.с.; вариатор; бензин; АИ-95; полный; 13.8 с; Япония; 5; 5; 4450; 1780; 1615; 2635; 310/1200; 1400; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 175; 13.8; АИ-95; переднее, продольное; 1600; нет; 114 / 84 при 5600; 150 при 4000; оппозитное; 4; 4; распределенный впрыск (многоточечный); 10.5; 78.8 × 82
37; Subaru Outback III Рестайлинг  ; 2007 ; 525 000 ; 167 000 ;" Пенза
"; 23 апреля; 4,5; 2.5 л; 173 л.с.; автомат; бензин; АИ-95; полный; 10.9 с; Япония; 5; 5; 4730; 1770; 1545; 2670; 459/1649; 1480; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 199; 10.9; АИ-95; переднее, продольное; 2457; нет; 173 / 127 при 6000; 227 при 4400; оппозитное; 4; 4; распределенный впрыск (многоточечный); 10; 99.5 × 79
38; Subaru Impreza WRX II  ; 2001 ; 370 000 ; 40 000 ;" Санкт-Петербург
"; 23 апреля; 4,1; 2.0 л; 225 л.с.; механика; бензин; АИ-95; полный; 6.2 с; Япония; 4; 5; 4405; 1730; 1440; 2525; 400; 1410; механика; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 232; 6.2; АИ-95; переднее, продольное; 1994; турбонаддув; 225 / 165 при 5600; 300 при 4000; оппозитное; 4; 4; распределенный впрыск (многоточечный); 8; 92 × 75
39; Subaru Impreza II Рестайлинг 1  ; 2003 ; 306 000 ; 250 ;" Москва
"; 23 апреля;  ; 1.6 л; 95 л.с.; автомат; бензин; АИ-95; полный; 12.9 с; Япония; 4; 5; 4415; 1695; 1440; 2525; 401; 1105; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 171; 12.9; АИ-95; переднее, продольное; 1597; нет; 95 / 70 при 5200; 143 при 3600; оппозитное; 4; 4; распределенный впрыск (многоточечный); 10; 87.9 × 65.8
40; Subaru Outback IV Рестайлинг  ; 2013 ;1 300 000 ; 88 000 ;" Санкт-Петербург
"; 14 марта; 5,0; 2.5 л; 167 л.с.; вариатор; бензин; АИ-95; полный; 10.4 с; Япония; 5; 5; 4775; 1820; 1605; 2745; 460/1726; 1533; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 198; 10.4; АИ-95; переднее, продольное; 2457; нет; 167 / 123 при 5600; 229 при 4000; оппозитное; 4; 4; распределенный впрыск (многоточечный); 10; 99.5 × 79
41; Subaru Impreza III  ; 2007 ; 380 000 ; 119 000 ;" Первоуральск
"; 23 апреля; 4,2; 1.5 л; 107 л.с.; автомат; бензин; АИ-95; полный; 15.1 с; Япония; 5; 5; 4465; 1695; 1485; 2525; 356/1266; 1325; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 167; 15.1; АИ-95; переднее, продольное; 1498; нет; 107 / 79 при 6000; 142 при 3200; оппозитное; 4; 4; распределенный впрыск (многоточечный); 10.1; 77.7 × 79
