;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1; Xin Kai SUV X3  ; 2006 ; 320 000 ; 101 000 ;" Берёзовский
"; 4 апреля;  ; 2.2 л; 105 л.с.; механика; бензин; АИ-92; задний;; Китай; 5; 7; 4957; 1760; 1870; 3025; ; 1640; механика; 5; задний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 160;; АИ-92; переднее, поперечное; 2237; нет; 105 / 77 при —; 190 при 2400; рядное; 4;; распределенный впрыск (многоточечный);; 
2; Xin Kai Pickup X3  ; 2005 ; 155 000 ; 66 000 ;" Новосибирск
"; 2 февраля;  ; 2.2 л; 105 л.с.; механика; бензин; АИ-92; задний;; Китай; 4; 5; 5400; 1690; 1615; 3380; ; 1640; механика; 5; задний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 160;; АИ-92; переднее, поперечное; 2237; нет; 105 / 77 при —; 190 при 2400; рядное; 6;; распределенный впрыск (многоточечный);; 
3; Xin Kai Pickup X3  ; 2005 ; 135 000 ; 123 000 ;" Симферополь
"; 21 марта;  ; 2.2 л; 105 л.с.; механика; бензин; АИ-92; задний;; Китай; 4; 5; 5400; 1690; 1615; 3380; ; 1640; механика; 5; задний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 160;; АИ-92; переднее, поперечное; 2237; нет; 105 / 77 при —; 190 при 2400; рядное; 6;; распределенный впрыск (многоточечный);; 
