;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
22; Haima 3  ; 2011 ; 215 000 ; 150 000 ;" Кострома
"; 3 марта; 3,8; 1.8 л; 112 л.с.; механика; бензин; АИ-95; передний; 13.7 с; Китай; 5; 5; 4342; 1730; 1467; 2607; 317; 1294; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 170; 13.7; АИ-95; переднее, поперечное; 1839; нет; 112 / 82 при 6000; 160 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.7; 83 × 85
23; Haima 3  ; 2012 ; 195 000 ; 95 000 ;" Екатеринбург
"; 27 января; 3,8; 1.8 л; 112 л.с.; механика; бензин; АИ-95; передний; 14.3 с; Китай; 4; 5; 4466; 1730; 1474; 2607; 468; 1284; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 170; 14.3; АИ-95; переднее, поперечное; 1839; нет; 112 / 82 при 6000; 160 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.7; 83 × 85
24; Haima 3  ; 2011 ; 230 000 ; 190 000 ;" Черкесск
"; 17 января; 3,8; 1.8 л; 112 л.с.; механика; бензин; АИ-95; передний; 14.3 с; Китай; 4; 5; 4466; 1730; 1474; 2607; 468; 1284; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 170; 14.3; АИ-95; переднее, поперечное; 1839; нет; 112 / 82 при 6000; 160 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.7; 83 × 85
25; Haima 3  ; 2011 ; 195 000 ; 58 000 ;" Ставропольский край
"; 23 марта; 3,8; 1.8 л; 112 л.с.; механика; бензин; АИ-95; передний; 14.3 с; Китай; 4; 5; 4466; 1730; 1474; 2607; 468; 1284; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 170; 14.3; АИ-95; переднее, поперечное; 1839; нет; 112 / 82 при 6000; 160 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.7; 83 × 85
26; Haima 7  ; 2013 ; 537 000 ; 95 200 ;" Уфа
"; 21 марта; 4,0; 2.0 л; 136 л.с.; механика; бензин;; передний;; Китай; 5; 5; 4441; 1830; 1740; 2619; 453;; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 165;;;; 1995; нет; 136 / 100 при 6000; 180 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
27; Haima 3  ; 2011 ; 260 000 ; 183 000 ;" Самара
"; 10 марта; 3,8; 1.8 л; 112 л.с.; механика; бензин; АИ-95; передний; 14.3 с; Китай; 4; 5; 4466; 1730; 1474; 2607; 468; 1284; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 170; 14.3; АИ-95; переднее, поперечное; 1839; нет; 112 / 82 при 6000; 160 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.7; 83 × 85
28; Haima 3  ; 2014 ; 319 900 ; 63 903 ;" Рассказово
"; 8 марта; 3,8; 1.8 л; 112 л.с.; механика; бензин; АИ-95; передний; 14.3 с; Китай; 4; 5; 4466; 1730; 1474; 2607; 468; 1284; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 170; 14.3; АИ-95; переднее, поперечное; 1839; нет; 112 / 82 при 6000; 160 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.7; 83 × 85
29; Haima 3  ; 2012 ; 235 000 ; 122 500 ;" Москва
"; 7 февраля; 3,8; 1.8 л; 112 л.с.; механика; бензин; АИ-95; передний; 14.3 с; Китай; 4; 5; 4466; 1730; 1474; 2607; 468; 1284; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 170; 14.3; АИ-95; переднее, поперечное; 1839; нет; 112 / 82 при 6000; 160 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.7; 83 × 85
30; Haima 3  ; 2011 ; 249 999 ; 72 000 ;" Такучет
"; 25 января; 3,8; 1.8 л; 112 л.с.; механика; бензин; АИ-95; передний; 14.3 с; Китай; 4; 5; 4466; 1730; 1474; 2607; 468; 1284; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 170; 14.3; АИ-95; переднее, поперечное; 1839; нет; 112 / 82 при 6000; 160 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.7; 83 × 85
31; Haima M3  ; 2014 ; 349 000 ; 11 000 ;" Сыктывкар
"; 19 октября 2016;  ; 1.5 л; 112 л.с.; механика; бензин; АИ-92; передний;; Китай; 4; 5; 4545; 1737; 1495; 2600; ; 1210; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 170;; АИ-92; переднее, поперечное; 1497; нет; 112 / 82 при 6000; 147 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
32; Haima 3  ; 2011 ; 300 000 ; 82 000 ;" Ростов-на-Дону
"; 31 марта; 3,8; 1.8 л; 112 л.с.; вариатор; бензин; АИ-95; передний; 14.6 с; Китай; 5; 5; 4342; 1730; 1467; 2607; 317; 1294; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 170; 14.6; АИ-95; переднее, поперечное; 1839; нет; 112 / 82 при 6000; 160 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.7; 83
33; Haima 3  ; 2012 ; 300 000 ; 143 000 ;" Москва
"; 21 апреля; 3,8; 1.8 л; 112 л.с.; механика; бензин; АИ-95; передний; 14.3 с; Китай; 4; 5; 4466; 1730; 1474; 2607; 468; 1284; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 170; 14.3; АИ-95; переднее, поперечное; 1839; нет; 112 / 82 при 6000; 160 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.7; 83 × 85
34; Haima 3  ; 2010 ; 220 000 ; 195 000 ;" Шацк
"; 19 апреля; 3,8; 1.8 л; 112 л.с.; вариатор; бензин; АИ-95; передний; 14.8 с; Китай; 4; 5; 4466; 1730; 1474; 2607; 468; 1284; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 170; 14.8; АИ-95; переднее, поперечное; 1839; нет; 112 / 82 при 6000; 160 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.7; 83 × 85
