;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1; SEAT Toledo I  ; 1994 ;70 000 ; 350 000 ;" Калуга
"; 14 апреля; 3,7; 1.6 л; 75 л.с.; механика; бензин; АИ-95; передний; 13.3 с; Испания; 4; 5; 4321; 1662; 1424; 2471; 550/1360; 985; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 170; 13.3; АИ-95; переднее, поперечное; 1595; нет; 75 / 55 при 5500; 125 при 2600; рядное; 4; 2; центральный впрыск (моновпрыск или одноточечный); 9; 81 × 77.4
2; SEAT Arosa I Рестайлинг  ; 2002 ;130 000 ; 98 000 ;" Кострома
"; 2 февраля;  ; 1.0 л; 50 л.с.; механика; бензин; АИ-95; передний; 17.7 с; Испания; 3; 5; 3551; 1639; 1460; 2323; 130/790; 880; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 151; 17.7; АИ-95; переднее, поперечное; 999; нет; 50 / 37 при 5000; 86 при 3300; рядное; 4; 2; распределенный впрыск (многоточечный); 10.5; 67.1 × 70.6
3; SEAT Altea I Freetrack  ; 2008 ; 599 000 ; 143 500 ;" Москва
"; 3 ноября 2017; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4; SEAT Ibiza IV  ; 2012 ; 485 000 ; 72 000 ;" Химки
"; 23 апреля; 4,5; 1.4 л; 150 л.с.; робот; бензин; АИ-95; передний; 7.6 с; Испания; 3; 5; 3977; 1698; 1441; 2460; 267/960; 1254; робот; 7; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 212; 7.6; АИ-95; переднее, поперечное; 1390; турбонаддув; 150 / 110 при 5800; 220 при 1250 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 10; 76.5 × 75.6
5; SEAT Leon III  ; 2013 ; 660 000 ; 48 000 ;" Семенов
"; 23 апреля; 4,6; 1.2 л; 105 л.с.; робот; бензин; АИ-95; передний; 10 с; Испания; 5; 5; 4263; 1816; 1459; 2636; 380; 1222; робот; 7; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 191; 10; АИ-95; переднее, поперечное; 1197; турбонаддув; 105 / 77 при 4500 – 5500; 175 при 1400 – 4000; рядное; 4; 4; непосредственный впрыск (прямой); 10.5; 71 × 75.6
6; SEAT Leon II  ; 2008 ; 395 000 ; 99 000 ;" Пушкино
"; 23 апреля; 4,7; 1.4 л; 85 л.с.; механика; бензин; АИ-95; передний; 10.9 с; Испания; 5; 5; 4315; 1768; 1458; 2578; 341/1100; 1275; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 187; 10.9; АИ-95; переднее, поперечное; 1390; нет; 85 / 63 при 5000; 132 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 75.6
7; SEAT Altea I Рестайлинг Freetrack  ; 2012 ; 800 000 ; 130 000 ;" Москва
"; 23 апреля;  ; 2.0 л; 211 л.с.; робот; бензин; АИ-98; полный; 7.6 с; Испания; 5; 5; 4493; 1788; 1622; 2576; 532; 1661; робот; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 218; 7.6; АИ-98; переднее, поперечное; 1984; турбонаддув; 211 / 155 при 5300; 280 при 1700; рядное; 4; 4; непосредственный впрыск (прямой); 10.3; 82.5 × 92.8
8; SEAT Leon III  ; 2013 ;699 000 ; 75 000 ;" Москва
"; 2 февраля; 4,6; 1.8 л; 180 л.с.; робот; бензин; АИ-95; передний; 7.5 с; Испания; 5; 5; 4263; 1816; 1459; 2636; 380; 1321; робот; 7; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 224; 7.5; АИ-95; переднее, поперечное; 1798; турбонаддув; 180 / 132 при 4000 – 6200; 250 при 1500 – 3900; рядное; 4; 4; непосредственный впрыск (прямой); 9.6; 82.5 × 84.2
9; SEAT Leon II Рестайлинг  ; 2012 ; 530 000 ; 85 000 ;" Москва
"; 23 апреля; 4,8; 1.4 л; 125 л.с.; механика; бензин; АИ-95; передний; 9.8 с; Испания; 5; 5; 4315; 1768; 1455; 2578; 341/1166; 1324; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 197; 9.8; АИ-95; переднее, поперечное; 1390; турбонаддув; 125 / 92 при 5000; 200 при 1500 – 4000; рядное; 4; 4; непосредственный впрыск (прямой); 10; 76.5 × 75.6
10; SEAT Ibiza IV  ; 2011 ; 350 000 ; 105 000 ;" Москва
"; 13 ноября 2017; 4,5; 1.6 л; 105 л.с.; механика; бензин; АИ-98; передний; 10.4 с; Испания; 3; 5; 3977; 1698; 1441; 2460; 267/960; 1080; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 189; 10.4; АИ-98; переднее, поперечное; 1598; нет; 105 / 77 при 5600; 153 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 86.9
11; SEAT Arosa I  ; 1998 ; 99 000 ; 150 000 ;" Нижний Новгород
"; 22 апреля;  ; 1.0 л; 50 л.с.; механика; бензин; АИ-95; передний; 17.4 с; Испания; 3; 4; 3536; 1639; 1480; 2323; 650; 864; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 151; 17.4; АИ-95; переднее, поперечное; 999; нет; 50 / 37 при 5000; 86 при 3000; рядное; 4; 2; распределенный впрыск (многоточечный); 10.5; 67.1 × 70.6
12; SEAT Ibiza IV  ; 2011 ; 345 000 ; 48 000 ;" Тольятти
"; 21 апреля; 4,5; 1.4 л; 85 л.с.; механика; бензин; АИ-95; передний; 11.8 с; Испания; 3; 5; 3977; 1698; 1441; 2460; 267/960; 1075; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 177; 11.8; АИ-95; переднее, поперечное; 1390; нет; 85 / 63 при 5000; 132 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 75.6
13; SEAT Leon III  ; 2014 ; 614 000 ; 63 162 ;" Челябинск
"; 23 апреля; 4,6; 1.2 л; 105 л.с.; механика; бензин; АИ-95; передний; 10.1 с; Испания; 5; 5; 4263; 1816; 1459; 2636; 380; 1195; механика; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 191; 10.1; АИ-95; переднее, поперечное; 1197; турбонаддув; 105 / 77 при 4500 – 5500; 175 при 1400 – 4000; рядное; 4; 4; непосредственный впрыск (прямой); 10.5; 71 × 75.6
14; SEAT Leon II Рестайлинг FR  ; 2012 ; 375 000 ; 145 000 ;" Воронеж
"; 23 апреля; 4,8; 2.0 л; 170 л.с.; механика; дизель; ДТ; передний; 8.2 с; Испания; 5; 5; 4315; 1768; 1455; 2578; 341/1166; 1395; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 214; 8.2; ДТ; переднее, поперечное; 1968; турбонаддув; 170 / 125 при 4200; 350 при 1750 – 2500; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16; 81 × 95.5
15; SEAT Altea I Рестайлинг Freetrack  ; 2011 ; 493 000 ; 141 093 ;" Саратов
"; 20 апреля;  ; 2.0 л; 211 л.с.; робот; бензин; АИ-98; полный; 7.6 с; Испания; 5; 5; 4493; 1788; 1622; 2576; 532; 1661; робот; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 218; 7.6; АИ-98; переднее, поперечное; 1984; турбонаддув; 211 / 155 при 5300; 280 при 1700; рядное; 4; 4; непосредственный впрыск (прямой); 10.3; 82.5 × 92.8
16; SEAT Ibiza IV Рестайлинг  ; 2012 ; 510 000 ; 82 000 ;" Ярославль
"; 22 апреля; 4,6; 1.2 л; 105 л.с.; робот; бензин; АИ-95; передний; 9.7 с; Испания; 5; 5; 4061; 1693; 1445; 2469; 292; 1115; робот; 7; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 190; 9.7; АИ-95; переднее, поперечное; 1197; турбонаддув; 105 / 77 при 5000; 175 при 1550 – 4100; рядное; 4; 2; непосредственный впрыск (прямой); 10; 71 × 75.6
17; SEAT Leon II Рестайлинг  ; 2012 ; 470 000 ; 156 758 ;" Пермь
"; 20 апреля; 4,8; 1.4 л; 125 л.с.; механика; бензин; АИ-95; передний; 9.8 с; Испания; 5; 5; 4315; 1768; 1455; 2578; 341/1166; 1324; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 197; 9.8; АИ-95; переднее, поперечное; 1390; турбонаддув; 125 / 92 при 5000; 200 при 1500 – 4000; рядное; 4; 4; непосредственный впрыск (прямой); 10; 76.5 × 75.6
18; SEAT Toledo II  ; 2001 ; 235 000 ; 210 000 ;" Азнакаево
"; 23 апреля; 4,5; 1.6 л; 105 л.с.; механика; бензин; АИ-95; передний; 10.8 с; Испания; 4; 5; 4439; 1742; 1436; 2513; 500; 1150; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; дисковые; 192; 10.8; АИ-95; переднее, поперечное; 1598; нет; 105 / 77 при 5700; 148 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 12; 76.5 × 86.5
19; SEAT Altea I  ; 2009 ; 350 000 ; 90 500 ;" Азнакаево
"; 19 апреля; 4,6; 1.4 л; 125 л.с.; механика; бензин; АИ-95; передний; 10.3 с; Испания; 5; 5; 4469; 1768; 1581; 2578; 532; 1320; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 194; 10.3; АИ-95; переднее, поперечное; 1390; турбонаддув; 125 / 92 при 5600; 200 при 1750; рядное; 4; 4; непосредственный впрыск (прямой);; 76.5 × 75.6
20; SEAT Altea I Рестайлинг Freetrack  ; 2012 ; 464 600 ; 118 000 ;" Азнакаево
"; 19 апреля;  ; 2.0 л; 211 л.с.; робот; бензин; АИ-98; полный; 7.6 с; Испания; 5; 5; 4493; 1788; 1622; 2576; 532; 1661; робот; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 218; 7.6; АИ-98; переднее, поперечное; 1984; турбонаддув; 211 / 155 при 5300; 280 при 1700; рядное; 4; 4; непосредственный впрыск (прямой); 10.3; 82.5 × 92.8
21; SEAT Leon II Рестайлинг  ; 2012 ; 495 000 ; 101 607 ;" Екатеринбург
"; 18 апреля; 4,8; 1.8 л; 160 л.с.; робот; бензин; АИ-95; передний; 7.8 с; Испания; 5; 5; 4315; 1768; 1455; 2578; 341/1166; 1370; робот; 7; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 213; 7.8; АИ-95; переднее, поперечное; 1798; турбонаддув; 160 / 118 при 4500 – 6200; 250 при 1500 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 9.6; 82.5 × 84.2
22; SEAT Alhambra I Рестайлинг  ; 2002 ; 230 000 ; 268 000 ;" Москва
"; 21 апреля; 5,0; 1.8 л; 150 л.с.; автомат; бензин; АИ-95; передний;; Испания; 5; 5, 7; 4634; 1810; 1762; 2835; 256/2610;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые;;; АИ-95; переднее, поперечное; 1781; турбонаддув; 150 / 110 при 5700; 210 при 1750; рядное; 4; 5; распределенный впрыск (многоточечный); 9.5; 81 × 86.4
23; SEAT Leon II Рестайлинг FR  ; 2012 ; 680 000 ; 108 542 ;" Москва
"; 14 апреля; 4,8; 2.0 л; 211 л.с.; робот; бензин; АИ-95; передний; 6.9 с; Испания; 5; 5; 4315; 1768; 1455; 2578; 341/1166; 1425; робот; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 233; 6.9; АИ-95; переднее, поперечное; 1984; турбонаддув; 211 / 155 при 5300 – 6200; 280 при 1700 – 5200; рядное; 4; 4; непосредственный впрыск (прямой); 9.6; 82.5 × 92.8
24; SEAT Leon II Рестайлинг  ; 2011 ; 400 000 ; 103 000 ;" Москва
"; 23 апреля; 4,8; 1.2 л; 105 л.с.; механика; бензин; АИ-95; передний; 10.9 с; Испания; 5; 5; 4315; 1768; 1455; 2578; 341/1166; 1275; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 187; 10.9; АИ-95; переднее, поперечное; 1197; турбонаддув; 105 / 77 при 5000; 175 при 1550 – 4100; рядное; 4; 2; непосредственный впрыск (прямой); 10; 71 × 75.6
25; SEAT Leon II Рестайлинг FR  ; 2011 ; 598 000 ; 84 583 ;" Старый Оскол
"; 13 апреля; 4,8; 2.0 л; 211 л.с.; робот; бензин; АИ-95; передний; 6.9 с; Испания; 5; 5; 4315; 1768; 1455; 2578; 341/1166; 1425; робот; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 233; 6.9; АИ-95; переднее, поперечное; 1984; турбонаддув; 211 / 155 при 5300 – 6200; 280 при 1700 – 5200; рядное; 4; 4; непосредственный впрыск (прямой); 9.6; 82.5 × 92.8
26; SEAT Altea I Рестайлинг XL  ; 2009 ; 460 000 ; 211 534 ;" Тверь
"; 13 апреля;  ; 1.4 л; 125 л.с.; механика; бензин; АИ-95; передний; 10.5 с; Испания; 5; 5; 4469; 1768; 1581; 2578; 532; 1478; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 194; 10.5; АИ-95; переднее, поперечное; 1390; турбонаддув; 125 / 92 при 5000; 200 при 1500 – 4000; рядное; 4; 4; непосредственный впрыск (прямой); 10; 76.5 × 75.6
27; SEAT Leon III  ; 2013 ; 620 000 ; 91 000 ;" Калуга
"; 13 апреля; 4,6; 1.4 л; 140 л.с.; механика; бензин; АИ-95; передний; 8.2 с; Испания; 3; 5; 4228; 1810; 1461; 2601; 380; 1211; механика; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 211; 8.2; АИ-95; переднее, поперечное; 1395; турбонаддув; 140 / 103 при 4500 – 6000; 250 при 1500 – 3500; рядное; 4; 4; непосредственный впрыск (прямой); 10.5; 74.5 × 80
28; SEAT Toledo I  ; 1997 ; 100 000 ; 111 111 ;" Тверь
"; 23 апреля; 3,7; 1.6 л; 101 л.с.; механика; бензин; АИ-98; передний; 11.5 с; Испания; 4; 5; 4321; 1662; 1424; 2471; 550/1360; 1155; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 188; 11.5; АИ-98; переднее, поперечное; 1595; нет; 101 / 74 при 5600; 145 при 3800; рядное; 4; 2; распределенный впрыск (многоточечный); 10.2; 81 × 77.4
29; SEAT Leon II Рестайлинг  ; 2012 ; 410 000 ; 111 000 ;" Белебей
"; 7 апреля; 4,8; 1.2 л; 105 л.с.; механика; бензин; АИ-95; передний; 10.9 с; Испания; 5; 5; 4315; 1768; 1455; 2578; 341/1166; 1275; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 187; 10.9; АИ-95; переднее, поперечное; 1197; турбонаддув; 105 / 77 при 5000; 175 при 1550 – 4100; рядное; 4; 2; непосредственный впрыск (прямой); 10; 71 × 75.6
30; SEAT Ibiza III Рестайлинг  ; 2008 ; 245 000 ; 160 000 ;" Белебей
"; 19 апреля;  ; 1.4 л; 85 л.с.; механика; бензин; АИ-95; передний; 11.9 с; Испания; 5; 5; 3977; 1698; 1441; 2460; 265/1030; 1035; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 11.9; АИ-95; переднее, поперечное; 1390; нет; 85 / 63 при 5000; 130 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 75.6
31; SEAT Ibiza IV Рестайлинг  ; 2014 ; 534 300 ; 52 000 ;" Белебей
"; 11 апреля; 4,6; 1.2 л; 105 л.с.; робот; бензин; АИ-95; передний; 9.7 с; Испания; 5; 5; 4061; 1693; 1445; 2469; 292; 1115; робот; 7; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 190; 9.7; АИ-95; переднее, поперечное; 1197; турбонаддув; 105 / 77 при 5000; 175 при 1550 – 4100; рядное; 4; 2; непосредственный впрыск (прямой); 10; 71 × 75.6
32; SEAT Leon III  ; 2013 ; 728 000 ; 72 500 ;" Нижний Новгород
"; 12 апреля; 4,6; 1.8 л; 180 л.с.; робот; бензин; АИ-95; передний; 7.5 с; Испания; 3; 5; 4228; 1810; 1461; 2601; 380; 1307; робот; 7; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 224; 7.5; АИ-95; переднее, поперечное; 1798; турбонаддув; 180 / 132 при 4000 – 6200; 250 при 1500 – 3900; рядное; 4; 4; непосредственный впрыск (прямой); 9.6; 82.5 × 84.2
33; SEAT Leon II Рестайлинг  ; 2012 ; 510 000 ; 115 613 ;" Нижний Новгород
"; 12 апреля; 4,8; 1.8 л; 160 л.с.; робот; бензин; АИ-95; передний; 7.8 с; Испания; 5; 5; 4315; 1768; 1455; 2578; 341/1166; 1370; робот; 7; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 213; 7.8; АИ-95; переднее, поперечное; 1798; турбонаддув; 160 / 118 при 4500 – 6200; 250 при 1500 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 9.6; 82.5 × 84.2
34; SEAT Ibiza IV  ; 2009 ; 297 000 ; 56 119 ;" Екатеринбург
"; 12 апреля; 4,5; 1.4 л; 85 л.с.; механика; бензин; АИ-95; передний; 11.8 с; Испания; 3; 5; 3977; 1698; 1441; 2460; 267/960; 1075; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 177; 11.8; АИ-95; переднее, поперечное; 1390; нет; 85 / 63 при 5000; 132 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 75.6
35; SEAT Altea I Freetrack  ; 2008 ; 499 000 ; 113 254 ;" Санкт-Петербург
"; 11 апреля; 4,6; 2.0 л; 200 л.с.; механика; бензин; АИ-95; полный; 7.5 с; Испания; 5; 5; 4493; 1788; 1622; 2576; 532; 1571; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 214; 7.5; АИ-95; переднее, поперечное; 1984; турбонаддув; 200 / 147 при 5100; 280 при 1800 – 5000; рядное; 4; 4; непосредственный впрыск (прямой); 10.3; 82.5 × 92.8
36; SEAT Ibiza IV  ; 2008 ; 240 000 ; 215 000 ;" Москва
"; 17 апреля; 4,5; 1.4 л; 85 л.с.; механика; бензин; АИ-95; передний; 11.8 с; Испания; 5; 5; 3977; 1698; 1441; 2460; 267/960; 1075; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 177; 11.8; АИ-95; переднее, поперечное; 1390; нет; 85 / 63 при 5000; 132 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 75.6
37; SEAT Cordoba I  ; 1998 ; 165 000 ; 302 000 ;" Кратово
"; 22 апреля; 3,7; 1.6 л; 101 л.с.; механика; бензин; АИ-98; передний; 10.8 с; Испания; 4; 5; 4109; 1640; 1408; 2440; 455/802; 990; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 186; 10.8; АИ-98; переднее, поперечное; 1595; нет; 101 / 74 при 5600; 145 при 3800; рядное; 4; 2; распределенный впрыск (многоточечный); 10.2; 81 × 77.4
38; SEAT Leon II  ; 2007 ; 330 000 ; 150 000 ;" Ростов-на-Дону
"; 22 апреля; 4,7; 1.4 л; 85 л.с.; механика; бензин; АИ-95; передний; 10.9 с; Испания; 5; 5; 4315; 1768; 1458; 2578; 341/1100; 1275; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 187; 10.9; АИ-95; переднее, поперечное; 1390; нет; 85 / 63 при 5000; 132 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 75.6
39; SEAT Leon III  ; 2013 ; 612 000 ; 145 114 ;" Ростов-на-Дону
"; 8 апреля; 4,6; 1.8 л; 180 л.с.; робот; бензин; АИ-95; передний; 7.5 с; Испания; 5; 5; 4263; 1816; 1459; 2636; 380; 1321; робот; 7; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 224; 7.5; АИ-95; переднее, поперечное; 1798; турбонаддув; 180 / 132 при 4000 – 6200; 250 при 1500 – 3900; рядное; 4; 4; непосредственный впрыск (прямой); 9.6; 82.5 × 84.2
40; SEAT Ibiza IV  ; 2009 ; 393 000 ; 90 000 ;" Ростов-на-Дону
"; 23 апреля; 4,5; 1.6 л; 105 л.с.; робот; бензин; АИ-95; передний; 10.1 с; Испания; 3; 5; 3977; 1698; 1441; 2460; 267/960; 1120; робот; 7; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 188; 10.1; АИ-95; переднее, поперечное; 1598; нет; 105 / 77 при 5600; 153 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 86.9
41; SEAT Leon II  ; 2008 ; 430 000 ; 97 000 ;" Пермь
"; 8 апреля; 4,7; 2.0 л; 150 л.с.; автомат; бензин; АИ-95; передний; 9.4 с; Испания; 5; 5; 4315; 1768; 1458; 2578; 341/1100; 1260; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 208; 9.4; АИ-95; переднее, поперечное; 1984; нет; 150 / 110 при 6000; 200 при 3500; рядное; 4; 4; непосредственный впрыск (прямой); 11.5; 82.5 × 92.8
42; SEAT Ibiza III  ; 2003 ; 250 000 ; 188 800 ;" Ростов-на-Дону
"; 22 апреля; 4,6; 1.4 л; 75 л.с.; механика; бензин; АИ-95; передний; 13.2 с; Испания; 5; 5; 3953; 1698; 1441; 2460; 267/960; 1055; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 173; 13.2; АИ-95; переднее, поперечное; 1390; нет; 75 / 55 при 5000; 126 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 75.6
43; SEAT Ibiza IV  ; 2009 ; 310 000 ; 91 000 ;" Нижний Новгород
"; 22 апреля; 4,5; 1.2 л; 70 л.с.; механика; бензин; АИ-95; передний; 13.9 с; Испания; 3; 5; 3977; 1698; 1441; 2460; 267/960; 1049; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 163; 13.9; АИ-95; переднее, поперечное; 1198; нет; 70 / 51 при 5400; 112 при 3000; рядное; 3; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 86.9
44; SEAT Altea I  ; 2008 ; 295 000 ; 219 800 ;" Нижний Новгород
"; 5 апреля; 4,6; 1.6 л; 102 л.с.; механика; бензин; АИ-95; передний; 12.8 с; Испания; 5; 5; 4469; 1768; 1581; 2578; 532; 1320; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 181; 12.8; АИ-95; переднее, поперечное; 1595; нет; 102 / 75 при 5600; 148 при 3800; рядное; 4; 2; распределенный впрыск (многоточечный); 10.5; 81 × 77.4
45; SEAT Leon II Рестайлинг  ; 2012 ; 430 000 ; 92 000 ;" Калуга
"; 22 апреля; 4,8; 1.4 л; 125 л.с.; механика; бензин; АИ-95; передний; 9.8 с; Испания; 5; 5; 4315; 1768; 1455; 2578; 341/1166; 1324; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 197; 9.8; АИ-95; переднее, поперечное; 1390; турбонаддув; 125 / 92 при 5000; 200 при 1500 – 4000; рядное; 4; 4; непосредственный впрыск (прямой); 10; 76.5 × 75.6
46; SEAT Leon II Рестайлинг  ; 2012 ; 539 000 ; 104 600 ;" Москва
"; 6 апреля; 4,8; 1.8 л; 160 л.с.; робот; бензин; АИ-95; передний; 7.8 с; Испания; 5; 5; 4315; 1768; 1455; 2578; 341/1166; 1370; робот; 7; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 213; 7.8; АИ-95; переднее, поперечное; 1798; турбонаддув; 160 / 118 при 4500 – 6200; 250 при 1500 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 9.6; 82.5 × 84.2
47; SEAT Leon II Рестайлинг  ; 2012 ; 379 000 ; 79 000 ;" Тула
"; 3 апреля; 4,8; 1.2 л; 105 л.с.; механика; бензин; АИ-95; передний; 10.9 с; Испания; 5; 5; 4315; 1768; 1455; 2578; 341/1166; 1275; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 187; 10.9; АИ-95; переднее, поперечное; 1197; турбонаддув; 105 / 77 при 5000; 175 при 1550 – 4100; рядное; 4; 2; непосредственный впрыск (прямой); 10; 71 × 75.6
48; SEAT Leon II Рестайлинг  ; 2012 ; 420 000 ; 106 000 ;" Пятигорск
"; 22 апреля; 4,8; 1.6 л; 102 л.с.; механика; бензин; АИ-95; передний; 11.7 с; Испания; 5; 5; 4315; 1768; 1455; 2578; 341/1166; 1280; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 184; 11.7; АИ-95; переднее, поперечное; 1595; нет; 102 / 75 при 5600; 148 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.3; 81 × 77.4
49; SEAT Ibiza II  ; 1998 ; 115 000 ; 180 000 ;" Смоленск
"; 22 апреля;  ; 1.0 л; 50 л.с.; механика; бензин; АИ-95; передний; 19.4 с; Испания; 3; 5; 3853; 1640; 1422; 2443; 270/800; 910; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 145; 19.4; АИ-95; переднее, поперечное; 999; нет; 50 / 37 при 5200; 86 при 3000; рядное; 4; 2; распределенный впрыск (многоточечный); 10.5; 67.1 × 70.6
50; SEAT Leon III  ; 2014 ; 600 000 ; 88 500 ;" Смоленск
"; 22 апреля; 4,6; 1.2 л; 105 л.с.; робот; бензин; АИ-95; передний; 10 с; Испания; 5; 5; 4263; 1816; 1459; 2636; 380; 1222; робот; 7; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 191; 10; АИ-95; переднее, поперечное; 1197; турбонаддув; 105 / 77 при 4500 – 5500; 175 при 1400 – 4000; рядное; 4; 4; непосредственный впрыск (прямой); 10.5; 71 × 75.6
51; SEAT Ibiza IV  ; 2009 ; 310 000 ; 65 700 ;" Старый Оскол
"; 14 апреля; 4,5; 1.6 л; 105 л.с.; робот; бензин; АИ-95; передний; 10.1 с; Испания; 5; 5; 3977; 1698; 1441; 2460; 267/960; 1120; робот; 7; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 188; 10.1; АИ-95; переднее, поперечное; 1598; нет; 105 / 77 при 5600; 153 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 86.9
