;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1; DS 4 I Рестайлинг Crossback  ; 2016 ; 990 000 ; 27 290 ;" Москва
"; 15 апреля;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2; DS 3 I Рестайлинг  ; 2017 ; 1 198 000 ; Нов;" Симферополь
"; 20 апреля;  ; 1.2 л; 110 л.с.; автомат; бензин; АИ-95; передний; 9.9 с; Франция; 3; 5; 3954; 1715; 1458; 2464; 285/980; 1090; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 189; 9.9; АИ-95; переднее, поперечное; 1199; турбонаддув; 110 / 81 при 5500; 205 при 1500; рядное; 3; 4; распределенный впрыск (многоточечный);; 
3; DS 3 I Рестайлинг  ; 2018 ; 1 594 000 ; Нов;" Севастополь
"; 20 апреля;  ; 1.2 л; 110 л.с.; автомат; бензин; АИ-95; передний; 9.9 с; Франция; 3; 5; 3954; 1715; 1458; 2464; 285/980; 1090; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 189; 9.9; АИ-95; переднее, поперечное; 1199; турбонаддув; 110 / 81 при 5500; 205 при 1500; рядное; 3; 4; распределенный впрыск (многоточечный);; 
4; DS 4 I Рестайлинг  ; 2017 ; 1 302 800 ; Нов;" Задонск
"; 12 апреля;  ; 1.6 л; 150 л.с.; автомат; бензин; АИ-95; передний; 8.7 с; Франция; 5; 5; 4275; 1810; 1526; 2612; 359/1021; 1438; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 212; 8.7; АИ-95; переднее, поперечное; 1598; турбонаддув; 150 / 110 при 6000; 240 при 1400; рядное; 4; 4; непосредственный впрыск (прямой); 11; 77 × 85.8
5; DS 3 I Рестайлинг  ; 2017 ; 1 150 000 ; Нов;" Самара
"; 12 апреля;  ; 1.2 л; 110 л.с.; автомат; бензин; АИ-95; передний; 9.9 с; Франция; 3; 5; 3954; 1715; 1458; 2464; 285/980; 1090; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 189; 9.9; АИ-95; переднее, поперечное; 1199; турбонаддув; 110 / 81 при 5500; 205 при 1500; рядное; 3; 4; распределенный впрыск (многоточечный);; 
