;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1; Lotus Evora  ; 2010 ; 3 200 000 ; 22 500 ;" Нижний Тагил
"; 2 апреля;  ; 3.5 л; 280 л.с.; механика; бензин; АИ-95; задний; 5.1 с; Великобритания; 2; 2; 4361; 1972; 1229; 2575; 161; 1382; механика; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 261; 5.1; АИ-95; переднее, продольное; 3456; нет; 280 / 206 при 6400; 346 при 4600; V-образное; 6; 4; распределенный впрыск (многоточечный);; 94 × 83
2; Lotus Esprit V  ; 1996 ; 2 800 000 ; 18 000 ;" Воронежская область
"; 22 февраля;  ; 2.0 л; 243 л.с.; механика; бензин; АИ-98; задний; 5.2 с; Великобритания; 2; 2; 4370; 1883; 1150; 2420; 200; 1340; механика; 5; задний; независимая, пружинная; независимая, пружинная; дисковые; дисковые вентилируемые; 263; 5.2; АИ-98; центральное; 1973; турбонаддув; 243 / 178 при 6250; 294 при 3750; рядное; 4; 4; распределенный впрыск (многоточечный);; 
