;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
29; Dacia Logan I  ; 2009 ; 275 000 ; 150 000 ;" Москва
"; 10 апреля; 4,3; 1.4 л; 75 л.с.; механика; бензин; АИ-95; передний; 15.6 с; Румыния; 5; 7; 4450; 1740; 1674; 2905; 200/2350; 1165; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 155; 15.6; АИ-95; переднее, поперечное; 1390; нет; 75 / 55 при 5500; 112 при 3000; рядное; 4; 2; распределенный впрыск (многоточечный); 9.5; 79.5 × 70
30; Dacia Duster I  ; 2010 ; 480 000 ; 90 000 ;" Москва
"; 21 марта;  ; 1.5 л; 110 л.с.; механика; дизель; ДТ; полный; 12.5 с; Румыния; 5; 5; 4315; 1822; 1625; 2673; 475/1636; 1369; механика; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 168; 12.5; ДТ; переднее, поперечное; 1461; турбонаддув; 110 / 81 при 4000; 240 при 1750; рядное; 4; 2; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 15.7; 76 × 80.5
31; Dacia Logan I  ; 2008 ; 200 000 ; 269 960 ;" Москва
"; 15 марта; 4,3; 1.5 л; 65 л.с.; механика; дизель; ДТ; передний; 17.7 с; Румыния; 5; 7; 4450; 1740; 1674; 2905; 200/2350; 1270; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 150; 17.7; ДТ;; 1461; турбонаддув; 65 / 48 при 4000; 160 при 2000; рядное; 4; 2; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18.3; 76 × 80.5
32; Dacia Logan I  ; 2008 ; 260 000 ; 241 250 ;" Архангельск
"; 4 марта; 4,3; 1.5 л; 86 л.с.; механика; дизель; ДТ; передний; 14.3 с; Румыния; 5; 7; 4450; 1740; 1674; 2905; 200/2350; 1270; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 167; 14.3; ДТ;; 1461; турбонаддув; 86 / 63 при 3750; 200 при 1900; рядное; 4; 2; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 76 × 80.5
33; Dacia Logan I  ; 2006 ; 179 000 ; 280 000 ;" Воронеж
"; 18 апреля; 4,3; 1.4 л; 75 л.с.; механика; бензин; АИ-95; передний; 13 с; Румыния; 4; 5; 4250; 1735; 1525; 2630; 510; 975; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 162; 13; АИ-95; переднее, поперечное; 1390; нет; 75 / 55 при 5500; 112 при 3000; рядное; 4; 2; распределенный впрыск (многоточечный); 9.5; 79.5 × 70
34; Dacia Logan I  ; 2008 ; 350 000 ; 172 000 ;" Воронеж
"; 15 апреля; 4,3; 1.6 л; 87 л.с.; механика; бензин; АИ-95; передний; 13.5 с; Румыния; 5; 7; 4450; 1740; 1674; 2905; 200/2350; 1175; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 167; 13.5; АИ-95; переднее, поперечное; 1598; нет; 87 / 64 при 5500; 128 при 3000; рядное; 4; 2; распределенный впрыск (многоточечный); 9.5; 79.5 × 80.5
35; Dacia Logan I  ; 2009 ; 350 000 ; 136 000 ;" Владимир
"; 13 апреля; 4,3; 1.5 л; 86 л.с.; механика; дизель; ДТ; передний; 14.3 с; Румыния; 5; 7; 4450; 1740; 1674; 2905; 200/2350; 1270; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 167; 14.3; ДТ;; 1461; турбонаддув; 86 / 63 при 3750; 200 при 1900; рядное; 4; 2; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 76 × 80.5
36; Dacia Logan I  ; 2009 ; 304 999 ; 110 000 ;" Балашиха
"; 12 апреля; 4,3; 1.5 л; 86 л.с.; механика; дизель; ДТ; передний; 14.3 с; Румыния; 5; 7; 4450; 1740; 1674; 2905; 200/2350; 1270; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 167; 14.3; ДТ;; 1461; турбонаддув; 86 / 63 при 3750; 200 при 1900; рядное; 4; 2; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 76 × 80.5
37; Dacia Logan I  ; 2006 ; 175 000 ; 245 000 ;" Москва
"; 2 апреля; 4,3; 1.4 л; 75 л.с.; механика; бензин; АИ-95; передний; 13 с; Румыния; 4; 5; 4250; 1735; 1525; 2630; 510; 975; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 162; 13; АИ-95; переднее, поперечное; 1390; нет; 75 / 55 при 5500; 112 при 3000; рядное; 4; 2; распределенный впрыск (многоточечный); 9.5; 79.5 × 70
38; Dacia Sandero I  ; 2009 ; 350 000 ; 170 000 ;" Одинцово
"; 1 апреля;  ; 1.4 л; 75 л.с.; механика; бензин; АИ-92; передний; 13 с; Румыния; 5; 5; 4020; 1746; 1534; 2589; 320/1200; 975; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 161; 13; АИ-92; переднее, поперечное; 1390; нет; 75 / 55 при 5500; 112 при 3000; рядное; 4; 2; распределенный впрыск (многоточечный); 9.5; 79.5 × 70
39; Dacia Logan I  ; 2008 ; 240 000 ; 122 000 ;" Москва
"; 26 марта; 4,3; 1.4 л; 75 л.с.; механика; бензин; АИ-95; передний; 13 с; Румыния; 4; 5; 4250; 1735; 1525; 2630; 510; 975; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 162; 13; АИ-95; переднее, поперечное; 1390; нет; 75 / 55 при 5500; 112 при 3000; рядное; 4; 2; распределенный впрыск (многоточечный); 9.5; 79.5 × 70
40; Dacia Logan I  ; 2009 ; 277 000 ; 112 000 ;" Воронеж
"; 26 марта; 4,3; 1.5 л; 65 л.с.; механика; дизель; ДТ; передний; 17.7 с; Румыния; 5; 7; 4450; 1740; 1674; 2905; 200/2350; 1270; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 150; 17.7; ДТ;; 1461; турбонаддув; 65 / 48 при 4000; 160 при 2000; рядное; 4; 2; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18.3; 76 × 80.5
41; Dacia Logan I  ; 2008 ; 250 000 ; 220 000 ;" Москва
"; 8 марта; 4,3; 1.4 л; 75 л.с.; механика; бензин; АИ-95; передний; 15.6 с; Румыния; 5; 7; 4450; 1740; 1674; 2905; 200/2350; 1165; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 155; 15.6; АИ-95; переднее, поперечное; 1390; нет; 75 / 55 при 5500; 112 при 3000; рядное; 4; 2; распределенный впрыск (многоточечный); 9.5; 79.5 × 70
42; Dacia Solenza  ; 2004 ; 105 000 ; 234 000 ;" Москва
"; 6 марта;  ; 1.4 л; 75 л.с.; механика; бензин; АИ-95; передний; 14 с; Румыния; 5; 5; 4080; 1664; 1379; 2475; 370/835; 960; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые; барабанные; 165; 14; АИ-95;; 1390; нет; 75 / 55 при 5250; 114 при 2600; рядное; 4; 2; распределенный впрыск (многоточечный); 9.2; 75.8 × 77
43; Dacia Logan I  ; 2009 ; 380 000 ; 213 000 ;" Венёв
"; 27 февраля; 4,3; 1.5 л; 65 л.с.; механика; дизель; ДТ; передний; 17.7 с; Румыния; 5; 7; 4450; 1740; 1674; 2905; 200/2350; 1270; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 150; 17.7; ДТ;; 1461; турбонаддув; 65 / 48 при 4000; 160 при 2000; рядное; 4; 2; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18.3; 76 × 80.5
44; Dacia Logan I  ; 2009 ; 350 000 ; 137 500 ;" Москва
"; 17 апреля; 4,3; 1.6 л; 87 л.с.; механика; бензин; АИ-95; передний; 13.5 с; Румыния; 5; 7; 4450; 1740; 1674; 2905; 200/2350; 1175; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 167; 13.5; АИ-95; переднее, поперечное; 1598; нет; 87 / 64 при 5500; 128 при 3000; рядное; 4; 2; распределенный впрыск (многоточечный); 9.5; 79.5 × 80.5
