;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
94; Infiniti QX70  ; 2013 ; 1 705 000 ; 68 000 ;" Санкт-Петербург
"; 23 апреля; 4,5; 3.7 л; 333 л.с.; автомат; бензин; АИ-95; полный; 6.8 с; Япония; 5; 5; 4865; 1925; 1650; 2885; 376; 2010; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 233; 6.8; АИ-95; переднее, продольное; 3696; нет; 333 / 245 при 7000; 363 при 5200; V-образное; 6; 4; распределенный впрыск (многоточечный); 11; 95.5 × 86
95; Infiniti M IV M37  ; 2013 ; 1 120 000 ; 85 574 ;" Москва
"; 23 апреля; 4,7; 3.7 л; 333 л.с.; автомат; бензин; АИ-95; полный; 6.3 с; Япония; 4; 5; 4945; 1845; 1500; 2900; 500; 1855; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 246; 6.3; АИ-95; переднее, продольное; 3696; нет; 333 / 245 при 7000; 363 при 5200; V-образное; 6; 4; распределенный впрыск (многоточечный); 11; 95.5 × 86
96; Infiniti EX I (J50) EX35  ; 2009 ;830 000 ; 95 000 ;" Архангельск
"; 6 апреля; 4,6; 3.5 л; 302 л.с.; автомат; бензин; АИ-95; полный; 6.9 с; Япония; 5; 5; 4635; 1800; 1600; 2800; 309; 1905; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 231; 6.9; АИ-95; переднее, продольное; 3498; нет; 302 / 222 при 6000; 341 при 4800; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.5; 95.5 × 81.4
97; Infiniti EX I (J50) EX35  ; 2008 ; 600 000 ; 136 000 ;" Туапсе
"; 20 марта; 4,6; 3.5 л; 302 л.с.; автомат; бензин; АИ-95; полный; 6.9 с; Япония; 5; 5; 4635; 1800; 1600; 2800; 309; 1905; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 231; 6.9; АИ-95; переднее, продольное; 3498; нет; 302 / 222 при 6000; 341 при 4800; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.5; 95.5 × 81.4
98; Infiniti FX II (S51) FX37  ; 2011 ; 1 138 000 ; 94 170 ;" Кимры
"; 23 апреля; 4,7; 3.7 л; 333 л.с.; автомат; бензин; АИ-95; полный; 6.8 с; Япония; 5; 5; 4865; 1925; 1650; 2885; 376; 2010; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 233; 6.8; АИ-95; переднее, продольное; 3696; нет; 333 / 245 при 7000; 363 при 5200; V-образное; 6; 4; распределенный впрыск (многоточечный); 11; 95.5 × 86
99; Infiniti Q50 I  ; 2016 ;1 690 000 ; 14 030 ;" Саранск
"; 26 марта;  ; 2.0 л; 211 л.с.; автомат; бензин; АИ-95; задний; 7.3 с; Япония; 4; 5; 4790; 1820; 1445; 2850; 500; 1640; автомат; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 245; 7.3; АИ-95; переднее, продольное; 1991; турбонаддув; 211 / 155 при 5500; 320 при 1250 – 3500; рядное; 4; 4; непосредственный впрыск (прямой); 9.8; 83 × 92
100; Infiniti JX JX35  ; 2013 ; 1 280 000 ; 83 000 ;" Фрязино
"; 23 апреля; 4,6; 3.5 л; 265 л.с.; вариатор; бензин; АИ-95; полный; 8.4 с; Япония; 5; 7; 4990; 1960; 1742; 2900; 446/787; 2082; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 190; 8.4; АИ-95;; 3498; нет; 265 / 195 при 6400; 336 при 4400; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.3; 95.5 × 81.4
101; Infiniti QX4 I  ; 2000 ; 375 000 ; 200 000 ;" Монино
"; 23 апреля;  ; 3.5 л; 243 л.с.; автомат; бензин; АИ-95; полный; 9.3 с; Япония; 5; 5; 4670; 1840; 1800; 2700; 1075/2405; 2025; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 177; 9.3; АИ-95; переднее, продольное; 3498; нет; 243 / 179 при 6000; 359 при 3200; V-образное; 6; 4; распределенный впрыск (многоточечный); 10; 95.5 × 81.4
102; Infiniti QX50 I  ; 2014 ; 1 329 000 ; 72 500 ;" Москва и Московская область
"; 22 апреля; 5,0; 2.5 л; 222 л.с.; автомат; бензин; АИ-95; полный; 9.4 с; Япония; 5; 5; 4635; 1800; 1600; 2800; 309; 1842; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 9.4; АИ-95; переднее, поперечное; 2496; нет; 222 / 163 при 6400; 252 при 4800; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.3; 85 × 73.3
103; Infiniti Q50 I  ; 2014 ; 1 404 890 ; 47 444 ;" Рязань
"; 22 апреля;  ; 2.0 л; 211 л.с.; автомат; бензин; АИ-95; задний; 7.3 с; Япония; 4; 5; 4790; 1820; 1445; 2850; 500; 1640; автомат; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 245; 7.3; АИ-95; переднее, продольное; 1991; турбонаддув; 211 / 155 при 5500; 320 при 1250 – 3500; рядное; 4; 4; непосредственный впрыск (прямой); 9.8; 83 × 92
