;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
197; Daihatsu YRV  ; 2001 ; 204 000 ; 210 000 ;" Санкт-Петербург
"; 7 марта;  ; 1.3 л; 90 л.с.; автомат; бензин; АИ-92; передний;; Япония; 5; 5; 3765; 1620; 1550; 2355; 165/1075; 930; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные;;; АИ-92; переднее, поперечное; 1297; нет; 90 / 66 при 6000; 123 при 3200; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 72 × 79.7
198; Daihatsu Coo  ; 2006 ; 260 000 ; 180 000 ;" Санкт-Петербург
"; 6 марта;  ; 1.5 л; 103 л.с.; автомат; бензин; АИ-92; передний;; Япония; 5; 5; 3800; 1690; 1635; 2540; 294;; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные;;; АИ-92; переднее, поперечное; 1495; нет; 103 / 76 при 6000; 132 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 72 × 91.8
199; Daihatsu Terios I Kid  ; 2001 ; 205 000 ; 150 000 ;" Москва
"; 26 февраля; 4,1; 0.7 л; 60 л.с.; автомат; бензин; АИ-95; полный; 17 с; Япония; 5; 4; 3395; 1475; 1740; 2420; ; 960; автомат; 4; полный; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 132; 17; АИ-95; переднее, продольное; 659; турбонаддув; 60 / 44 при 6800; 84 при 4400; рядное; 3; 4; распределенный впрыск (многоточечный);; 
200; Daihatsu Charade IV  ; 1994 ; 170 000 ; 30 000 ;" Санкт-Петербург
"; 20 апреля;  ; 1.6 л; 105 л.с.; механика; бензин; АИ-80; передний; 9.6 с; Япония; 3; 5; 3780; 1620; 1390; 2395; 205/505; 835; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 185; 9.6; АИ-80;; 1590; нет; 105 / 77 при 6000; 134 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 87.6
201; Daihatsu Sirion II Рестайлинг (M2)  ; 2008 ; 265 000 ; 83 650 ;" Тверь
"; 18 апреля;  ; 1.0 л; 69 л.с.; механика; бензин; АИ-95; передний; 13.5 с; Япония; 5; 5; 3605; 1665; 1550; 2430; 225/630; 890; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 160; 13.5; АИ-95; переднее, поперечное; 989; нет; 69 / 50 при 6000; 94 при 4000; рядное; 3; 4; распределенный впрыск (многоточечный); 10; 72 × 81
202; Daihatsu Terios I Kid  ; 2002 ; 190 000 ; 110 000 ;" Сосновый Бор
"; 18 апреля; 4,1; 0.7 л; 60 л.с.; автомат; бензин; АИ-95; полный; 17 с; Япония; 5; 4; 3395; 1475; 1740; 2420; ; 960; автомат; 4; полный; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 132; 17; АИ-95; переднее, продольное; 659; турбонаддув; 60 / 44 при 6800; 84 при 4400; рядное; 3; 4; распределенный впрыск (многоточечный);; 
203; Daihatsu Mira Gino II  ; 2005 ; 325 000 ; 135 000 ;" Астрахань
"; 18 апреля;  ; 0.7 л; 58 л.с.; автомат; бензин; АИ-95; передний;; Япония; 5; 4; 3395; 1475; 1515; 2390; ;; автомат; 4; передний; независимая, пружинная; полунезависимая, торсионная; дисковые; барабанные;;; АИ-95;; 659; нет; 58 / 43 при 7600; 64 при 4000; рядное; 3; 4; распределенный впрыск (многоточечный); 10; 68 × 60.5
204; Daihatsu YRV  ; 2000 ; 168 000 ; 211 243 ;" Москва
"; 12 апреля;  ; 1.3 л; 140 л.с.; автомат; бензин; АИ-92; передний;; Япония; 5; 5; 3765; 1620; 1550; 2355; 165/1075; 950; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные;;; АИ-92; переднее, поперечное; 1297; турбонаддув; 140 / 103 при 6400; 177 при 3200; рядное; 4; 4; распределенный впрыск (многоточечный); 8.5; 72 × 79.7
205; Daihatsu Mira VI  ; 2003 ; 120 000 ; 224 000 ;" Ставрополь
"; 9 апреля;  ; 0.7 л; 48 л.с.; автомат; бензин; АИ-92; передний;; Япония; 3; 4; 3410; 1475; 1500; 2375; 157/421; 730; автомат; 3; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные;;; АИ-92; переднее, поперечное; 659; нет; 48 / 35 при 6400; 56 при 4800; рядное; 3; 2; распределенный впрыск (многоточечный); 9.5; 68 × 60.5
206; Daihatsu Atrai I 7  ; 2002 ; 250 000 ; 160 000 ;" Москва
"; 5 апреля;  ; 1.3 л; 90 л.с.; автомат; бензин; АИ-92; задний;; Япония; 5; 7; 3765; 1515; 1895; 2430; ; 1090; автомат; 4; задний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные;;; АИ-92;; 1297; нет; 90 / 66 при 6000; 123 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 72 × 79.7
