;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1; Willys MB  ; 1942 ; 2 500 000 ; 10 580 ;" Берёзовский
"; 20 апреля;  ; 2.2 л; 60 л.с.; механика; бензин;; полный;; США; 2; 4; 3335; 1585; 1830; 2032; ; 1020; механика; 3; полный; зависимая, рессорная; зависимая, рессорная; барабанные; барабанные; 104;;;; 2199;; 60 / 44 при 3600; 142 при —; рядное; 4; 2; карбюратор; 6.48; 79.4 × 111.1
2; Willys MB  ; 1943 ; 550 000 ; 100 ;" Новосибирск
"; 29 марта 2016;  ; 2.2 л; 60 л.с.; механика; бензин;; полный;; США; 2; 4; 3335; 1585; 1830; 2032; ; 1020; механика; 3; полный; зависимая, рессорная; зависимая, рессорная; барабанные; барабанные; 104;;;; 2199;; 60 / 44 при 3600; 142 при —; рядное; 4; 2; карбюратор; 6.48; 79.4 × 111.1
