;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1; Jeep Cherokee V (KL)  ; 2014 ;1 650 000 ; 38 000 ; 15 марта; 4,5; 2.0 л; 170 л.с.; автомат; дизель; ДТ; полный; 10.3 с; США; 5; 5; 4623; 1859; 1669; 2699; 591/1267; 1953; автомат; 9; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 192; 10.3; ДТ; переднее, поперечное; 1956; турбонаддув; 170 / 125 при 4000; 350 при 1750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 83 × 90.4
2; Jeep Commander  ; 2008 ;950 000 ; 212 000 ; 23 апреля; 4,4; 3.0 л; 218 л.с.; автомат; дизель; ДТ; полный; 9 с; США; 5; 7; 4787; 1900; 1826; 2781; 170/1950; 2280; автомат; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 191; 9; ДТ; переднее, продольное; 2987; турбонаддув; 218 / 160 при 4000; 510 при 1600; V-образное; 6; 2; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18; 83 × 92
3; Jeep Grand Cherokee I (ZJ)  ; 1993 ;500 000 ; 215 000 ; 21 апреля; 4,1; 5.1 л; 220 л.с.; автомат; бензин; АИ-92; полный; 9.8 с; США; 5; 5; 4550; 1800; 1645; 2690; 1135/2255; 1792; автомат; 4; полный; зависимая, пружинная; независимая, пружинная; дисковые; барабанные; 200; 9.8; АИ-92;; 5116; нет; 220 / 162 при 4800; 387 при 3600; V-образное; 8; 2; распределенный впрыск (многоточечный); 9.2; 99.3 × 84.1
4; Jeep Wrangler III (JK)  ; 2016 ; 3 500 000 ; 8 600 ; 23 апреля; 4,0; 3.6 л; 286 л.с.; автомат; бензин; АИ-92; полный; 8.9 с; США; 5; 5; 4751; 1877; 1800; 2947; 498/935; 1995; автомат; 5; полный; зависимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 180; 8.9; АИ-92; переднее, продольное; 3604; нет; 286 / 210 при 6350; 347 при 4300; V-образное; 6; 4; распределенный впрыск (многоточечный);; 
5; Jeep Grand Cherokee III (WK)  ; 2006 ; 649 999 ; 205 000 ; 23 апреля; 4,4; 3.0 л; 218 л.с.; автомат; дизель; ДТ; полный; 9 с; США; 5; 5; 4750; 1870; 1740; 2780; 978/1909; 2140; автомат; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 200; 9; ДТ; переднее, продольное; 2987; турбонаддув; 218 / 160 при 4000; 510 при 1600 – 2400; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18; 83 × 92
6; Jeep Compass I Рестайлинг  ; 2012 ; 770 000 ; 77 000 ; 21 февраля; 4,4; 2.4 л; 170 л.с.; вариатор; бензин; АИ-95; полный; 11.3 с; США; 5; 5; 4448; 1812; 1718; 2635; 328/1269; 1530; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 185; 11.3; АИ-95; переднее, поперечное; 2360; нет; 170 / 125 при 6000; 220 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 88 × 97
7; Jeep Compass I  ; 2007 ; 480 000 ; 122 000 ; 23 апреля; 4,4; 2.4 л; 170 л.с.; механика; бензин; АИ-95; полный; 10.7 с; США; 5; 5; 4405; 1810; 1630; 2635; 458/1269; 1465; механика; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 185; 10.7; АИ-95; переднее, поперечное; 2360; нет; 170 / 125 при 6000; 220 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 88 × 97
8; Jeep Cherokee V (KL)  ; 2014 ; 1 100 000 ; 43 500 ; 16 сентября 2017; 4,5; 2.4 л; 177 л.с.; автомат; бензин; АИ-95; полный; 10.4 с; США; 5; 5; 4623; 1859; 1669; 2699; 591/1267; 1842; автомат; 9; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 187; 10.4; АИ-95; переднее, поперечное; 2360; нет; 177 / 130 при 6400; 229 при 3900; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 88 × 97
9; Jeep Grand Cherokee IV (WK2)  ; 2012 ; 1 598 000 ; 56 449 ; 10 апреля; 4,5; 3.6 л; 286 л.с.; автомат; бензин; АИ-95; полный; 9.1 с; США; 5; 5; 4822; 1943; 1781; 2915; 782/1554; 2191; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 206; 9.1; АИ-95; переднее, продольное; 3604; нет; 286 / 210 при 6350; 347 при 4300; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.2; 96 × 83
10; Jeep Grand Cherokee IV (WK2)  ; 2012 ; 1 280 000 ; 92 007 ; 23 апреля; 4,5; 3.6 л; 286 л.с.; автомат; бензин; АИ-95; полный; 9.1 с; США; 5; 5; 4822; 1943; 1781; 2915; 782/1554; 2191; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 206; 9.1; АИ-95; переднее, продольное; 3604; нет; 286 / 210 при 6350; 347 при 4300; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.2; 96 × 83
11; Jeep Cherokee IV (KK)  ; 2012 ; 860 000 ; 165 000 ; 24 апреля; 4,6; 2.8 л; 200 л.с.; автомат; дизель; ДТ; полный; 9.9 с; США; 5; 5; 4493; 1839; 1736; 2694; 419/1404; 1989; автомат; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 193; 9.9; ДТ; переднее, продольное; 2768; турбонаддув; 200 / 147 при 3600; 460 при 1600 – 2600; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 94 × 100
12; Jeep Compass I Рестайлинг 2  ; 2013 ; 955 000 ; 57 147 ; 23 апреля;  ; 2.4 л; 170 л.с.; автомат; бензин; АИ-95; полный; 10.7 с; США; 5; 5; 4448; 1812; 1663; 2635; 458/1269; 1651; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 187; 10.7; АИ-95; переднее, поперечное; 2360; нет; 170 / 125 при 6000; 220 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 88 × 97
13; Jeep Grand Cherokee III (WK)  ; 2008 ; 800 000 ; 339 798 ; 6 марта; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14; Jeep Grand Cherokee IV (WK2)  ; 2012 ; 1 349 500 ; 158 650 ; 23 апреля; 4,5; 3.0 л; 243 л.с.; автомат; дизель; ДТ; полный; 8.2 с; США; 5; 5; 4822; 1943; 1781; 2915; 782/1554; 2272; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 202; 8.2; ДТ; переднее, продольное; 2987; турбонаддув; 243 / 179 при 4000; 550 при 1800 – 2800; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 83 × 92
15; Jeep Grand Cherokee IV (WK2)  ; 2012 ; 1 270 000 ; 149 754 ; 23 апреля; 4,5; 3.0 л; 243 л.с.; автомат; дизель; ДТ; полный; 8.2 с; США; 5; 5; 4822; 1943; 1781; 2915; 782/1554; 2272; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 202; 8.2; ДТ; переднее, продольное; 2987; турбонаддув; 243 / 179 при 4000; 550 при 1800 – 2800; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 83 × 92
16; Jeep Cherokee III (KJ) Рестайлинг  ; 2005 ; 429 000 ; 209 000 ; 23 апреля;  ; 2.8 л; 163 л.с.; автомат; дизель; ДТ; полный; 12.2 с; США; 5; 5; 4496; 1819; 1818; 2649; 909/1951; 1960; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 174; 12.2; ДТ; переднее, продольное; 2768; турбонаддув; 163 / 120 при 4000; 400 при 1800; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 
17; Jeep Compass I  ; 2008 ; 520 000 ; 102 000 ; 23 апреля; 4,4; 2.4 л; 170 л.с.; вариатор; бензин; АИ-95; полный; 11.3 с; США; 5; 5; 4405; 1810; 1630; 2635; 458/1269; 1480; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 185; 11.3; АИ-95; переднее, поперечное; 2360; нет; 170 / 125 при 6000; 220 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 88 × 97
18; Jeep Cherokee III (KJ) Рестайлинг  ; 2005 ; 465 000 ; 118 000 ; 23 апреля;  ; 3.7 л; 210 л.с.; автомат; бензин; АИ-92; полный; 10.8 с; США; 5; 5; 4496; 1819; 1818; 2649; 909/1951; 1770; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 180; 10.8; АИ-92; переднее, продольное; 3701; нет; 210 / 154 при 5200; 307 при 4000; V-образное; 6; 2; распределенный впрыск (многоточечный);; 
19; Jeep Grand Cherokee IV (WK2)  ; 2012 ; 1 450 000 ; 170 000 ; 23 апреля; 4,5; 3.6 л; 286 л.с.; автомат; бензин; АИ-95; полный; 9.1 с; США; 5; 5; 4822; 1943; 1781; 2915; 782/1554; 2191; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 206; 9.1; АИ-95; переднее, продольное; 3604; нет; 286 / 210 при 6350; 347 при 4300; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.2; 96 × 83
20; Jeep Grand Cherokee IV (WK2)  ; 2012 ;1 335 000 ; 106 420 ; 19 апреля; 4,5; 3.6 л; 286 л.с.; автомат; бензин; АИ-95; полный; 9.1 с; США; 5; 5; 4822; 1943; 1781; 2915; 782/1554; 2191; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 206; 9.1; АИ-95; переднее, продольное; 3604; нет; 286 / 210 при 6350; 347 при 4300; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.2; 96 × 83
21; Jeep Cherokee II (XJ)  ; 1992 ; 300 000 ; 300 000 ; 23 апреля; 3,6; 4.0 л; 184 л.с.; автомат; бензин; АИ-92; полный; 10.1 с; США; 5; 5; 4322; 1790; 1695; 2678; ; 1559; автомат; 4; полный; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 180; 10.1; АИ-92; переднее, продольное; 3964; нет; 184 / 135 при 4750; 290 при 3950; рядное; 6; 2; распределенный впрыск (многоточечный); 8.8; 98.5 × 86.7
22; Jeep Cherokee V (KL)  ; 2014 ; 1 350 000 ; 15 000 ; 23 апреля; 4,5; 2.4 л; 177 л.с.; автомат; бензин; АИ-95; полный; 10.4 с; США; 5; 5; 4623; 1859; 1669; 2699; 591/1267; 1842; автомат; 9; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 187; 10.4; АИ-95; переднее, поперечное; 2360; нет; 177 / 130 при 6400; 229 при 3900; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 88 × 97
23; Jeep Cherokee V (KL)  ; 2014 ; 1 400 000 ; 70 252 ; 10 марта; 4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24; Jeep Wrangler III (JK)  ; 2013 ; 3 400 000 ; 60 000 ; 23 апреля; 4,0; 3.6 л; 286 л.с.; автомат; бензин; АИ-92; полный; 8.9 с; США; 5; 5; 4751; 1877; 1800; 2947; 498/935; 1995; автомат; 5; полный; зависимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 180; 8.9; АИ-92; переднее, продольное; 3604; нет; 286 / 210 при 6350; 347 при 4300; V-образное; 6; 4; распределенный впрыск (многоточечный);; 
25; Jeep Liberty (Patriot)  ; 2010 ; 649 000 ; 120 000 ; 23 апреля; 4,2; 2.4 л; 174 л.с.; вариатор; бензин;; полный; 11.3 с; США; 5; 5; 4424; 1808; 1667; 2635; 328/1357; 1525; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 185; 11.3;; переднее, поперечное; 2360; нет; 174 / 128 при 6000; 223 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 88 × 97
26; Jeep Renegade  ; 2016 ; 2 000 000 ; 10 000 ; 23 апреля;  ; 1.4 л; 170 л.с.; автомат; бензин; АИ-95; полный; 8.8 с; США; 5; 5; 4255; 1805; 1667; 2570; 351; 1470; автомат; 9; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 196; 8.8; АИ-95; переднее, поперечное; 1368; компрессор; 170 / 125 при 5500; 250 при 2500; рядное; 4; 4; распределенный впрыск (многоточечный);; 72 × 84
27; Jeep Cherokee II (XJ)  ; 1993 ; 320 000 ; 1 000 ; 23 апреля; 3,6; 4.0 л; 190 л.с.; механика; бензин; АИ-92; полный;; США; 5; 5; 4322; 1790; 1695; 2678; ; 1381; механика; 5; полный; независимая, пружинная; зависимая, рессорная; дисковые; барабанные;;; АИ-92; переднее, продольное; 3964; нет; 190 / 140 при 4750; 305 при 4000; рядное; 6; 2; распределенный впрыск (многоточечный); 8.8; 98.5 × 86.7
28; Jeep Grand Cherokee I (ZJ) Рестайлинг  ; 1996 ; 290 000 ; 350 000 ; 23 апреля; 4,5; 4.0 л; 184 л.с.; автомат; бензин; АИ-92; полный; 10.3 с; США; 5; 5; 4550; 1800; 1645; 2690; 1135/2255; 1680; автомат; 4; полный; зависимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 10.3; АИ-92; переднее, продольное; 3964; нет; 184 / 135 при 4750; 290 при 3950; рядное; 6; 2; распределенный впрыск (многоточечный); 8.8; 98.5 × 86.7
29; Jeep Wrangler III (JK)  ; 2011 ;2 455 000 ; 18 386 ; 6 апреля; 4,0; 3.6 л; 286 л.с.; автомат; бензин; АИ-92; полный; 8.9 с; США; 5; 5; 4751; 1877; 1800; 2947; 498/935; 1995; автомат; 5; полный; зависимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 180; 8.9; АИ-92; переднее, продольное; 3604; нет; 286 / 210 при 6350; 347 при 4300; V-образное; 6; 4; распределенный впрыск (многоточечный);; 
30; Jeep Grand Cherokee IV (WK2)  ; 2012 ; 1 495 000 ; 110 628 ; 22 апреля; 4,5; 3.0 л; 243 л.с.; автомат; дизель; ДТ; полный; 8.2 с; США; 5; 5; 4822; 1943; 1781; 2915; 782/1554; 2272; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 202; 8.2; ДТ; переднее, продольное; 2987; турбонаддув; 243 / 179 при 4000; 550 при 1800 – 2800; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 83 × 92
31; Jeep Grand Cherokee IV (WK2) Рестайлинг  ; 2014 ; 2 250 000 ; 59 500 ; 22 апреля; 4,3; 3.0 л; 243 л.с.; автомат; дизель; ДТ; полный; 8.2 с; США; 5; 5; 4828; 1943; 1802; 2915; 457/916; 2403; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 202; 8.2; ДТ; переднее, продольное; 2988; турбонаддув; 243 / 179 при 4000; 550 при 1800 – 2800; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 83 × 92
32; Jeep Grand Cherokee IV (WK2) Рестайлинг  ; 2013 ; 1 799 000 ; 69 000 ; 22 апреля; 4,3; 3.6 л; 286 л.с.; автомат; бензин; АИ-95; полный; 8.3 с; США; 5; 5; 4828; 1943; 1802; 2915; 457/916; 2266; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 206; 8.3; АИ-95; переднее, продольное; 3604; нет; 286 / 210 при 6350; 347 при 4300; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.2; 96 × 83
33; Jeep Grand Cherokee IV (WK2) Рестайлинг  ; 2018 ; 3 400 000 ; Нов; 23 апреля; 4,3; 3.0 л; 238 л.с.; автомат; бензин; АИ-95; полный; 9.8 с; США; 5; 5; 4828; 1943; 1802; 2915; 457/916; 2260; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;; 9.8; АИ-95; переднее, продольное; 2985; нет; 238 / 175 при 6350; 295 при 4500; V-образное; 6; 4; распределенный впрыск (многоточечный);; 
34; Jeep Grand Cherokee IV (WK2) Рестайлинг  ; 2018 ; 3 460 000 ; Нов; 23 апреля; 4,3; 3.0 л; 238 л.с.; автомат; бензин; АИ-95; полный; 9.8 с; США; 5; 5; 4828; 1943; 1802; 2915; 457/916; 2260; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;; 9.8; АИ-95; переднее, продольное; 2985; нет; 238 / 175 при 6350; 295 при 4500; V-образное; 6; 4; распределенный впрыск (многоточечный);; 
35; Jeep Grand Cherokee I (ZJ) Рестайлинг  ; 1996 ; 235 000 ; 290 200 ; 13 марта; 4,5; 5.2 л; 220 л.с.; автомат; бензин; АИ-92; полный; 9.8 с; США; 5; 5; 4550; 1800; 1645; 2690; 1135/2255; 1792; автомат; 4; полный; зависимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 200; 9.8; АИ-92; переднее, продольное; 5216; нет; 220 / 161 при 4800; 387 при 3600; V-образное; 8; 2; распределенный впрыск (многоточечный); 9.1; 99.3 × 84.1
36; Jeep Liberty (Patriot)  ; 2012 ; 950 000 ; 86 000 ; 23 апреля; 4,2; 2.4 л; 174 л.с.; вариатор; бензин;; полный; 11.3 с; США; 5; 5; 4424; 1808; 1667; 2635; 328/1357; 1525; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 185; 11.3;; переднее, поперечное; 2360; нет; 174 / 128 при 6000; 223 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 88 × 97
37; Jeep Grand Cherokee IV (WK2)  ; 2010 ; 979 500 ; 166 000 ; 21 апреля; 4,5; 3.6 л; 286 л.с.; автомат; бензин; АИ-95; полный; 9.1 с; США; 5; 5; 4822; 1943; 1781; 2915; 782/1554; 2191; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 206; 9.1; АИ-95; переднее, продольное; 3604; нет; 286 / 210 при 6350; 347 при 4300; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.2; 96 × 83
38; Jeep Cherokee V (KL)  ; 2014 ; 2 270 000 ; 3 062 ; 21 апреля; 4,5; 2.0 л; 170 л.с.; автомат; дизель; ДТ; полный; 10.3 с; США; 5; 5; 4623; 1859; 1669; 2699; 591/1267; 1953; автомат; 9; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 192; 10.3; ДТ; переднее, поперечное; 1956; турбонаддув; 170 / 125 при 4000; 350 при 1750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 83 × 90.4
39; Jeep Cherokee V (KL)  ; 2014 ; 2 270 000 ; 3 062 ; 21 апреля; 4,5; 2.0 л; 170 л.с.; автомат; дизель; ДТ; полный; 10.3 с; США; 5; 5; 4623; 1859; 1669; 2699; 591/1267; 1953; автомат; 9; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 192; 10.3; ДТ; переднее, поперечное; 1956; турбонаддув; 170 / 125 при 4000; 350 при 1750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 83 × 90.4
40; Jeep Grand Cherokee IV (WK2) Рестайлинг  ; 2018 ; 3 190 000 ; Нов; 23 апреля; 4,3; 3.0 л; 238 л.с.; автомат; бензин; АИ-95; полный; 9.8 с; США; 5; 5; 4828; 1943; 1802; 2915; 457/916; 2260; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;; 9.8; АИ-95; переднее, продольное; 2985; нет; 238 / 175 при 6350; 295 при 4500; V-образное; 6; 4; распределенный впрыск (многоточечный);; 
41; Jeep Grand Cherokee IV (WK2) Рестайлинг  ; 2018 ; 3 400 000 ; Нов; 23 апреля; 4,3; 3.0 л; 238 л.с.; автомат; бензин; АИ-95; полный; 9.8 с; США; 5; 5; 4828; 1943; 1802; 2915; 457/916; 2260; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;; 9.8; АИ-95; переднее, продольное; 2985; нет; 238 / 175 при 6350; 295 при 4500; V-образное; 6; 4; распределенный впрыск (многоточечный);; 
42; Jeep Grand Cherokee IV (WK2) Рестайлинг  ; 2017 ; 3 800 000 ; Нов; 23 апреля; 4,3; 3.6 л; 286 л.с.; автомат; бензин; АИ-95; полный; 8.3 с; США; 5; 5; 4828; 1943; 1802; 2915; 457/916; 2266; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 206; 8.3; АИ-95; переднее, продольное; 3604; нет; 286 / 210 при 6350; 347 при 4300; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.2; 96 × 83
43; Jeep Wrangler I (YJ)  ; 1994 ; 279 000 ; 245 000 ; 16 апреля; 4,2; 2.5 л; 121 л.с.; механика; бензин; АИ-95; полный; 14.8 с; США; 2; 4; 3879; 1676; 1735; 2373; 354/1223; 1460; механика; 5; полный; независимая, рессорная; зависимая, рессорная; дисковые вентилируемые; барабанные; 150; 14.8; АИ-95; переднее, продольное; 2464; нет; 121 / 89 при 5400; 190 при 3500; рядное; 4; 2; распределенный впрыск (многоточечный); 9.2; 98.4 × 81
44; Jeep Grand Cherokee IV (WK2)  ; 2011 ; 1 315 000 ; 123 407 ; 21 апреля; 4,5; 3.0 л; 243 л.с.; автомат; дизель; ДТ; полный; 8.2 с; США; 5; 5; 4822; 1943; 1781; 2915; 782/1554; 2272; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 202; 8.2; ДТ; переднее, продольное; 2987; турбонаддув; 243 / 179 при 4000; 550 при 1800 – 2800; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 83 × 92
45; Jeep Liberty (North America) I  ; 2005 ; 400 000 ; 134 000 ; 21 апреля; 4,4; 2.8 л; 163 л.с.; автомат; дизель; ДТ; полный;; США; 5; 5; 4430; 1819; 1785; 2649; 821/1950; 1953; автомат; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые; дисковые;;; ДТ; переднее, продольное; 2776; турбонаддув; 163 / 120 при 3800; 400 при 1800; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17.5; 94 × 100
46; Jeep Grand Cherokee IV (WK2) Рестайлинг SRT  ; 2014 ; 2 690 000 ; 84 300 ; 21 апреля; 4,3; 6.4 л; 468 л.с.; автомат; бензин; АИ-92; полный; 5 с; США; 5; 5; 4846; 1954; 1749; 2914; 457/916; 2191; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 257; 5; АИ-92; переднее, продольное; 6425; нет; 468 / 344 при 6000; 642 при 4200; V-образное; 8; 2; распределенный впрыск (многоточечный);; 
47; Jeep Grand Cherokee IV (WK2)  ; 2012 ; 1 243 000 ; 140 534 ; 21 апреля; 4,5; 3.6 л; 286 л.с.; автомат; бензин; АИ-95; полный; 9.1 с; США; 5; 5; 4822; 1943; 1781; 2915; 782/1554; 2191; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 206; 9.1; АИ-95; переднее, продольное; 3604; нет; 286 / 210 при 6350; 347 при 4300; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.2; 96 × 83
48; Jeep Grand Cherokee IV (WK2)  ; 2012 ; 1 397 000 ; 94 519 ; 21 апреля; 4,5; 3.0 л; 243 л.с.; автомат; дизель; ДТ; полный; 8.2 с; США; 5; 5; 4822; 1943; 1781; 2915; 782/1554; 2272; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 202; 8.2; ДТ; переднее, продольное; 2987; турбонаддув; 243 / 179 при 4000; 550 при 1800 – 2800; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 83 × 92
49; Jeep Grand Cherokee IV (WK2) Рестайлинг  ; 2018 ; 3 460 000 ; Нов; 23 апреля; 4,3; 3.0 л; 238 л.с.; автомат; бензин; АИ-95; полный; 9.8 с; США; 5; 5; 4828; 1943; 1802; 2915; 457/916; 2260; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;; 9.8; АИ-95; переднее, продольное; 2985; нет; 238 / 175 при 6350; 295 при 4500; V-образное; 6; 4; распределенный впрыск (многоточечный);; 
50; Jeep Cherokee IV (KK)  ; 2011 ; 745 355 ; 156 703 ; 21 апреля; 4,6; 3.7 л; 205 л.с.; автомат; бензин; АИ-95; полный; 10.7 с; США; 5; 5; 4493; 1839; 1736; 2694; 419/1404; 1935; автомат; 4; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 193; 10.7; АИ-95; переднее, продольное; 3701; нет; 205 / 151 при 5200; 314 при 4000; V-образное; 6; 2; распределенный впрыск (многоточечный); 9.7; 93 × 90.8
51; Jeep Compass I  ; 2006 ; 389 000 ; 224 900 ; 20 апреля; 4,4; 2.4 л; 170 л.с.; механика; бензин; АИ-95; полный; 10.7 с; США; 5; 5; 4405; 1810; 1630; 2635; 458/1269; 1465; механика; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 185; 10.7; АИ-95; переднее, поперечное; 2360; нет; 170 / 125 при 6000; 220 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 88 × 97
52; Jeep Grand Cherokee IV (WK2) Рестайлинг  ; 2013 ; 1 520 000 ; 82 224 ; 20 апреля; 4,3; 3.6 л; 286 л.с.; автомат; бензин; АИ-95; полный; 8.3 с; США; 5; 5; 4828; 1943; 1802; 2915; 457/916; 2266; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 206; 8.3; АИ-95; переднее, продольное; 3604; нет; 286 / 210 при 6350; 347 при 4300; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.2; 96 × 83
53; Jeep Cherokee IV (KK)  ; 2008 ; 835 000 ; 131 251 ; 20 апреля; 4,6; 2.8 л; 177 л.с.; автомат; дизель; ДТ; полный; 10.5 с; США; 5; 5; 4493; 1839; 1736; 2694; 419/1404; 1985; автомат; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 179; 10.5; ДТ; переднее, продольное; 2768; турбонаддув; 177 / 130 при 3800; 460 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17.5; 94 × 100
