;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
367; Ford Focus III  ; 2013 ; 458 000 ; 65 000 ; 22 апреля; 4,2; 1.6 л; 105 л.с.; механика; бензин; АИ-95; передний; 12.4 с; США; 4; 5; 4534; 1823; 1484; 2648; 372; 1290; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 189; 12.4; АИ-95; переднее, поперечное; 1596; нет; 105 / 77 при 6000; 150 при 4000 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 11; 79 × 81.4
368; Ford Focus III  ; 2012 ; 459 000 ; 112 000 ; 23 апреля; 4,2; 2.0 л; 150 л.с.; робот; бензин; АИ-95; передний; 9.5 с; США; 5; 5; 4556; 1823; 1505; 2648; 476/1502; 1362; робот; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 200; 9.5; АИ-95; переднее, поперечное; 1999; нет; 150 / 110 при 6500; 202 при 4500; рядное; 4; 4; непосредственный впрыск (прямой); 12; 87.5 × 83.1
369; Ford Galaxy II Рестайлинг  ; 2015 ; 922 500 ; 86 000 ; 23 апреля;  ; 2.0 л; 140 л.с.; робот; дизель; ДТ; передний; 11.1 с; США; 5; 7; 4819; 1884; 1811; 2850; 830/2325; 1731; робот; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 11.1; ДТ; переднее, поперечное; 1997; турбонаддув; 140 / 103 при 3750; 320 при 1750 – 2750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17.9; 85 × 88
370; Ford Explorer V  ; 2013 ; 1 160 000 ; 110 000 ; 22 апреля; 4,3; 3.5 л; 294 л.с.; автомат; бензин; АИ-92; полный; 8.7 с; США; 5; 7; 5006; 2004; 1803; 2860; 595/2285; 2405; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 183; 8.7; АИ-92; переднее, продольное; 3496; нет; 294 / 216 при 6500; 345 при 4000; V-образное; 6; 4; непосредственный впрыск (прямой); 10.8; 92.5 × 86.7
371; Ford Fusion I Рестайлинг  ; 2006 ; 279 000 ; 132 000 ; 23 апреля; 4,0; 1.4 л; 80 л.с.; робот; бензин; АИ-95; передний; 14 с; США; 5; 5; 4013; 1724; 1543; 2486; 337/1175; 1090; робот; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 163; 14; АИ-95; переднее, поперечное; 1388; нет; 80 / 59 при 5700; 124 при 3500; рядное; 4; 4; распределенный впрыск (многоточечный); 11; 76 × 76.5
372; Ford Mondeo IV  ; 2008 ; 500 000 ; 150 000 ; 14 марта; 4,4; 2.3 л; 161 л.с.; автомат; бензин; АИ-95; передний; 10.5 с; США; 4; 5; 4844; 1886; 1500; 2850; 535; 1470; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 207; 10.5; АИ-95; переднее, поперечное; 2261; нет; 161 / 118 при 6500; 208 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.6; 87.5 × 94
373; Ford Focus II  ; 2006 ; 255 000 ; 127 000 ; 23 апреля; 4,3; 1.6 л; 115 л.с.; механика; бензин; АИ-95; передний; 10.8 с; США; 5; 5; 4341; 1839; 1448; 2639; 282/1144; 1255; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.8; АИ-95; переднее, поперечное; 1596; нет; 115 / 85 при 6000; 155 при 4150; рядное; 4; 4; распределенный впрыск (многоточечный);; 
374; Ford Focus III  ; 2013 ; 460 000 ; 114 698 ; 22 апреля; 4,2; 1.6 л; 125 л.с.; робот; бензин; АИ-95; передний; 11.9 с; США; 5; 5; 4556; 1823; 1505; 2648; 476/1502; 1341; робот; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 193; 11.9; АИ-95; переднее, поперечное; 1596; нет; 125 / 92 при 6000; 159 при 4000; рядное; 4; 4; непосредственный впрыск (прямой); 11; 79 × 81.4
375; Ford Focus III  ; 2011 ; 369 900 ; 115 000 ; 23 апреля; 4,2; 1.6 л; 105 л.с.; механика; бензин; АИ-95; передний; 12.4 с; США; 4; 5; 4534; 1823; 1484; 2648; 372; 1290; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 189; 12.4; АИ-95; переднее, поперечное; 1596; нет; 105 / 77 при 6000; 150 при 4000 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 11; 79 × 81.4
376; Ford Focus III  ; 2013 ; 520 000 ; 33 000 ; 23 апреля; 4,2; 1.6 л; 125 л.с.; робот; бензин; АИ-95; передний; 11.9 с; США; 5; 5; 4556; 1823; 1505; 2648; 476/1502; 1341; робот; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 193; 11.9; АИ-95; переднее, поперечное; 1596; нет; 125 / 92 при 6000; 159 при 4000; рядное; 4; 4; непосредственный впрыск (прямой); 11; 79 × 81.4
