;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
127; BYD Flyer  ; 2007 ; 65 000 ; 115 000 ; 2 марта; 3,3; 0.8 л; 40 л.с.; механика; бензин; АИ-92; передний; 25 с; Китай; 5; 5; 3605; 1468; 1470; 2300; 128; 720; механика; 4; передний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 118; 25; АИ-92; переднее, поперечное; 796; нет; 40 / 29 при 5000; 62 при 4500; рядное; 3; 2; распределенный впрыск (многоточечный); 9.4; 68.5 × 72
128; BYD F3 I  ; 2008 ; 170 000 ; 50 000 ; 28 февраля;  ; 1.6 л; 100 л.с.; механика; бензин; АИ-92; передний; 12.3 с; Китай; 4; 5; 4533; 1705; 1490; 2600; 460; 1200; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 180; 12.3; АИ-92; переднее, продольное; 1584; нет; 100 / 74 при 6000; 134 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 87.3
129; BYD Flyer  ; 2006 ; 80 000 ; 170 000 ; 27 февраля; 3,3; 0.8 л; 40 л.с.; механика; бензин; АИ-92; передний; 25 с; Китай; 5; 5; 3605; 1468; 1470; 2300; 128; 720; механика; 4; передний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 118; 25; АИ-92; переднее, поперечное; 796; нет; 40 / 29 при 5000; 62 при 4500; рядное; 3; 2; распределенный впрыск (многоточечный); 9.4; 68.5 × 72
130; BYD F3 I  ; 2008 ; 130 000 ; 170 000 ; 25 февраля;  ; 1.6 л; 100 л.с.; механика; бензин; АИ-92; передний; 12.3 с; Китай; 4; 5; 4533; 1705; 1490; 2600; 460; 1200; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 180; 12.3; АИ-92; переднее, продольное; 1584; нет; 100 / 74 при 6000; 134 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 87.3
131; BYD F3 I  ; 2008 ; 160 000 ; 162 001 ; 24 февраля;  ; 1.6 л; 100 л.с.; механика; бензин; АИ-92; передний; 12.3 с; Китай; 4; 5; 4533; 1705; 1490; 2600; 460; 1200; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 180; 12.3; АИ-92; переднее, продольное; 1584; нет; 100 / 74 при 6000; 134 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 87.3
132; BYD F3 I  ; 2012 ; 235 000 ; 70 000 ; 14 февраля;  ; 1.6 л; 100 л.с.; механика; бензин; АИ-92; передний; 12.3 с; Китай; 4; 5; 4533; 1705; 1490; 2600; 460; 1200; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 180; 12.3; АИ-92; переднее, продольное; 1584; нет; 100 / 74 при 6000; 134 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 87.3
133; BYD F3 I  ; 2008 ; 160 000 ; 130 000 ; 7 января;  ; 1.6 л; 100 л.с.; механика; бензин; АИ-92; передний; 11.5 с; Китай; 5; 5; 4325; 1705; 1490; 2600; 370; 1170; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 180; 11.5; АИ-92;; 1584; нет; 100 / 74 при 6000; 134 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
134; BYD F3 I  ; 2008 ; 170 000 ; 150 000 ; 1 января;  ; 1.5 л; 99 л.с.; механика; бензин; АИ-92; передний; 12.1 с; Китай; 5; 5; 4325; 1705; 1490; 2600; 370; 1170; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 170; 12.1; АИ-92; переднее, поперечное; 1468; нет; 99 / 73 при 6000; 134 при 4000 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 76 × 84.6
135; BYD F3 I  ; 2008 ; 200 000 ; 106 000 ; 20 декабря 2017;  ; 1.6 л; 100 л.с.; механика; бензин; АИ-92; передний; 12.3 с; Китай; 4; 5; 4533; 1705; 1490; 2600; 460; 1200; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 180; 12.3; АИ-92; переднее, продольное; 1584; нет; 100 / 74 при 6000; 134 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 87.3
136; BYD F3 I  ; 2008 ; 120 000 ; 35 000 ; 13 декабря 2017;  ; 1.5 л; 95 л.с.; механика; бензин; АИ-92; передний; 12.1 с; Китай; 4; 5; 4533; 1705; 1490; 2600; 460; 1200; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 170; 12.1; АИ-92; переднее, поперечное; 1468; нет; 95 / 70 при 6000; 120 при 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 76 × 84.6
