;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
20; DongFeng H30 Cross  ; 2014 ; 510 000 ; 110 000 ; 9 апреля;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
21; DongFeng H30 Cross  ; 2015 ; 400 000 ; 55 568 ; 1 апреля;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
22; DongFeng H30 Cross  ; 2016 ; 570 000 ; 6 000 ; 23 марта;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
23; DongFeng H30 Cross  ; 2016 ; 667 000 ; 5 428 ; 27 февраля;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
24; DongFeng H30 Cross  ; 2014 ; 439 000 ; 25 000 ; 13 февраля;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
25; DongFeng H30 Cross  ; 2014 ; 399 000 ; 39 000 ; 4 февраля;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
26; DongFeng S30  ; 2014 ; 350 000 ; 35 000 ; 3 февраля;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний; 12.5 с; Китай; 4; 5; 4526; 1740; 1465; 2610; 487; 1220; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180; 12.5; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
27; DongFeng H30 Cross  ; 2015 ; 488 300 ; 48 652 ; 22 марта;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
28; DongFeng H30 Cross  ; 2015 ; 495 900 ; 46 018 ; 19 марта;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
29; DongFeng H30 Cross  ; 2016 ; 600 000 ; 53 000 ; 2 марта;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
30; DongFeng H30 Cross  ; 2015 ; 480 000 ; 35 122 ; 19 февраля;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
31; DongFeng H30 Cross  ; 2015 ; 405 000 ; 59 328 ; 31 января;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
32; DongFeng H30 Cross  ; 2015 ; 540 000 ; 19 000 ; 12 сентября 2017;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
33; DongFeng H30 Cross  ; 2016 ; 600 000 ; 10 000 ; 13 ноября 2017;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
34; DongFeng H30 Cross  ; 2014 ; 365 000 ; 90 000 ; 31 марта;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
35; DongFeng H30 Cross  ; 2015 ; 515 000 ; 84 000 ; 16 марта;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
36; DongFeng H30 Cross  ; 2015 ; 460 000 ; 28 000 ; 7 февраля;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
37; DongFeng AX7 I  ; 2017 ; 1 100 000 ; 2 500 ; 10 марта;  ; 2.0 л; 140 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4690; 1850; 1727; 2712; 565/1572; 1625; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1997; нет; 140 / 103 при 6000; 200 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
38; DongFeng H30 Cross  ; 2016 ; 375 000 ; 44 000 ; 20 апреля;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
39; DongFeng MPV  ; 2007 ; 445 999 ; 62 000 ; 15 марта;  ; 2.0 л; 110 л.с.; механика; бензин; АИ-95; задний; 18 с; Китай; 4; 7; 5050; 1695; 1690; 3000; ; 1750; механика; 5; задний; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; барабанные; 150; 18; АИ-95; переднее, продольное; 1993; нет; 110 / 81 при 5200; 166 при 3600; рядное; 4;; распределенный впрыск (многоточечный);; 
40; DongFeng H30 Cross  ; 2015 ; 465 000 ; 35 000 ; 12 марта;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
41; DongFeng H30 Cross  ; 2015 ; 507 000 ; 34 314 ; 3 сентября 2017;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
42; DongFeng H30 Cross  ; 2015 ; 739 000 ; 4 400 ; 3 апреля 2017;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
43; DongFeng S30  ; 2014 ; 335 000 ; 11 000 ; 22 марта;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 4; 5; 4526; 1740; 1465; 2610; 487; 1210; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 187; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
44; DongFeng H30 Cross  ; 2016 ; 550 000 ; 23 500 ; 14 февраля;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
45; DongFeng AX7 I  ; 2018 ; 1 279 000 ; Нов; 26 марта;  ; 2.0 л; 140 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4690; 1850; 1727; 2712; 565/1572; 1625; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1997; нет; 140 / 103 при 6000; 200 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
46; DongFeng H30 Cross  ; 2017 ; 650 000 ; 15 000 ; 22 марта;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
47; DongFeng Rich I  ; 2007 ; 350 000 ; 117 000 ; 2 марта;  ; 2.5 л; 134 л.с.; механика; дизель; ДТ; полный; 13 с; Китай; 4; 5; 5219; 1849; 1758; 3198; ; 1760; механика; 5; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; дисковые; 150; 13; ДТ;; 2488; турбонаддув; 134 / 99 при 4000; 304 при 2000; рядное; 4; 4; непосредственный впрыск (прямой);; 
48; DongFeng S30  ; 2014 ; 400 000 ; 47 000 ; 22 декабря 2017;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний; 12.5 с; Китай; 4; 5; 4526; 1740; 1465; 2610; 487; 1220; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180; 12.5; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
49; DongFeng H30 Cross  ; 2016 ; 649 000 ; Нов; 13 февраля;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
50; DongFeng AX7 I  ; 2017 ; 1 279 000 ; Нов; 13 февраля;  ; 2.0 л; 140 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4690; 1850; 1727; 2712; 565/1572; 1625; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1997; нет; 140 / 103 при 6000; 200 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
51; DongFeng AX7 I  ; 2017 ; 1 279 000 ; Нов; 9 февраля;  ; 2.0 л; 140 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4690; 1850; 1727; 2712; 565/1572; 1625; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1997; нет; 140 / 103 при 6000; 200 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
52; DongFeng H30 Cross  ; 2016 ; 713 300 ; Нов; 9 февраля;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
53; DongFeng AX7 I  ; 2017 ; 1 249 000 ; Нов; 24 января;  ; 2.0 л; 140 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4690; 1850; 1727; 2712; 565/1572; 1625; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1997; нет; 140 / 103 при 6000; 200 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
54; DongFeng AX7 I  ; 2017 ; 1 136 000 ; Нов; 28 ноября 2017;  ; 2.0 л; 140 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4690; 1850; 1727; 2712; 565/1572; 1625; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1997; нет; 140 / 103 при 6000; 200 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
55; DongFeng AX7 I  ; 2017 ; 1 286 000 ; Нов; 28 ноября 2017;  ; 2.0 л; 140 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4690; 1850; 1727; 2712; 565/1572; 1625; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1997; нет; 140 / 103 при 6000; 200 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
56; DongFeng H30 Cross  ; 2016 ; 624 000 ; Нов; 31 октября 2017;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
