;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
123; Lincoln Town Car II  ; 1995 ;1 000 000 ; 135 000 ; 24 марта; 4,5; 4.6 л; 210 л.с.; автомат; бензин; АИ-92; задний;; США; 4; 6; 5560; 1953; 1440; 2982; ;; автомат; 4; задний; независимая, пружинная; зависимая, пневмоэлемент; дисковые вентилируемые; дисковые;;; АИ-92;; 4601; нет; 210 / 154 при —; 373 при 3250; V-образное; 8; 2;;; 
124; Lincoln Town Car III  ; 2000 ; 299 000 ; 90 000 ; 16 марта;  ; 4.6 л; 208 л.с.; автомат; бензин; АИ-92; задний; 9.5 с; США; 4; 6; 5470; 1985; 1470; 2990; 583; 1820; автомат; 4; задний; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 180; 9.5; АИ-92; переднее, продольное; 4601; нет; 208 / 152 при 4500; 380 при 3000; V-образное; 8; 2; распределенный впрыск (многоточечный); 9.4; 90.2 × 90
125; Lincoln Navigator II  ; 2003 ; 550 000 ; 260 000 ; 9 марта; 4,6; 5.4 л; 304 л.с.; автомат; бензин; АИ-92; полный; 9.3 с; США; 5; 5, 8; 5232; 2038; 1980; 3020; 507/2965; 2705; автомат; 4; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 170; 9.3; АИ-92; переднее, продольное; 5398; нет; 304 / 224 при 5000; 481 при 2750; V-образное; 8; 3; распределенный впрыск (многоточечный); 9.5; 90.2 × 105.7
126; Lincoln Continental VIII  ; 1994 ; 130 000 ; 350 000 ; 5 марта;  ; 3.8 л; 160 л.с.; автомат; бензин; АИ-95; передний;; США; 4; 5; 5210; 1847; 1412; 2770; ;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95;; 3797; нет; 160 / 118 при 3800; 305 при 2400; V-образное; 6; 2; распределенный впрыск (многоточечный); 9; 96.8 × 86
127; Lincoln Town Car III Рестайлинг  ; 2003 ; 449 000 ; 90 000 ; 19 января;  ; 4.6 л; 242 л.с.; автомат; бензин; АИ-92; задний; 9.5 с; США; 4; 6; 5490; 1985; 1470; 2990; 595; 1990; автомат; 4; задний; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 177; 9.5; АИ-92; переднее, продольное; 4601; нет; 242 / 178 при 4900; 389 при 4100; V-образное; 8; 2; распределенный впрыск (многоточечный); 9.4; 90.2 × 90
128; Lincoln Town Car III  ; 2001 ; 415 000 ; 166 000 ; 9 апреля;  ; 4.6 л; 223 л.с.; автомат; бензин; АИ-92; задний; 9.5 с; США; 4; 6; 5470; 1985; 1470; 2990; 583; 1950; автомат; 4; задний; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 180; 9.5; АИ-92; переднее, продольное; 4601; нет; 223 / 164 при 4750; 360 при 3000; V-образное; 8; 2; распределенный впрыск (многоточечный); 9.4; 90.2 × 90
129; Lincoln Continental V  ; 1975 ; 2 999 000 ; 74 886 ; 7 апреля;  ; 7.5 л; 202 л.с.; автомат; бензин;; задний;; США; 2; 5; 5794; 2027; 1359; 3058; ; 2428; автомат; 3; задний; независимая, пружинная;; дисковые;; 190;;; переднее, продольное; 7536; нет; 202 / 148 при 3800; 482 при 2200; V-образное; 8; 2;; 8; 111 × 98
130; Lincoln Town Car III  ; 2000 ; 480 000 ; 200 000 ; 31 марта;  ; 4.6 л; 223 л.с.; автомат; бензин; АИ-92; задний; 9.5 с; США; 4; 6; 5470; 1985; 1470; 2990; 583; 1950; автомат; 4; задний; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 180; 9.5; АИ-92; переднее, продольное; 4601; нет; 223 / 164 при 4750; 360 при 3000; V-образное; 8; 2; распределенный впрыск (многоточечный); 9.4; 90.2 × 90
131; Lincoln Continental IX  ; 1997 ; 250 000 ; 200 000 ; 21 марта;  ; 4.6 л; 260 л.с.; автомат; бензин; АИ-95; передний; 8 с; США; 4; 5, 6; 5260; 1870; 1420; 2770; 520; 1745; автомат; 4; передний; независимая, пневмоэлемент; независимая, пружинная; дисковые вентилируемые; дисковые; 215; 8; АИ-95;; 4601; нет; 260 / 191 при 4800; 350 при 4000; V-образное; 8; 2; распределенный впрыск (многоточечный); 9.4; 90.2 × 90
132; Lincoln Navigator I  ; 1999 ; 650 000 ; 200 000 ; 15 марта; 4,9; 5.4 л; 232 л.с.; автомат; бензин; АИ-92; полный;; США; 5; 5, 8; 5200; 2030; 1850; 3025; 878/3295; 2520; автомат; 4; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые; дисковые; 190;; АИ-92; переднее, продольное; 5408; нет; 232 / 171 при 4250; 441 при 3000; V-образное; 8;; распределенный впрыск (многоточечный); 9.1; 90.2 × 105.7
