;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
55; GMC Sierra I (GMT800)  ; 1998 ; 600 000 ; 250 000 ; 2 апреля; 5,0; 4.3 л; 200 л.с.; автомат; бензин; АИ-95; полный;; США; 2; 5; 5161; 1994; 1808; 3023; ;; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные;;; АИ-95; переднее, продольное; 4300; нет; 200 / 147 при 4600; 353 при 2800; V-образное; 6; 2; распределенный впрыск (многоточечный);; 
56; GMC Suburban  ; 1996 ; 880 000 ; 188 000 ; 16 марта;  ; 5.7 л; 200 л.с.; автомат; бензин;; полный;; США; 5; 9; 5575; 1956; 1910; 3340; ; 2300; автомат; 4; полный; независимая, торсионная; зависимая, рессорная; дисковые; дисковые;;;; переднее, продольное; 5737; нет; 200 / 147 при —;; V-образное; 8;;;; 
57; GMC Savana I Рестайлинг  ; 2008 ; 1 730 000 ; 261 000 ; 29 марта; 5,0; 5.3 л; 301 л.с.; автомат; бензин; АИ-92; полный;; США; 4; 8; 5692; 2012; 2126; 3429; ;; автомат; 4; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-92;; 5327; нет; 301 / 221 при 4500; 330 при 4500; V-образное; 8; 2; распределенный впрыск (многоточечный);; 
58; GMC Yukon I (GMT400)  ; 1996 ; 220 000 ; 550 000 ; 29 марта;  ; 5.7 л; 258 л.с.; автомат; бензин; АИ-92; полный;; США; 3; 5; 4775; 1956; 1829; 2832; 3347; 2280; автомат; 4; полный; независимая, пружинная; зависимая, пружинная; дисковые; барабанные;;; АИ-92; переднее, продольное; 5733; нет; 258 / 190 при 4600; 447 при 2800; V-образное; 8; 2; распределенный впрыск (многоточечный);; 
59; GMC Sierra II (GMT900)  ; 2008 ; 1 550 000 ; 152 000 ; 26 марта;  ; 5.3 л; 315 л.с.; автомат; бензин; АИ-92; полный;; США; 4; 5; 5847; 2032; 1875; 3645; ;; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные;;; АИ-92; переднее, продольное; 5327; нет; 315 / 232 при 5300; 458 при 4400; V-образное; 8; 2; распределенный впрыск (многоточечный);; 
60; GMC Yukon I (GMT400)  ; 1992 ; 500 000 ; 170 000 ; 25 марта;  ; 5.7 л; 258 л.с.; автомат; бензин; АИ-92; полный;; США; 3; 5; 4775; 1956; 1829; 2832; 3347; 2280; автомат; 4; полный; независимая, пружинная; зависимая, пружинная; дисковые; барабанные;;; АИ-92; переднее, продольное; 5733; нет; 258 / 190 при 4600; 447 при 2800; V-образное; 8; 2; распределенный впрыск (многоточечный);; 
61; GMC Savana I Рестайлинг  ; 2010 ; 2 350 000 ; 96 000 ; 18 марта; 5,0; 6.0 л; 323 л.с.; автомат; бензин; АИ-92; полный;; США; 4; 8; 5692; 2012; 2126; 3429; ;; автомат; 4; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-92; переднее, продольное; 5967; нет; 323 / 238 при 5000;; V-образное; 8; 2; распределенный впрыск (многоточечный); 9.4; 101.6 × 92
62; GMC Savana I  ; 2001 ; 860 000 ; 182 000 ; 16 марта;  ; 5.7 л; 250 л.с.; автомат; бензин; АИ-80; задний;; США; 4; 8; 5200; 1800; 1750; 3000; ;; автомат; 4; задний; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-80;; 5733; нет; 250 / 184 при 4600; 455 при 2800; V-образное; 8; 2; центральный впрыск (моновпрыск или одноточечный); 9.4; 101.6 × 88.4
63; GMC Safari I  ; 1988 ; 300 000 ; 12 000 ; 16 марта;  ; 4.3 л; 192 л.с.; автомат; бензин; АИ-80; задний;; США; 4; 7; 4600; 1800; 1750; 2800; ;; автомат; 4; задний; независимая, пружинная;; дисковые;;;; АИ-80; переднее, продольное; 4300; нет; 192 / 141 при 4400; 339 при 2800; V-образное; 6; 2; распределенный впрыск (многоточечный); 9.2; 101.6 × 88.4
64; GMC Typhoon  ; 1992 ; 670 000 ; 75 000 ; 6 марта;  ; 4.3 л; 280 л.с.; автомат; бензин; АИ-95; полный; 7.3 с; США; 3; 5; 4326; 1732; 1524; 2553; ; 1724; автомат; 4; полный; независимая, торсионная; зависимая, рессорная; дисковые вентилируемые; барабанные; 214; 7.3; АИ-95; переднее, продольное; 4300; турбонаддув; 280 / 206 при 6000; 475 при 3600; V-образное; 6; 2; распределенный впрыск (многоточечный); 10; 93 × 102
65; GMC Yukon I (GMT400)  ; 1999 ; 515 000 ; 373 000 ; 5 марта;  ; 5.7 л; 258 л.с.; автомат; бензин; АИ-92; полный;; США; 5; 5; 5070; 1951; 1848; 2985; 3347; 2280; автомат; 4; полный; независимая, пружинная; зависимая, пружинная; дисковые; барабанные;;; АИ-92; переднее, продольное; 5733; нет; 258 / 190 при 4600; 447 при 2800; V-образное; 8; 2; распределенный впрыск (многоточечный);; 
66; GMC Envoy II(GMT360)  ; 2001 ; 380 000 ; 285 000 ; 24 февраля;  ; 4.2 л; 273 л.с.; автомат; бензин; АИ-95; полный; 8 с; США; 5; 5; 4866; 1897; 1826; 2869; 1127/2268; 2045; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 175; 8; АИ-95; переднее, продольное; 4157; нет; 273 / 201 при 6000; 373 при 3600; рядное; 6; 4; распределенный впрыск (многоточечный); 10; 93 × 102
