;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
91; Maserati Levante I S  ; 2017 ; 6 938 550 ; 4 750 ; 21 ноября 2017;  ; 3.0 л; 430 л.с.; автомат; бензин; АИ-95; полный; 5.2 с; Италия; 5; 5; 5003; 1968; 1679; 3004; 580; 2109; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 264; 5.2; АИ-95; переднее, продольное; 2979; турбонаддув; 430 / 316 при 5750; 580 при 5000; V-образное; 6; 4; непосредственный впрыск (прямой); 9.7; 86.5 × 84.5
92; Maserati Quattroporte V Рестайлинг S  ; 2011 ; 3 600 000 ; 34 485 ; 21 сентября 2017;  ; 4.7 л; 430 л.с.; автомат; бензин; АИ-95; задний; 5.4 с; Италия; 4; 5; 5097; 1895; 1438; 3064; 450; 1990; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 280; 5.4; АИ-95; переднее, продольное; 4691; нет; 430 / 316 при 7000; 490 при 4750; V-образное; 8; 4; распределенный впрыск (многоточечный); 11; 92 × 79.8
93; Maserati Quattroporte V  ; 2007 ; 1 400 000 ; 81 723 ; 26 августа 2017; 4,7; 4.2 л; 400 л.с.; автомат; бензин; АИ-98; задний; 5.6 с; Италия; 4; 4; 5052; 1895; 1438; 3064; 450; 1990; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 270; 5.6; АИ-98; переднее, продольное; 4244; нет; 400 / 295 при 7000; 460 при 4750; V-образное; 8; 4; распределенный впрыск (многоточечный); 11; 92 × 79.8
94; Maserati Quattroporte VI S Q4  ; 2013 ; 4 500 000 ; 23 000 ; 6 марта 2017;  ; 3.0 л; 410 л.с.; автомат; бензин; АИ-95; полный; 4.9 с; Италия; 4; 5; 5262; 1948; 1481; 3171; 530; 1920; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 283; 4.9; АИ-95; переднее, продольное; 2979; турбонаддув; 410 / 301 при 5500; 550 при 1750 – 5000; V-образное; 6; 4; непосредственный впрыск (прямой); 9.7; 86.5 × 84.5
95; Maserati Quattroporte VI S Q4  ; 2013 ; 3 750 000 ; 39 500 ; 23 декабря 2016;  ; 3.0 л; 410 л.с.; автомат; бензин; АИ-95; полный; 4.9 с; Италия; 4; 5; 5262; 1948; 1481; 3171; 530; 1920; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 283; 4.9; АИ-95; переднее, продольное; 2979; турбонаддув; 410 / 301 при 5500; 550 при 1750 – 5000; V-образное; 6; 4; непосредственный впрыск (прямой); 9.7; 86.5 × 84.5
96; Maserati Ghibli III  ; 2014 ; 2 550 000 ; 64 000 ; 18 апреля;  ; 3.0 л; 330 л.с.; автомат; бензин; АИ-95; задний; 5.6 с; Италия; 4; 5; 4971; 1945; 1461; 2998; 500; 1810; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 263; 5.6; АИ-95; переднее, продольное; 2979; турбонаддув; 330 / 243 при 5000; 500 при 4500; V-образное; 6; 4; непосредственный впрыск (прямой); 9.7; 86.5 × 84.5
97; Maserati GranTurismo  ; 2008 ; 2 180 000 ; 52 000 ; 30 марта;  ; 4.2 л; 405 л.с.; автомат; бензин; АИ-98; задний; 5.2 с; Италия; 2; 4; 4881; 1847; 1353; 2942; 260; 1880; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 285; 5.2; АИ-98; переднее, продольное; 4244; нет; 405 / 298 при 7100; 460 при 4750; V-образное; 8; 4; распределенный впрыск (многоточечный); 11; 92 × 79.8
98; Maserati Quattroporte V  ; 2007 ; 1 470 000 ; 64 400 ; 8 марта; 4,7; 4.2 л; 400 л.с.; автомат; бензин; АИ-98; задний; 5.6 с; Италия; 4; 4; 5052; 1895; 1438; 3064; 450; 1990; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 270; 5.6; АИ-98; переднее, продольное; 4244; нет; 400 / 295 при 7000; 460 при 4750; V-образное; 8; 4; распределенный впрыск (многоточечный); 11; 92 × 79.8
99; Maserati Levante I S  ; 2017 ; 6 280 000 ; 8 500 ; 26 марта;  ; 3.0 л; 430 л.с.; автомат; бензин; АИ-95; полный; 5.2 с; Италия; 5; 5; 5003; 1968; 1679; 3004; 580; 2109; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 264; 5.2; АИ-95; переднее, продольное; 2979; турбонаддув; 430 / 316 при 5750; 580 при 5000; V-образное; 6; 4; непосредственный впрыск (прямой); 9.7; 86.5 × 84.5
100; Maserati Ghibli III S Q4  ; 2017 ; 8 636 003 ; Нов; 22 февраля;  ; 3.0 л; 410 л.с.; автомат; бензин; АИ-95; полный; 4.8 с; Италия; 4; 5; 4971; 1945; 1461; 2998; 500; 1870; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 284; 4.8; АИ-95; переднее, продольное; 2979; турбонаддув; 410 / 301 при 5500; 550 при 4500 – 5000; V-образное; 6; 4; непосредственный впрыск (прямой); 9.7; 86.5 × 84.5
