;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
372; Mercedes-Benz E-klasse IV (W212, S212, C207) 350  ; 2010 ; 843 000 ; 207 500 ; 23 апреля; 4,4; 3.5 л; 272 л.с.; автомат; бензин; АИ-95; полный; 6.6 с; Германия; 4; 5; 4868; 1854; 1471; 2874; 540; 1805; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 250; 6.6; АИ-95; переднее, продольное; 3489; нет; 272 / 200 при 6000; 350 при 2400 – 5000; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.7; 92.9 × 86
373; Mercedes-Benz C-klasse III (W204) Рестайлинг 180  ; 2012 ; 875 000 ; 150 000 ; 17 апреля; 4,5; 1.6 л; 156 л.с.; автомат; бензин; АИ-95; задний; 8.5 с; Германия; 4; 5; 4591; 1770; 1447; 2760; 475; 1485; автомат; 7; задний; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 223; 8.5; АИ-95; переднее, продольное; 1595; турбонаддув; 156 / 115 при 5300; 250 при 1250 – 4000; рядное; 4; 4; непосредственный впрыск (прямой); 10.3; 83 × 73.7
374; Mercedes-Benz 190 (W201)  ; 1988 ; 15 000 ; 369 000 ; 23 апреля; 3,9; 2.5 л; 126 л.с.; механика; дизель; ДТ; задний; 11.5 с; Германия; 4; 5; 4450; 1689; 1379; 2659; 411; 1300; механика; 5; задний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 195; 11.5; ДТ; переднее, продольное; 2497; компрессор; 126 / 93 при 4600; 231 при 2400; рядное; 4; 2; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 22; 87 × 84
375; Mercedes-Benz C-klasse III (W204) Рестайлинг 250  ; 2011 ; 940 000 ; 116 000 ; 23 апреля; 4,5; 1.8 л; 204 л.с.; автомат; бензин; АИ-95; задний; 7.2 с; Германия; 4; 5; 4591; 1770; 1447; 2760; 475; 1505; автомат; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 240; 7.2; АИ-95; переднее, продольное; 1796; турбонаддув; 204 / 150 при 5500; 310 при 2000 – 4300; рядное; 4; 4; непосредственный впрыск (прямой); 9.3; 82 × 85
376; Mercedes-Benz E-klasse II (W210, S210) 280  ; 1998 ; 450 000 ; 220 000 ; 14 апреля; 4,5; 2.8 л; 204 л.с.; автомат; бензин; АИ-95; задний; 8.8 с; Германия; 4; 5; 4796; 1798; 1420; 2832; 520; 1485; автомат; 5; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 230; 8.8; АИ-95; переднее, продольное; 2799; нет; 204 / 150 при 5700; 270 при 3000 – 5000; V-образное; 6; 3; распределенный впрыск (многоточечный); 10; 89.9 × 73.5
377; Mercedes-Benz CL-klasse II (C215) 600  ; 2002 ; 450 000 ; 170 000 ; 2 апреля; 4,4; 5.8 л; 367 л.с.; автомат; бензин; АИ-95; задний; 6.1 с; Германия; 2; 4; 4994; 1857; 1422; 2885; 450; 1880; автомат; 5; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 250; 6.1; АИ-95; переднее, продольное; 5786; нет; 367 / 270 при 5500; 530 при 4000; V-образное; 12; 3; распределенный впрыск (многоточечный); 10; 84 × 87
378; Mercedes-Benz S-klasse V (W221) 550 Long  ; 2007 ; 620 000 ; 166 000 ; 5 февраля; 4,7; 5.5 л; 388 л.с.; автомат; бензин; АИ-95; полный; 5.4 с; Германия; 4; 4; 5206; 1871; 1473; 3165; 560; 1985; автомат; 7; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 5.4; АИ-95;; 5461; нет; 388 / 285 при 6000; 530 при 2800; V-образное; 8; 4; распределенный впрыск (многоточечный); 10.7; 98 × 90.5
379; Mercedes-Benz S-klasse AMG III (W222, C217) 63 AMG Long  ; 2015 ; 5 890 000 ; 31 529 ; 23 апреля; 4,0; 5.5 л; 585 л.с.; автомат; бензин; АИ-98; полный; 4 с; Германия; 4; 4, 5; 5287; 1915; 1499; 3165; 510; 2070; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 250; 4; АИ-98; переднее, продольное; 5461; турбонаддув; 585 / 430 при 5500; 900 при 2250 – 3750; V-образное; 8; 4; непосредственный впрыск (прямой); 10; 98 × 90.5
380; Mercedes-Benz A-klasse AMG I (W176) 45 AMG  ; 2014 ; 1 749 000 ; 34 606 ; 23 апреля;  ; 2.0 л; 360 л.с.; робот; бензин; АИ-98; полный; 4.6 с; Германия; 5; 5; 4359; 1780; 1417; 2699; 341; 1555; робот; 7; полный; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 250; 4.6; АИ-98; переднее, поперечное; 1991; турбонаддув; 360 / 265 при 6000; 450 при 2250 – 5000; рядное; 4; 4; непосредственный впрыск (прямой); 8.6; 83 × 92
381; Mercedes-Benz A-klasse III (W176) 180  ; 2015 ; 900 000 ; 94 991 ; 23 апреля; 4,5; 1.6 л; 122 л.с.; робот; бензин; АИ-95; передний; 9.1 с; Германия; 5; 5; 4292; 1780; 1433; 2699; 341/1157; 1395; робот; 7; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 202; 9.1; АИ-95; переднее, поперечное; 1595; турбонаддув; 122 / 90 при 5000; 200 при 1250 – 4000; рядное; 4; 4; непосредственный впрыск (прямой); 10.3; 83 × 73.7
382; Mercedes-Benz E-klasse IV (W212, S212, C207) Рестайлинг 200  ; 2013 ; 1 135 000 ; 73 000 ; 23 апреля; 4,4; 2.0 л; 184 л.с.; автомат; бензин; АИ-95; задний; 7.9 с; Германия; 4; 5; 4879; 1854; 1474; 2874; 540; 1655; автомат; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 233; 7.9; АИ-95; переднее, продольное; 1991; турбонаддув; 184 / 135 при 5500; 270 при 1200 – 4000; рядное; 4; 4; непосредственный впрыск (прямой); 9.8; 83 × 92
383; Mercedes-Benz C-klasse III (W204) Рестайлинг 250  ; 2014 ; 1 195 000 ; 42 000 ; 23 апреля; 4,5; 1.8 л; 204 л.с.; автомат; бензин; АИ-95; задний; 7.2 с; Германия; 2; 4; 4590; 1770; 1460; 2760; 450; 1550; автомат; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 240; 7.2; АИ-95; переднее, продольное; 1796; компрессор; 204 / 150 при 5500; 310 при 2000 – 4300; рядное; 4; 4; непосредственный впрыск (прямой); 9.3; 82 × 85
384; Mercedes-Benz C-klasse II (W203) 180  ; 2002 ; 260 000 ; 300 000 ; 23 апреля; 4,5; 2.0 л; 129 л.с.; автомат; бензин; АИ-95; задний;; Германия; 3; 5; 4343; 1728; 1406; 2715; 310/1100;; автомат; 5; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, продольное; 1998; нет; 129 / 95 при 5300; 190 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.6; 89.9 × 78.7
385; Mercedes-Benz R-klasse I 500 Long  ; 2006 ; 670 000 ; 132 500 ; 23 апреля; 4,2; 5.0 л; 306 л.с.; автомат; бензин; АИ-95; полный; 7 с; Германия; 5; 6; 5157; 1922; 1661; 3215; 245/1950; 2170; автомат; 7; полный; независимая, пружинная; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 245; 7; АИ-95;; 4966; нет; 306 / 225 при 5600; 460 при 2700; V-образное; 8; 3; распределенный впрыск (многоточечный); 10; 97 × 84
386; Mercedes-Benz E-klasse III (W211, S211) 200  ; 2005 ; 560 000 ; 347 000 ; 8 ноября 2017; 4,6; 1.8 л; 163 л.с.; автомат; бензин; АИ-95; задний; 9.9 с; Германия; 4; 5; 4818; 1822; 1452; 2854; 540; 1520; автомат; 5; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 227; 9.9; АИ-95; переднее, продольное; 1796; компрессор; 163 / 120 при 5500; 240 при 3000 – 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 82 × 85
387; Mercedes-Benz E-klasse III (W211, S211) Рестайлинг 230  ; 2008 ; 710 000 ; 156 000 ; 23 апреля; 4,3; 2.5 л; 204 л.с.; автомат; бензин; АИ-95; задний; 9.1 с; Германия; 4; 5; 4852; 1822; 1483; 2854; 540; 1610; автомат; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 240; 9.1; АИ-95; переднее, продольное; 2496; нет; 204 / 150 при 6100; 245 при 2900; V-образное; 6; 4; распределенный впрыск (многоточечный); 11.2; 88 × 68.4
