;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1; Land Rover Range Rover IV  ; 2013 ;3 789 999 ; 49 700 ; 28 января; 4,1; 4.4 л; 339 л.с.; автомат; дизель; ДТ; полный; 6.9 с; Великобритания; 5; 5; 4999; 2220; 1835; 2922; 909/2030; 2360; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 217; 6.9; ДТ; переднее, продольное; 4367; турбонаддув; 339 / 250 при 3500; 700 при 1750 – 3000; V-образное; 8; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.1; 84 × 98.5
2; Land Rover Discovery III  ; 2007 ; 800 000 ; 157 000 ; 8 марта; 4,6; 4.4 л; 295 л.с.; автомат; бензин; АИ-92; полный; 8.6 с; Великобритания; 5; 7; 4835; 1915; 1887; 2885; 280/2558; 2465; автомат; 6; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые; дисковые; 195; 8.6; АИ-92; переднее, продольное; 4394; нет; 295 / 220 при 5500; 425 при 4000; V-образное; 8; 4; распределенный впрыск (многоточечный); 10.8; 88 × 90.3
3; Land Rover Range Rover III Рестайлинг  ; 2008 ;770 000 ; 182 000 ; 23 марта; 4,6; 4.2 л; 396 л.с.; автомат; бензин; АИ-95; полный; 7.5 с; Великобритания; 5; 5; 4972; 1956; 1902; 2880; 997/2091; 2560; автомат; 6; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 210; 7.5; АИ-95; переднее, продольное; 4196; компрессор; 396 / 291 при 5750; 560 при 3500; V-образное; 8; 4; распределенный впрыск (многоточечный); 9.1; 86 × 90.3
4; Land Rover Range Rover Sport I Рестайлинг  ; 2012 ; 1 550 000 ; 125 000 ; 23 апреля; 4,5; 3.0 л; 245 л.с.; автомат; дизель; ДТ; полный; 9.3 с; Великобритания; 5; 5; 4783; 2004; 1784; 2745; 960/2015; 2535; автомат; 6; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 193; 9.3; ДТ; переднее, продольное; 2993; турбонаддув; 245 / 180 при 4000; 600 при 2000; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16; 84 × 90
5; Land Rover Range Rover IV  ; 2014 ; 4 000 000 ; 46 200 ; 23 апреля; 4,1; 5.0 л; 510 л.с.; автомат; бензин; АИ-95; полный; 5.4 с; Великобритания; 5; 5; 4999; 2220; 1835; 2922; 909/2030; 2330; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 225; 5.4; АИ-95; переднее, продольное; 4999; компрессор; 510 / 375 при 6000 – 6500; 625 при 2500 – 5500; V-образное; 8; 4; распределенный впрыск (многоточечный); 9.5; 92.5 × 93
6; Land Rover Range Rover III Рестайлинг 2  ; 2011 ; 1 550 000 ; 171 000 ; 10 мая 2017; 4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7; Land Rover Range Rover Sport I Рестайлинг  ; 2011 ; 1 600 000 ; 152 183 ; 24 февраля; 4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8; Land Rover Range Rover III Рестайлинг 2  ; 2009 ; 1 050 000 ; 130 000 ; 3 января; 4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9; Land Rover Range Rover Evoque I 9-speed  ; 2015 ; 1 890 000 ; 78 114 ; 24 апреля; 4,7; 2.2 л; 190 л.с.; автомат; дизель; ДТ; полный; 8.5 с; Великобритания; 5; 5; 4365; 1965; 1635; 2660; 575/1445; 1685; автомат; 9; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 195; 8.5; ДТ; переднее, поперечное; 2179; турбонаддув; 190 / 140 при 4000; 420 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16; 85 × 96
10; Land Rover Discovery III  ; 2007 ;780 000 ; 118 000 ; 24 апреля; 4,6; 2.7 л; 190 л.с.; механика; дизель; ДТ; полный; 11.5 с; Великобритания; 5; 7; 4835; 1915; 1887; 2885; 280/2558; 2425; механика; 6; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые; дисковые; 180; 11.5; ДТ; переднее, продольное; 2720; турбонаддув; 190 / 140 при 4000; 440 при 1900; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18; 81 × 88
11; Land Rover Discovery IV  ; 2010 ; 1 120 000 ; 163 100 ; 6 апреля; 4,6; 2.7 л; 190 л.с.; автомат; дизель; ДТ; полный; 12.7 с; Великобритания; 5; 5, 7; 4829; 1915; 1887; 2885; 1260/2558; 2486; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 180; 12.7; ДТ; переднее, продольное; 2720; турбонаддув; 190 / 140 при 4000; 440 при 1900; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18; 81 × 88
12; Land Rover Range Rover Sport I Supercharged  ; 2006 ; 850 000 ; 175 197 ; 16 октября 2017; 4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13; Land Rover Freelander II  ; 2007 ; 650 000 ; 180 000 ; 29 марта; 4,6; 2.2 л; 160 л.с.; автомат; дизель; ДТ; полный; 11.2 с; Великобритания; 5; 5; 4500; 1910; 1740; 2660; 755/1670; 1805; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 181; 11.2; ДТ; переднее, поперечное; 2179; турбонаддув; 160 / 118 при 4000; 400 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 85 × 96
14; Land Rover Freelander II Рестайлинг  ; 2012 ; 930 000 ; 138 000 ; 10 апреля; 4,2; 2.2 л; 190 л.с.; автомат; дизель; ДТ; полный; 9.5 с; Великобритания; 5; 5; 4500; 2005; 1740; 2660; 755/1670; 1805; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 9.5; ДТ; переднее, поперечное; 2179; турбонаддув; 190 / 140 при 3500; 420 при 1750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16; 85 × 96
15; Land Rover Freelander II Рестайлинг 2  ; 2013 ; 1 350 000 ; 48 000 ; 23 апреля; 4,8; 2.2 л; 150 л.с.; автомат; дизель; ДТ; полный; 11.2 с; Великобритания; 5; 5; 4500; 2005; 1740; 2660; 755/1670; 1805; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 181; 11.2; ДТ; переднее, поперечное; 2179; турбонаддув; 150 / 110 при 4000; 420 при 1750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 15.8; 85 × 96
16; Land Rover Discovery III  ; 2006 ; 700 000 ; 285 000 ; 23 апреля; 4,6; 2.7 л; 190 л.с.; автомат; дизель; ДТ; полный; 11.7 с; Великобритания; 5; 7; 4835; 1915; 1887; 2885; 280/2558; 2435; автомат; 6; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые; дисковые; 180; 11.7; ДТ; переднее, продольное; 2720; турбонаддув; 190 / 140 при 4000; 440 при 1900; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18; 81 × 88
17; Land Rover Range Rover Evoque I 9-speed  ; 2013 ; 1 500 000 ; 104 000 ; 4 сентября 2017; 4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18; Land Rover Freelander I  ; 2003 ; 230 000 ; 190 000 ; 23 апреля; 4,3; 2.5 л; 177 л.с.; автомат; бензин; АИ-95; полный; 11.1 с; Великобритания; 3; 5; 4382; 1805; 1757; 2555; 473/1194; 1570; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 182; 11.1; АИ-95; переднее, поперечное; 2497; нет; 177 / 130 при 6250; 240 при 4000; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.5; 80 × 82.8
19; Land Rover Range Rover Evoque I 9-speed  ; 2013 ; 1 150 000 ; 67 000 ; 23 апреля; 4,7; 2.2 л; 150 л.с.; автомат; дизель; ДТ; полный; 9.6 с; Великобритания; 5; 5; 4365; 1965; 1635; 2660; 575/1445; 1645; автомат; 9; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 182; 9.6; ДТ; переднее, поперечное; 2179; турбонаддув; 150 / 110 при 4000; 400 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16; 85 × 96
20; Land Rover Range Rover IV  ; 2014 ; 4 450 000 ; 27 418 ; 28 марта; 4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21; Land Rover Freelander I  ; 2002 ; 330 000 ; 138 000 ; 23 апреля; 4,3; 2.5 л; 177 л.с.; автомат; бензин; АИ-95; полный; 11.1 с; Великобритания; 5; 5; 4382; 1805; 1757; 2555; 546/1319; 1545; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 182; 11.1; АИ-95; переднее, поперечное; 2497; нет; 177 / 130 при 6250; 240 при 4000; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.5; 80 × 82.8
22; Land Rover Freelander II  ; 2008 ; 515 000 ; 155 000 ; 23 апреля; 4,6; 2.2 л; 160 л.с.; автомат; дизель; ДТ; полный; 11.2 с; Великобритания; 5; 5; 4500; 1910; 1740; 2660; 755/1670; 1805; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 181; 11.2; ДТ; переднее, поперечное; 2179; турбонаддув; 160 / 118 при 4000; 400 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 85 × 96
23; Land Rover Discovery IV  ; 2012 ; 1 700 000 ; 66 250 ; 14 декабря 2017; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24; Land Rover Freelander II  ; 2008 ; 760 000 ; 195 000 ; 23 апреля; 4,6; 2.2 л; 160 л.с.; автомат; дизель; ДТ; полный; 11.2 с; Великобритания; 5; 5; 4500; 1910; 1740; 2660; 755/1670; 1805; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 181; 11.2; ДТ; переднее, поперечное; 2179; турбонаддув; 160 / 118 при 4000; 400 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 85 × 96
25; Land Rover Freelander I Рестайлинг  ; 2004 ; 332 000 ; 88 000 ; 23 апреля; 4,4; 2.5 л; 177 л.с.; автомат; бензин; АИ-95; полный; 11.1 с; Великобритания; 5; 5; 4423; 1809; 1708; 2557; 546/1319; 1650; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 182; 11.1; АИ-95; переднее, поперечное; 2497; нет; 177 / 130 при 6250; 240 при 4000; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.5; 80 × 82.8
26; Land Rover Freelander I  ; 1999 ; 270 000 ; 250 000 ; 23 апреля; 4,3; 2.0 л; 98 л.с.; механика; дизель; ДТ; полный; 15.2 с; Великобритания; 5; 5; 4382; 1805; 1757; 2555; 546/1319; 1405; механика; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 155; 15.2; ДТ; переднее, поперечное; 1994; турбонаддув; 98 / 72 при 4200; 210 при 2000; рядное; 4; 2; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 19.5; 84.5 × 88.9
27; Land Rover Discovery IV  ; 2012 ; 1 420 000 ; 165 000 ; 23 апреля; 4,6; 3.0 л; 249 л.с.; автомат; дизель; ДТ; полный; 9.6 с; Великобритания; 5; 5, 7; 4829; 1915; 1887; 2885; 1260/2558; 2583; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 180; 9.6; ДТ; переднее, продольное; 2993; турбонаддув; 249 / 183 при 4000; 600 при 2000; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18; 81 × 88
28; Land Rover Discovery IV Рестайлинг  ; 2014 ; 2 340 000 ; 96 000 ; 23 апреля; 5,0; 3.0 л; 211 л.с.; автомат; дизель; ДТ; полный; 10.7 с; Великобритания; 5; 5, 7; 4829; 1915; 1887; 2885; 1260/2558; 2583; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 180; 10.7; ДТ; переднее, продольное; 2993; турбонаддув; 211 / 155 при 4000; 520 при 2000; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18; 81 × 88
29; Land Rover Discovery IV  ; 2011 ; 1 420 000 ; 159 000 ; 2 апреля; 4,6; 3.0 л; 245 л.с.; автомат; дизель; ДТ; полный; 9.6 с; Великобритания; 5; 5, 7; 4829; 1915; 1887; 2885; 1260/2558; 2583; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 180; 9.6; ДТ; переднее, продольное; 2993; турбонаддув; 245 / 180 при 4000; 600 при 2000; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.1; 84 × 90
30; Land Rover Range Rover IV  ; 2015 ; 3 490 000 ; 68 000 ; 24 апреля; 4,1; 3.0 л; 248 л.с.; автомат; дизель; ДТ; полный; 7.9 с; Великобритания; 5; 5; 4999; 2220; 1835; 2922; 909/2030; 2160; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 209; 7.9; ДТ; переднее, продольное; 2993; турбонаддув; 248 / 182 при 4000; 600 при 2000; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.1; 84 × 90
31; Land Rover Freelander II Рестайлинг  ; 2011 ; 939 000 ; 92 300 ; 23 апреля; 4,2; 2.2 л; 150 л.с.; автомат; дизель; ДТ; полный; 11.2 с; Великобритания; 5; 5; 4500; 2005; 1740; 2660; 755/1670; 1805; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 181; 11.2; ДТ; переднее, поперечное; 2179; турбонаддув; 150 / 110 при 4000; 420 при 1750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16; 85 × 96
32; Land Rover Discovery IV Рестайлинг  ; 2014 ; 1 950 000 ; 108 814 ; 23 апреля; 5,0; 3.0 л; 211 л.с.; автомат; дизель; ДТ; полный; 10.7 с; Великобритания; 5; 5, 7; 4829; 1915; 1887; 2885; 1260/2558; 2583; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 180; 10.7; ДТ; переднее, продольное; 2993; турбонаддув; 211 / 155 при 4000; 520 при 2000; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18; 81 × 88
33; Land Rover Range Rover Evoque I 6-speed  ; 2012 ; 1 380 000 ; 63 900 ; 23 апреля; 4,7; 2.2 л; 190 л.с.; автомат; дизель; ДТ; полный; 8.5 с; Великобритания; 5; 5; 4365; 1965; 1635; 2660; 575/1445; 1700; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 195; 8.5; ДТ; переднее, поперечное; 2179; турбонаддув; 190 / 140 при 4000; 420 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16; 85 × 96
34; Land Rover Range Rover Sport I Рестайлинг  ; 2012 ;1 680 000 ; 135 000 ; 23 апреля; 4,5; 3.0 л; 245 л.с.; автомат; дизель; ДТ; полный; 9.3 с; Великобритания; 5; 5; 4783; 2004; 1784; 2745; 960/2015; 2535; автомат; 6; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 193; 9.3; ДТ; переднее, продольное; 2993; турбонаддув; 245 / 180 при 4000; 600 при 2000; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16; 84 × 90
35; Land Rover Freelander II Рестайлинг 2  ; 2012 ; 1 260 000 ; 74 200 ; 24 апреля; 4,8; 2.2 л; 150 л.с.; автомат; дизель; ДТ; полный; 11.2 с; Великобритания; 5; 5; 4500; 2005; 1740; 2660; 755/1670; 1805; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 181; 11.2; ДТ; переднее, поперечное; 2179; турбонаддув; 150 / 110 при 4000; 420 при 1750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 15.8; 85 × 96
36; Land Rover Range Rover II  ; 1996 ; 200 000 ; 285 000 ; 2 апреля; 4,3; 4.6 л; 224 л.с.; автомат; бензин; АИ-92; полный; 9.9 с; Великобритания; 5; 5; 4713; 1853; 1817; 2745; 520/1640; 2031; автомат; 4; полный; зависимая, пружинная; зависимая, пружинная; дисковые; дисковые; 196; 9.9; АИ-92; переднее, продольное; 4553; нет; 224 / 165 при 4750; 380 при 3600; V-образное; 8; 2; распределенный впрыск (многоточечный); 9.3; 94 × 82
37; Land Rover Range Rover IV  ; 2014 ; 3 788 888 ; 48 500 ; 2 марта; 4,1; 4.4 л; 339 л.с.; автомат; дизель; ДТ; полный; 6.9 с; Великобритания; 5; 5; 4999; 2220; 1835; 2922; 909/2030; 2360; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 217; 6.9; ДТ; переднее, продольное; 4367; турбонаддув; 339 / 250 при 3500; 700 при 1750 – 3000; V-образное; 8; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.1; 84 × 98.5
38; Land Rover Discovery IV Рестайлинг  ; 2015 ; 2 615 000 ; 61 688 ; 23 апреля; 5,0; 3.0 л; 249 л.с.; автомат; дизель; ДТ; полный; 9.3 с; Великобритания; 5; 5, 7; 4829; 1915; 1887; 2885; 1260/2558; 2583; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 180; 9.3; ДТ; переднее, продольное; 2993; турбонаддув; 249 / 183 при 4000; 600 при 2000; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18; 81 × 88
39; Land Rover Freelander II  ; 2010 ; 799 000 ; 117 559 ; 23 апреля; 4,6; 2.2 л; 150 л.с.; автомат; дизель; ДТ; полный; 11.2 с; Великобритания; 5; 5; 4500; 1910; 1740; 2660; 755/1670; 1805; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 181; 11.2; ДТ; переднее, поперечное; 2179; турбонаддув; 150 / 110 при 4000; 400 при 1750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 85 × 96
40; Land Rover Range Rover IV  ; 2013 ; 2 930 000 ; 94 496 ; 23 апреля; 4,1; 4.4 л; 339 л.с.; автомат; дизель; ДТ; полный; 6.9 с; Великобритания; 5; 5; 4999; 2220; 1835; 2922; 909/2030; 2360; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 217; 6.9; ДТ; переднее, продольное; 4367; турбонаддув; 339 / 250 при 3500; 700 при 1750 – 3000; V-образное; 8; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.1; 84 × 98.5
41; Land Rover Freelander II Рестайлинг 2  ; 2013 ; 1 325 000 ; 64 324 ; 23 апреля; 4,8; 2.0 л; 240 л.с.; автомат; бензин; АИ-95; полный; 8.8 с; Великобритания; 5; 5; 4500; 2005; 1740; 2660; 755/1670; 1785; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 200; 8.8; АИ-95; переднее, поперечное; 1999; турбонаддув; 240 / 177 при 5500; 340 при 3200; рядное; 4; 4; непосредственный впрыск (прямой); 10; 87.5 × 83.1
42; Land Rover Freelander II Рестайлинг 2  ; 2014 ; 1 220 000 ; 118 901 ; 23 апреля; 4,8; 2.2 л; 150 л.с.; автомат; дизель; ДТ; полный; 11.2 с; Великобритания; 5; 5; 4500; 2005; 1740; 2660; 755/1670; 1805; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 181; 11.2; ДТ; переднее, поперечное; 2179; турбонаддув; 150 / 110 при 4000; 420 при 1750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 15.8; 85 × 96
43; Land Rover Discovery IV Рестайлинг  ; 2014 ; 2 130 000 ; 71 000 ; 4 апреля; 5,0; 3.0 л; 249 л.с.; автомат; дизель; ДТ; полный; 9.3 с; Великобритания; 5; 5, 7; 4829; 1915; 1887; 2885; 1260/2558; 2583; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 180; 9.3; ДТ; переднее, продольное; 2993; турбонаддув; 249 / 183 при 4000; 600 при 2000; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18; 81 × 88
44; Land Rover Discovery III  ; 2004 ; 500 000 ; 110 000 ; 23 апреля; 4,6; 2.7 л; 190 л.с.; автомат; дизель; ДТ; полный; 11.7 с; Великобритания; 5; 7; 4835; 1915; 1887; 2885; 280/2558; 2435; автомат; 6; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые; дисковые; 180; 11.7; ДТ; переднее, продольное; 2720; турбонаддув; 190 / 140 при 4000; 440 при 1900; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18; 81 × 88
45; Land Rover Range Rover Evoque I 6-speed  ; 2012 ; 1 440 000 ; 88 620 ; 23 апреля; 4,7; 2.2 л; 150 л.с.; автомат; дизель; ДТ; полный; 9.6 с; Великобритания; 5; 5; 4365; 1965; 1635; 2660; 575/1445;; автомат; 6; полный; независимая, пружинная;; дисковые вентилируемые; дисковые; 182; 9.6; ДТ; переднее, поперечное; 2179; турбонаддув; 150 / 110 при 4000; 400 при 1750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 85 × 96
46; Land Rover Discovery Sport  ; 2015 ; 2 190 000 ; 48 000 ; 24 марта; 3,7; 2.0 л; 240 л.с.; автомат; бензин; АИ-95; полный; 8.2 с; Великобритания; 5; 5, 7; 4599; 2069; 1724; 2741; 829; 1744; автомат; 9; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 200; 8.2; АИ-95; переднее, поперечное; 1999; турбонаддув; 240 / 177 при 5800; 340 при 1750; рядное; 4; 4; непосредственный впрыск (прямой); 10; 87.5 × 83.1
47; Land Rover Range Rover IV  ; 2013 ; 3 500 000 ; 75 259 ; 14 марта; 4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48; Land Rover Range Rover Sport II  ; 2014 ; 2 890 000 ; 55 000 ; 23 апреля; 4,1; 3.0 л; 249 л.с.; автомат; дизель; ДТ; полный; 7.6 с; Великобритания; 5; 5, 7; 4850; 1983; 1780; 2923; 489/1761; 2115; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 210; 7.6; ДТ; переднее, продольное; 2993; турбонаддув; 249 / 183 при 4000; 600 при 2400; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.1; 84 × 90
49; Land Rover Range Rover Sport II  ; 2016 ; 3 490 000 ; 86 741 ; 23 апреля; 4,1; 3.0 л; 249 л.с.; автомат; дизель; ДТ; полный; 7.6 с; Великобритания; 5; 5, 7; 4850; 1983; 1780; 2923; 489/1761; 2115; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 210; 7.6; ДТ; переднее, продольное; 2993; турбонаддув; 249 / 183 при 4000; 600 при 2400; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.1; 84 × 90
50; Land Rover Freelander II  ; 2008 ; 630 000 ; 170 000 ; 23 апреля; 4,6; 2.2 л; 160 л.с.; автомат; дизель; ДТ; полный; 11.2 с; Великобритания; 5; 5; 4500; 1910; 1740; 2660; 755/1670; 1805; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 181; 11.2; ДТ; переднее, поперечное; 2179; турбонаддув; 160 / 118 при 4000; 400 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 85 × 96
51; Land Rover Range Rover IV Long  ; 2014 ; 4 120 000 ; 78 512 ; 23 апреля; 4,1; 4.4 л; 339 л.с.; автомат; дизель; ДТ; полный; 7.2 с; Великобритания; 5; 4; 5199; 1983; 1840; 3120; 909/2030; 2360; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 218; 7.2; ДТ; переднее, продольное; 4367; турбонаддув; 339 / 250 при 3500; 700 при 1750 – 3000; V-образное; 8; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.1; 84 × 98.5
52; Land Rover Freelander II Рестайлинг 2  ; 2013 ; 1 257 000 ; 92 800 ; 23 апреля; 4,8; 2.2 л; 190 л.с.; автомат; дизель; ДТ; полный; 9.5 с; Великобритания; 5; 5; 4500; 2005; 1740; 2660; 755/1670; 1805; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 9.5; ДТ; переднее, поперечное; 2179; турбонаддув; 190 / 140 при 3500; 420 при 1750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 15.8; 85 × 96
53; Land Rover Range Rover Evoque I 9-speed  ; 2014 ; 1 635 000 ; 89 059 ; 23 апреля; 4,7; 2.2 л; 150 л.с.; автомат; дизель; ДТ; полный; 9.6 с; Великобритания; 5; 5; 4365; 1965; 1635; 2660; 575/1445; 1645; автомат; 9; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 182; 9.6; ДТ; переднее, поперечное; 2179; турбонаддув; 150 / 110 при 4000; 400 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16; 85 × 96
