;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
21; Ferrari 488 GTB  ; 2015 ; 13 000 000 ; 12 200 ; 18 октября 2016; 4,2; 3.9 л; 670 л.с.; робот; бензин; АИ-98; задний; 3 с; Италия; 2; 2; 4568; 1952; 1213; 2650; ; 1370; робот; 7; задний; независимая, пружинная; независимая, пружинная; керамические вентилируемые; керамические вентилируемые; 330; 3; АИ-98; центральное; 3902; турбонаддув; 670 / 492 при 8000; 760 при 3000; V-образное; 8; 4; непосредственный впрыск (прямой); 9.4; 86.5 × 83
22; Ferrari F430  ; 2007 ; 5 200 000 ; 30 000 ; 3 апреля; 4,6; 4.3 л; 490 л.с.; механика; бензин; АИ-95; задний; 4 с; Италия; 2; 2; 4512; 1923; 1214; 2600; 250; 1450; механика; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 315; 4; АИ-95; заднее; 4308; нет; 490 / 360 при 8500; 465 при 5250; V-образное; 8; 4; распределенный впрыск (многоточечный); 11.3; 92 × 81
23; Ferrari 599 GTB Fiorano  ; 2008 ; 6 900 000 ; 21 500 ; 5 марта;  ; 6.0 л; 620 л.с.; робот; бензин; АИ-98; задний; 3.7 с; Италия; 2; 2; 4665; 1935; 1336; 2750; 320; 1690; робот; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 330; 3.7; АИ-98; переднее, продольное; 5999; нет; 620 / 456 при 7600; 608 при 5600; V-образное; 12; 4; распределенный впрыск (многоточечный); 11.2; 92 × 75.2
24; Ferrari F430  ; 2005 ; 4 700 000 ; 57 600 ; 1 марта; 4,6; 4.3 л; 490 л.с.; робот; бензин; АИ-95; задний;; Италия; 2; 2; 4512; 1923; 1214; 2600; 250;; робот; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-95;; 4308; нет; 490 / 360 при 8500; 465 при 5250; V-образное; 8; 4; распределенный впрыск (многоточечный); 11.3; 92 × 81
25; Ferrari 488 Spider  ; 2016 ; 16 000 000 ; 2 137 ; 21 февраля; 4,2; 3.9 л; 670 л.с.; робот; бензин; АИ-98; задний; 3 с; Италия; 2; 2; 4568; 1952; 1211; 2650; 230; 1525; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 325; 3; АИ-98; центральное; 3902; турбонаддув; 670 / 492 при 8000; 760 при 3000; V-образное; 8; 4; непосредственный впрыск (прямой); 9.4; 86.5 × 83
26; Ferrari 612 Scaglietti  ; 2007 ; 5 300 000 ; 9 900 ; 10 января;  ; 5.8 л; 540 л.с.; автомат; бензин; АИ-98; задний;; Италия; 2; 4; 4902; 1957; 1344; 2950; 240;; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-98;; 5748; нет; 540 / 397 при 7250; 589 при 5250; V-образное; 12; 4; распределенный впрыск (многоточечный); 11.2; 89 × 77
27; Ferrari FF  ; 2011 ; 6 900 000 ; 20 148 ; 21 апреля;  ; 6.3 л; 660 л.с.; робот; бензин; АИ-95; полный; 3.7 с; Италия; 3; 4; 4907; 1953; 1379; 2990; 450; 1880; робот; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 335; 3.7; АИ-95; переднее, продольное; 6262; нет; 660 / 485 при 8000; 683 при 6000; V-образное; 12; 4; непосредственный впрыск (прямой); 12.3; 94 × 75.2
28; Ferrari 360  ; 2003 ; 3 199 999 ; 37 000 ; 25 сентября 2017; 4,2; 3.6 л; 400 л.с.; робот; бензин; АИ-98; задний; 4.5 с; Италия; 2; 2; 4477; 1922; 1214; 2600; 220; 1400; робот; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 295; 4.5; АИ-98; центральное; 3586; нет; 400 / 294 при 8500; 373 при 4750; V-образное; 8; 5; распределенный впрыск (многоточечный); 11; 85 × 79
29; Ferrari F430 Spider  ; 2008 ; 4 999 999 ; 61 000 ; 25 сентября 2017; 4,6; 4.3 л; 490 л.с.; робот; бензин; АИ-95; задний;; Италия; 2; 2; 4512; 1923; 1234; 2600; 250;; робот; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-95;; 4308; нет; 490 / 360 при 8500; 465 при 5250; V-образное; 8; 4; распределенный впрыск (многоточечный); 11.3; 92 × 81
30; Ferrari F430  ; 2007 ; 4 950 000 ; 33 600 ; 14 августа 2017; 4,6; 4.3 л; 490 л.с.; робот; бензин; АИ-95; задний;; Италия; 2; 2; 4512; 1923; 1214; 2600; 250;; робот; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-95;; 4308; нет; 490 / 360 при 8500; 465 при 5250; V-образное; 8; 4; распределенный впрыск (многоточечный); 11.3; 92 × 81
