;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1; Adler Diplomat Pullman  ; 1934 ; 3 200 000 ; 1 000 ; 9 апреля;  ; 2.9 л; 65 л.с.; механика; бензин;; задний;; Германия; 4; 4, 6; 5050; 1740; 1650; 3355; ; 1710; механика; 4; задний; независимая, рессорная; зависимая, рессорная; барабанные; барабанные; 100;;; переднее, продольное; 2916; нет; 65 / 48 при 3300;; рядное; 6; 2; карбюратор; 6.25; 75 × 110
2; Adler Diplomat Pullman  ; 1939 ; 6 999 999 ; 1 000 ; 15 декабря 2017;  ; 2.9 л; 65 л.с.; механика; бензин;; задний;; Германия; 4; 4, 6; 5050; 1740; 1650; 3355; ; 1710; механика; 4; задний; независимая, рессорная; зависимая, рессорная; барабанные; барабанные; 100;;; переднее, продольное; 2916; нет; 65 / 48 при 3300;; рядное; 6; 2; карбюратор; 6.25; 75 × 110
3; Adler Trumpf Junior I  ; 1935 ; 1 800 000 ; 69 000 ; 16 августа 2015;  ; 1.0 л; 25 л.с.; механика; бензин;; задний;; Германия; 2; 4; 4250; 1470; 1520; 2630; ;; механика; 4; задний; независимая, рессорная; независимая, рессорная; барабанные; барабанные;;;;; 995; нет; 25 / 18 при 4000;; рядное; 4; 2; карбюратор; 5.6; 65 × 75
