;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
23; Aston Martin V8 Vantage IV  ; 2018 ; 16 530 000 ; Нов; 13 декабря 2017;  ; 4.0 л; 540 л.с.; автомат; бензин; АИ-98; задний; 3.6 с; Великобритания; 2; 2; 4465; 1942; 1273; 2704; ; 1530; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 314; 3.6; АИ-98; переднее, продольное; 3998; турбонаддув; 540 / 375 при 6000; 685 при 2000 – 5000; V-образное; 8; 4; непосредственный впрыск (прямой); 10.5; 
24; Aston Martin V8 Vantage IV  ; 2018 ; 16 190 000 ; Нов; 13 декабря 2017;  ; 4.0 л; 540 л.с.; автомат; бензин; АИ-98; задний; 3.6 с; Великобритания; 2; 2; 4465; 1942; 1273; 2704; ; 1530; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 314; 3.6; АИ-98; переднее, продольное; 3998; турбонаддув; 540 / 375 при 6000; 685 при 2000 – 5000; V-образное; 8; 4; непосредственный впрыск (прямой); 10.5; 
25; Aston Martin DB11 I  ; 2018 ; 19 100 000 ; Нов; 13 декабря 2017;  ; 4.0 л; 510 л.с.; автомат; бензин; АИ-98; задний; 4.1 с; Великобритания; 2; 2; 4750; 1950; 1300; 2805; 270; 1812; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 299; 4.1; АИ-98; переднее, продольное; 3982; турбонаддув; 510 / 375 при 6000; 675 при 2000 – 5000; V-образное; 8; 4; непосредственный впрыск (прямой); 10.5; 83 × 92
26; Aston Martin DB11 I  ; 2018 ; 20 600 000 ; Нов; 13 декабря 2017;  ; 5.2 л; 608 л.с.; автомат; бензин; АИ-98; задний; 3.9 с; Великобритания; 2; 4; 4739; 1940; 1279; 2805; 270; 1770; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 322; 3.9; АИ-98; переднее, продольное; 5204; турбонаддув; 608 / 447 при 6500; 700 при 1500 – 5000; V-образное; 12; 4; непосредственный впрыск (прямой); 9.2; 
27; Aston Martin DB11 I  ; 2018 ; 18 600 000 ; Нов; 13 декабря 2017;  ; 4.0 л; 510 л.с.; автомат; бензин; АИ-98; задний; 4 с; Великобритания; 2; 4; 4739; 1940; 1279; 2805; 270; 1760; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 299; 4; АИ-98; переднее, продольное; 3982; турбонаддув; 510 / 375 при 6000; 675 при 2000 – 5000; V-образное; 8; 4; непосредственный впрыск (прямой); 10.5; 83 × 92
28; Aston Martin Vanquish II S  ; 2017 ; 25 990 000 ; Нов; 13 декабря 2017;  ; 5.9 л; 588 л.с.; автомат; бензин; АИ-98; задний; 3.5 с; Великобритания; 2; 4; 4730; 1910; 1295; 2740; 368; 1739; автомат; 8; задний; независимая, пружинная; независимая, пружинная; керамические вентилируемые;; 323; 3.5; АИ-98; переднее, продольное; 5935; нет; 588 / 433 при 7000; 630 при 5500; V-образное; 12; 4; распределенный впрыск (многоточечный); 11; 89 × 79.5
29; Aston Martin DB11 I  ; 2017 ; 18 280 000 ; Нов; 1 сентября 2017;  ; 5.2 л; 608 л.с.; автомат; бензин; АИ-98; задний; 3.9 с; Великобритания; 2; 4; 4739; 1940; 1279; 2805; 270; 1770; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 322; 3.9; АИ-98; переднее, продольное; 5204; турбонаддув; 608 / 447 при 6500; 700 при 1500 – 5000; V-образное; 12; 4; непосредственный впрыск (прямой); 9.2; 
30; Aston Martin DB11 I  ; 2017 ; 18 250 000 ; Нов; 25 августа 2017;  ; 5.2 л; 608 л.с.; автомат; бензин; АИ-98; задний; 3.9 с; Великобритания; 2; 4; 4739; 1940; 1279; 2805; 270; 1770; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 322; 3.9; АИ-98; переднее, продольное; 5204; турбонаддув; 608 / 447 при 6500; 700 при 1500 – 5000; V-образное; 12; 4; непосредственный впрыск (прямой); 9.2; 
31; Aston Martin V8 Vantage III Рестайлинг  ; 2008 ; 2 699 000 ; 20 700 ; 18 февраля; 4,4; 4.7 л; 426 л.с.; робот; бензин; АИ-98; задний; 4.8 с; Великобритания; 2; 2; 4385; 1865; 1255; 2600; 144; 1710; робот; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 288; 4.8; АИ-98; переднее, поперечное; 4735; нет; 426 / 313 при 7000; 470 при 5750; V-образное; 8; 4; распределенный впрыск (многоточечный); 10; 91 × 91
32; Aston Martin DBS II  ; 2011 ; 8 400 000 ; 4 160 ; 24 августа 2017;  ; 5.9 л; 517 л.с.; автомат; бензин; АИ-98; задний; 4.3 с; Великобритания; 2; 4; 4720; 1905; 1280; 2740; 200; 1695; автомат; 6; задний; независимая, пружинная; независимая, пружинная; керамические вентилируемые; керамические вентилируемые; 307; 4.3; АИ-98; переднее, продольное; 5935; нет; 517 / 380 при 6500; 570 при 5750; V-образное; 12; 4; распределенный впрыск (многоточечный); 10.9; 89 × 79.5
33; Aston Martin V8 Vantage III  ; 2008 ; 2 850 000 ; 11 678 ; 19 апреля;  ; 4.3 л; 385 л.с.; робот; бензин; АИ-98; задний; 5 с; Великобритания; 2; 2; 4380; 1865; 1265; 2600; 300; 1630; робот; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 280; 5; АИ-98; переднее, продольное; 4280; нет; 385 / 283 при 7300; 410 при 5000; V-образное; 8; 4; распределенный впрыск (многоточечный); 10.5; 89 × 86
34; Aston Martin V8 Vantage III  ; 2008 ; 2 350 000 ; 76 785 ; 23 декабря 2017;  ; 4.3 л; 385 л.с.; робот; бензин; АИ-98; задний; 5 с; Великобритания; 2; 2; 4380; 1865; 1265; 2600; 300; 1630; робот; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 280; 5; АИ-98; переднее, продольное; 4280; нет; 385 / 283 при 7300; 410 при 5000; V-образное; 8; 4; распределенный впрыск (многоточечный); 10.5; 89 × 86
35; Aston Martin V8 Vantage III Рестайлинг S  ; 2011 ; 3 350 000 ; 10 800 ; 22 июня 2017; 4,4; 4.7 л; 436 л.с.; робот; бензин; АИ-95; задний; 4 с; Великобритания; 2; 2; 4385; 1865; 1255; 2600; 300; 1630; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 305; 4; АИ-95;; 4735; нет; 436 / 321 при 7300; 490 при 5000; V-образное; 8; 4; распределенный впрыск (многоточечный);; 91 × 91
36; Aston Martin DB11 I  ; 2018 ; 18 000 000 ; Нов; 13 декабря 2017;  ; 4.0 л; 510 л.с.; автомат; бензин; АИ-98; задний; 4 с; Великобритания; 2; 4; 4739; 1940; 1279; 2805; 270; 1760; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 299; 4; АИ-98; переднее, продольное; 3982; турбонаддув; 510 / 375 при 6000; 675 при 2000 – 5000; V-образное; 8; 4; непосредственный впрыск (прямой); 10.5; 83 × 92
37; Aston Martin DB11 I  ; 2018 ; 18 000 000 ; Нов; 13 декабря 2017;  ; 4.0 л; 510 л.с.; автомат; бензин; АИ-98; задний; 4 с; Великобритания; 2; 4; 4739; 1940; 1279; 2805; 270; 1760; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 299; 4; АИ-98; переднее, продольное; 3982; турбонаддув; 510 / 375 при 6000; 675 при 2000 – 5000; V-образное; 8; 4; непосредственный впрыск (прямой); 10.5; 83 × 92
