;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
81; Kia Rio III Рестайлинг  ; 2017 ; 715 000 ; 23 000 ; 23 апреля; 3,6; 1.6 л; 123 л.с.; автомат; бензин; АИ-95; передний; 11.2 с; Южная Корея; 4; 5; 4370; 1700; 1470; 2570; 500; 1151; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 185; 11.2; АИ-95; переднее, поперечное; 1591; нет; 123 / 90 при 6300; 155 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
82; Kia Sorento II  ; 2012 ; 1 000 400 ; 124 085 ; 23 апреля; 4,3; 2.4 л; 175 л.с.; автомат; бензин; АИ-95; полный; 11.6 с; Южная Корея; 5; 5, 7; 4685; 1885; 1710; 2700; 1047/2052; 1675; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 186; 11.6; АИ-95; переднее, поперечное; 2359; нет; 175 / 129 при 6000; 225 при 3750; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 88 × 97
83; Kia Cee'd I  ; 2008 ; 315 000 ; 235 000 ; 23 апреля; 4,3; 1.6 л; 115 л.с.; автомат; дизель; ДТ; передний; 13.1 с; Южная Корея; 5; 5; 4470; 1790; 1490; 2650; 534/1664; 1419; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 13.1; ДТ; переднее, поперечное; 1582; турбонаддув; 115 / 86 при 4000; 255 при 1900 – 2750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17.3; 77.2 × 84.5
84; Kia Sorento II  ; 2009 ; 715 000 ; 115 000 ; 23 апреля; 4,3; 2.4 л; 175 л.с.; автомат; бензин; АИ-95; полный; 11.6 с; Южная Корея; 5; 5, 7; 4685; 1885; 1710; 2700; 1047/2052; 1675; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 186; 11.6; АИ-95; переднее, поперечное; 2359; нет; 175 / 129 при 6000; 225 при 3750; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 88 × 97
85; Kia Rio III Рестайлинг  ; 2015 ; 605 000 ; 98 000 ; 23 апреля; 3,6; 1.6 л; 123 л.с.; автомат; бензин; АИ-95; передний; 11.2 с; Южная Корея; 4; 5; 4370; 1700; 1470; 2570; 500; 1151; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 185; 11.2; АИ-95; переднее, поперечное; 1591; нет; 123 / 90 при 6300; 155 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
86; Kia Rio III Рестайлинг  ; 2016 ; 515 000 ; 40 000 ; 23 апреля; 3,6; 1.4 л; 107 л.с.; автомат; бензин; АИ-92; передний; 13.5 с; Южная Корея; 4; 5; 4370; 1700; 1470; 2570; 500; 1140; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 175; 13.5; АИ-92; переднее, поперечное; 1396; нет; 107 / 79 при 6300; 135 при 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 74.9
87; Kia Rio III Рестайлинг  ; 2015 ; 549 000 ; 41 676 ; 23 апреля; 3,6; 1.4 л; 107 л.с.; механика; бензин; АИ-92; передний; 11.5 с; Южная Корея; 4; 5; 4370; 1700; 1470; 2570; 500; 1115; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 190; 11.5; АИ-92; переднее, поперечное; 1396; нет; 107 / 79 при 6300; 135 при 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 74.9
88; Kia Sorento III Prime  ; 2015 ; 1 799 000 ; 59 747 ; 23 апреля; 4,6; 2.2 л; 200 л.с.; автомат; дизель; ДТ; полный; 9.6 с; Южная Корея; 5; 5, 7; 4780; 1890; 1685; 2780; 142/1732; 1849; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 203; 9.6; ДТ; переднее, поперечное; 2199; турбонаддув; 200 / 147 при 3800; 441 при 1750 – 2750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16; 85.4 × 96
89; Kia Cee'd I Рестайлинг  ; 2011 ; 470 000 ; 112 500 ; 23 апреля; 4,4; 1.6 л; 125 л.с.; механика; бензин; АИ-95; передний; 10.8 с; Южная Корея; 5; 5; 4260; 1790; 1480; 2650; 340/1300; 1188; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 192; 10.8; АИ-95; переднее, поперечное; 1591; нет; 125 / 92 при 6300; 154 при 5200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
90; Kia Sportage III Рестайлинг  ; 2014 ; 1 050 000 ; 48 000 ; 30 марта; 4,5; 2.0 л; 150 л.с.; автомат; бензин; АИ-95; полный; 11.7 с; Южная Корея; 5; 5; 4440; 1855; 1630; 2640; 564/1353; 1572; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 174; 11.7; АИ-95; переднее, поперечное; 1999; нет; 150 / 110 при 6200; 191 при 4700; рядное; 4; 4; распределенный впрыск (многоточечный);; 
