;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
43; УАЗ Patriot I Рестайлинг 2  ; 2016 ; 700 000 ; 30 060 ; 23 апреля; 3,5; 2.7 л; 135 л.с.; механика; бензин; АИ-92; полный;; Россия; 5; 5; 4750; 1900; 1910; 2760; 1200/1850; 2125; механика; 5; полный; зависимая, пружинная; зависимая, рессорная; дисковые; барабанные; 150;; АИ-92; переднее, продольное; 2693; нет; 135 / 99 при 4600; 217 при 3900; рядное; 4; 4; распределенный впрыск (многоточечный); 9; 95.5 × 94
44; УАЗ Patriot I 31631  ; 2011 ; 555 000 ; 90 000 ; 23 апреля; 3,7; 2.2 л; 116 л.с.; механика; дизель; ДТ; полный; 22 с; Россия; 5; 5, 9; 4700; 2100; 1900; 2760; 1200/1850; 2245; механика; 5; полный; зависимая, пружинная; зависимая, рессорная; дисковые вентилируемые; барабанные; 135; 22; ДТ; переднее, продольное; 2235; турбонаддув; 116 / 85 при 3900; 270 при 1800 – 2800; рядное; 4; 4; непосредственный впрыск (прямой); 18; 88 × 94
45; УАЗ Patriot I Рестайлинг 2  ; 2016 ; 560 000 ; 35 000 ; 25 марта; 3,5; 2.7 л; 135 л.с.; механика; бензин; АИ-92; полный;; Россия; 5; 5; 4750; 1900; 1910; 2760; 1200/1850; 2125; механика; 5; полный; зависимая, пружинная; зависимая, рессорная; дисковые; барабанные; 150;; АИ-92; переднее, продольное; 2693; нет; 135 / 99 при 4600; 217 при 3900; рядное; 4; 4; распределенный впрыск (многоточечный); 9; 95.5 × 94
46; УАЗ Patriot I Рестайлинг 2  ; 2015 ; 555 000 ; 50 000 ; 18 апреля; 3,5; 2.7 л; 128 л.с.; механика; бензин; АИ-92; полный;; Россия; 5; 5; 4750; 1900; 1910; 2760; 1200/1850; 2125; механика; 5; полный; зависимая, пружинная; зависимая, рессорная; дисковые; барабанные; 150;; АИ-92; переднее, продольное; 2693; нет; 128 / 94 при 4600; 210 при 2500; рядное; 4; 4; распределенный впрыск (многоточечный); 9; 95.5 × 94
47; УАЗ Patriot I Рестайлинг  ; 2012 ; 550 000 ; 50 000 ; 23 апреля; 3,5; 2.2 л; 114 л.с.; механика; дизель; ДТ; полный;; Россия; 5; 5, 9; 4700; 2100; 2000; 2760; 1200/1850; 2165; механика; 5; полный; зависимая, пружинная; зависимая, рессорная; дисковые вентилируемые; барабанные; 135;; ДТ; переднее, продольное; 2235; турбонаддув; 114 / 84 при 3500; 270 при 1800 – 2800; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 19; 
48; УАЗ Hunter 315195  ; 2010 ; 212 000 ; 45 000 ; 23 апреля; 3,4; 2.7 л; 128 л.с.; механика; бензин; АИ-92; полный; 35 с; Россия; 5; 5; 4100; 1730; 2025; 2380; 1130/2564; 1865; механика; 5; полный; зависимая, пружинная; зависимая, рессорная; дисковые; барабанные; 130; 35; АИ-92; переднее, продольное; 2693; нет; 128 / 94 при 4600; 209 при 2500; рядное; 4; 4; распределенный впрыск (многоточечный); 9; 95.5 × 94
49; УАЗ 469 469Б  ; 1983 ; 120 000 ; 8 001 ; 23 апреля; 3,4; 2.5 л; 75 л.с.; механика; бензин; АИ-76; полный; 20 с; Россия; 5; 7; 4025; 1805; 2015; 2380; 210/650; 1650; механика; 4; полный; зависимая, пружинная; зависимая, рессорная; дисковые; барабанные; 100; 20; АИ-76; переднее, продольное; 2445; нет; 75 / 55 при 4000; 166 при 2200; рядное; 4; 2; карбюратор;; 
50; УАЗ Hunter 315195  ; 2016 ; 600 000 ; 16 000 ; 23 апреля; 3,4; 2.7 л; 128 л.с.; механика; бензин; АИ-92; полный; 35 с; Россия; 5; 5; 4100; 1730; 2025; 2380; 1130/2564; 1865; механика; 5; полный; зависимая, пружинная; зависимая, рессорная; дисковые; барабанные; 130; 35; АИ-92; переднее, продольное; 2693; нет; 128 / 94 при 4600; 209 при 2500; рядное; 4; 4; распределенный впрыск (многоточечный); 9; 95.5 × 94
51; УАЗ 3151 31512  ; 1995 ; 115 000 ; 21 000 ; 23 апреля; 3,0; 2.5 л; 90 л.с.; механика; бензин; АИ-76; полный; 25 с; Россия; 5; 7; 4025; 1785; 2020; 2380; 900/2200; 1815; механика; 4; полный; зависимая, пружинная; зависимая, рессорная; дисковые; барабанные; 120; 25; АИ-76; переднее, продольное; 2445; нет; 90 / 66 при 4000; 196 при 2500; рядное; 4; 2; карбюратор; 6.7; 92 × 92
52; УАЗ 3151 31519  ; 2004 ; 270 000 ; 47 000 ; 23 апреля; 3,0; 2.9 л; 84 л.с.; механика; бензин; АИ-92; полный;; Россия; 5; 7; 4025; 1785; 2020; 2380; 900/2200; 1750; механика; 4; полный; зависимая, пружинная; зависимая, пружинная; дисковые; барабанные; 120;; АИ-92; переднее, продольное; 2890; нет; 84 / 62 при 4000; 189 при 2500; рядное; 4; 2; карбюратор; 7; 100 × 92
