;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
12; Haval H2  ; 2016 ; 1 079 900 ; Нов; 19 апреля;  ; 1.5 л; 150 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4335; 1814; 1695; 2560; ; 1570; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
13; Haval H6  ; 2017 ; 1 119 900 ; Нов; 19 апреля; 4,8; 1.5 л; 150 л.с.; автомат; бензин; АИ-92; передний;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1541; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 84.7 × 75
14; Haval H6  ; 2017 ; 1 319 000 ; Нов; 18 апреля; 4,8; 2.0 л; 150 л.с.; механика; дизель; ДТ; полный;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1650; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; ДТ; переднее, поперечное; 1996; турбонаддув; 150 / 110 при 4000; 310 при 1800 – 2800; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 
15; Haval H6  ; 2015 ; 890 000 ; 76 000 ; 31 марта; 4,8; 1.5 л; 150 л.с.; механика; бензин; АИ-92; полный;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1610; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 84.7 × 75
16; Haval H6  ; 2017 ; 1 119 900 ; Нов; 6 апреля; 4,8; 2.0 л; 150 л.с.; механика; дизель; ДТ; полный;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1650; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; ДТ; переднее, поперечное; 1996; турбонаддув; 150 / 110 при 4000; 310 при 1800 – 2800; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 
17; Haval H6  ; 2017 ; 1 150 000 ; 38 000 ; 6 апреля; 4,8; 2.0 л; 150 л.с.; механика; дизель; ДТ; полный;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1650; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; ДТ; переднее, поперечное; 1996; турбонаддув; 150 / 110 при 4000; 310 при 1800 – 2800; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 
18; Haval H8  ; 2015 ; 1 300 000 ; 44 000 ; 24 марта;  ; 2.0 л; 218 л.с.; автомат; бензин; АИ-95; полный;; Китай; 5; 5; 4806; 1975; 1794; 2915; ; 2130; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1967; турбонаддув; 218 / 160 при 5500; 324 при 2000 – 4000; рядное; 4; 4; непосредственный впрыск (прямой);; 
19; Haval H6  ; 2017 ; 1 150 000 ; 28 000 ; 24 марта; 4,8; 1.5 л; 150 л.с.; механика; бензин; АИ-92; полный;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1610; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 84.7 × 75
20; Haval H6  ; 2016 ; 1 050 000 ; 30 000 ; 18 марта; 4,8; 1.5 л; 150 л.с.; автомат; бензин; АИ-92; передний;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1541; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 84.7 × 75
21; Haval H9  ; 2015 ; 1 700 000 ; 61 200 ; 18 февраля; 4,8; 2.0 л; 218 л.с.; автомат; бензин; АИ-95; полный;; Китай; 5; 5; 4856; 1926; 1900; 2800; ;; автомат; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, продольное; 1967; турбонаддув; 218 / 160 при 5500; 324 при 2000 – 4000; рядное; 4; 4; непосредственный впрыск (прямой);; 
22; Haval H2  ; 2016 ; 1 069 000 ; 12 500 ; 12 декабря 2017;  ; 1.5 л; 150 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4335; 1814; 1695; 2560; ; 1570; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
23; Haval H2  ; 2016 ; 1 299 500 ; 15 900 ; 13 октября 2017;  ; 1.5 л; 150 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4335; 1814; 1695; 2560; ; 1570; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
24; Haval H2  ; 2016 ; 1 119 900 ; 10 ; 10 октября 2017;  ; 1.5 л; 150 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4335; 1814; 1695; 2560; ; 1570; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
25; Haval H6  ; 2015 ; 920 000 ; 52 000 ; 31 марта; 4,8; 2.0 л; 143 л.с.; механика; дизель; ДТ; полный;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1725; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; ДТ; переднее, поперечное; 1996; турбонаддув; 143 / 110 при 4000; 310 при 1800 – 2800; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 
26; Haval H2  ; 2015 ; 749 000 ; 92 500 ; 13 марта;  ; 1.5 л; 150 л.с.; механика; бензин; АИ-95; полный;; Китай; 5; 5; 4335; 1814; 1695; 2560; ; 1650; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
27; Haval H6  ; 2015 ; 940 000 ; 34 100 ; 12 апреля; 4,8; 1.5 л; 150 л.с.; механика; бензин; АИ-92; полный;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1610; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 84.7 × 75
28; Haval H6  ; 2016 ; 1 100 000 ; 33 000 ; 24 февраля; 4,8; 1.5 л; 150 л.с.; механика; бензин; АИ-92; полный;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1610; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 84.7 × 75
29; Haval H2  ; 2016 ; 906 000 ; 1 000 ; 18 февраля;  ; 1.5 л; 150 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4335; 1814; 1695; 2560; ; 1570; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
30; Haval H6  ; 2016 ; 1 050 000 ; 62 000 ; 15 апреля; 4,8; 1.5 л; 150 л.с.; механика; бензин; АИ-92; полный;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1610; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 84.7 × 75
31; Haval H6  ; 2017 ; 1 300 000 ; 8 777 ; 25 февраля; 4,8; 2.0 л; 150 л.с.; механика; дизель; ДТ; полный;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1650; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; ДТ; переднее, поперечное; 1996; турбонаддув; 150 / 110 при 4000; 310 при 1800 – 2800; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 
32; Haval H6  ; 2017 ; 1 280 000 ; 15 ; 19 июля 2017; 4,8; 1.5 л; 150 л.с.; механика; бензин; АИ-92; полный;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1610; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 84.7 × 75
33; Haval H2  ; 2018 ; 1 264 900 ; Нов; 28 марта;  ; 1.5 л; 150 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4335; 1814; 1695; 2560; ; 1570; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
34; Haval H6  ; 2016 ; 990 000 ; 30 000 ; 16 марта; 4,8; 1.5 л; 150 л.с.; механика; бензин; АИ-92; передний;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1541; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 84.7 × 75
35; Haval H6  ; 2016 ; 1 240 000 ; 35 000 ; 19 февраля; 4,8; 1.5 л; 150 л.с.; механика; бензин; АИ-92; полный;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1610; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 84.7 × 75
36; Haval H6  ; 2017 ; 1 369 000 ; 10 ; 15 сентября 2017; 4,8; 2.0 л; 150 л.с.; механика; дизель; ДТ; полный;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1650; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; ДТ; переднее, поперечное; 1996; турбонаддув; 150 / 110 при 4000; 310 при 1800 – 2800; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 
37; Haval H6  ; 2017 ; 1 289 900 ; 10 ; 15 сентября 2017; 4,8; 1.5 л; 150 л.с.; автомат; бензин; АИ-92; передний;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1541; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 84.7 × 75
38; Haval H2  ; 2016 ; 1 119 900 ; 10 ; 15 сентября 2017;  ; 1.5 л; 150 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4335; 1814; 1695; 2560; ; 1570; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
39; Haval H2  ; 2016 ; 1 119 900 ; 10 ; 15 сентября 2017;  ; 1.5 л; 150 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4335; 1814; 1695; 2560; ; 1570; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
40; Haval H2  ; 2016 ; 1 119 900 ; 10 ; 15 сентября 2017;  ; 1.5 л; 150 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4335; 1814; 1695; 2560; ; 1570; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
41; Haval H6 Coupe I  ; 2018 ; 1 579 900 ; Нов; 27 марта;  ; 2.0 л; 190 л.с.; робот; бензин; АИ-95; передний;; Китай; 5; 5; 4549; 2120; 1700; 2720; 247/1146;; робот; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95;; 1967; турбонаддув; 190 / 140 при 5200 – 5500; 310 при 2400 – 3600; рядное; 4; 4; непосредственный впрыск (прямой);; 
42; Haval H9  ; 2018 ; 2 369 900 ; Нов; 27 марта; 4,8; 2.0 л; 245 л.с.; автомат; бензин; АИ-95; полный;; Китай; 5; 5; 4856; 1926; 1900; 2800; ;; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-95; переднее, продольное; 1967; турбонаддув; 245 / 180 при 5200; 350 при 1500 – 4800; рядное; 4; 4; распределенный впрыск (многоточечный);; 
43; Haval H2  ; 2016 ; 930 000 ; 90 000 ; 25 февраля;  ; 1.5 л; 150 л.с.; механика; бензин; АИ-95; полный;; Китай; 5; 5; 4335; 1814; 1695; 2560; ; 1650; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
44; Haval H2  ; 2016 ; 920 000 ; 21 000 ; 17 марта;  ; 1.5 л; 150 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4335; 1814; 1695; 2560; ; 1570; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
45; Haval H6  ; 2017 ; 1 284 900 ; Нов; 27 марта; 4,8; 1.5 л; 150 л.с.; механика; бензин; АИ-92; полный;; Китай; 5; 5; 4649; 1852; 1727; 2680; 808/1216; 1610; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, поперечное; 1497; турбонаддув; 150 / 110 при 5600; 210 при 2200 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 84.7 × 75
